orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire
1719,2015-01-24 13:27:09,user1382,2015-01-21 09:50:42,cpn1242,5.28,2.4,0.63,0,brand1,prod51,cat8,cpn1881,4.58,1.91,1.57,1,brand4,prod43,cat3,cpn532,4.54,0.91,1.26,1,brand4,prod27,cat5,0,0,0,186.07,2015-01-21,42,Wednesday,0,0,2015-01-24,9,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,33.8447222222222,134.155277777778,75.6075,58.5477777777778
1720,2015-01-24 13:47:30,user1074,2015-01-24 13:33:58,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,cpn1796,6.02,2.41,1.57,1,brand4,prod3,cat5:cat7:cat4,cpn1933,12.92,8.61,3.14,0,brand3,prod112,cat21,1,0,1,131.71,2015-01-24,58,Saturday,1,1,2015-01-24,30,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,109.565833333333,58.4341666666667,0.225555555555556,58.2086111111111
1721,2015-01-24 13:52:13,user1382,2015-01-21 09:50:42,cpn1242,5.28,2.4,0.63,0,brand1,prod51,cat8,cpn1881,4.58,1.91,1.57,1,brand4,prod43,cat3,cpn532,4.54,0.91,1.26,1,brand4,prod27,cat5,0,0,0,216.96,2015-01-21,42,Wednesday,0,0,2015-01-24,13,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,33.8447222222222,134.155277777778,76.0252777777778,58.13
1722,2015-01-24 13:59:30,user248,2015-01-24 11:39:27,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,cpn563,5.74,0.29,1.57,0,brand2,prod2,cat3,cpn416,8.29,1.66,1.57,1,brand4,prod17,cat5,0,0,1,191.12,2015-01-24,27,Saturday,1,1,2015-01-24,30,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,107.657222222222,60.3427777777778,2.33416666666667,58.0086111111111
1723,2015-01-24 14:26:31,user1383,2015-01-24 13:52:49,cpn1391,13.34,1.48,1.26,0,brand3,prod87,cat12,cpn1934,10.84,1.2,0.94,0,brand2,prod121,cat12,cpn1935,5.28,0.58,1.57,0,brand3,prod71,cat12,1,1,1,263.46,2015-01-24,49,Saturday,1,1,2015-01-24,31,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,109.88,58.12,0.561666666666667,57.5583333333333
1724,2015-01-24 15:37:06,user856,2015-01-24 15:29:46,cpn1936,5.51,3.67,1.88,0,brand3,prod44,cat5,cpn435,3.89,0.65,1.57,0,brand2,prod71,cat12,cpn1937,3.57,1.43,1.57,0,brand3,prod130,cat6,1,0,1,217.66,2015-01-24,46,Saturday,1,1,2015-01-24,6,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,111.495833333333,56.5041666666667,0.122222222222222,56.3819444444444
1725,2015-01-24 15:43:09,user253,2015-01-23 21:30:12,cpn97,5.84,5.84,1.26,1,brand4,prod40,cat1,cpn415,8.24,3.3,1.26,1,brand4,prod86,cat3:cat7,cpn217,6.67,0.94,1.57,1,brand4,prod27,cat5:cat7,0,0,0,296.71,2015-01-23,12,Friday,0,1,2015-01-24,9,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,93.5030555555556,74.4969444444444,18.2158333333333,56.2811111111111
1726,2015-01-24 15:59:15,user50,2015-01-20 15:08:35,cpn91,7.18,1.7,0.94,0,brand6,prod33,cat1:cat4,cpn1805,5.51,1.22,1.57,1,brand4,prod43,cat3,cpn1015,8.8,0,1.57,0,brand3,prod55,cat5,0,0,0,103.69,2015-01-20,35,Tuesday,0,0,2015-01-24,15,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,15.1427777777778,152.857222222222,96.8444444444444,56.0127777777778
1727,2015-01-24 16:45:01,user511,2015-01-24 10:59:52,cpn412,8.66,5.09,1.26,0,brand2,prod131,cat1:cat4,cpn326,8.29,2.07,1.57,0,brand3,prod28,cat3,cpn814,3.61,2.41,1.88,0,brand5,prod100,cat2,0,0,0,210.2,2015-01-24,52,Saturday,1,1,2015-01-24,1,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,106.9975,61.0025,5.7525,55.25
1728,2015-01-24 16:56:15,user556,2015-01-24 16:24:21,cpn19,4.68,2.59,1.26,1,brand4,prod7,cat1:cat7,cpn142,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,cpn1938,4.35,1.16,1.26,0,brand5,prod27,cat5:cat2,0,0,0,299.21,2015-01-24,21,Saturday,1,1,2015-01-24,15,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,112.405555555556,55.5944444444444,0.531666666666667,55.0627777777778
1729,2015-01-24 17:46:38,user1384,2015-01-20 15:17:47,cpn1249,6.02,2.32,1.88,0,brand3,prod74,cat1:cat15:cat9,cpn675,7.04,0.83,0.94,0,brand2,prod43,cat3,cpn578,2.55,0.51,1.57,1,brand4,prod59,cat5:cat7:cat4,0,0,0,349.87,2015-01-20,47,Tuesday,0,0,2015-01-24,38,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,15.2961111111111,152.703888888889,98.4808333333333,54.2230555555556
1730,2015-01-24 18:20:57,user803,2015-01-20 18:39:19,cpn412,8.66,5.09,1.26,0,brand2,prod131,cat1:cat4,cpn264,3.66,3.66,0.63,0,brand2,prod3,cat5:cat9,cpn172,6.44,0,1.57,0,brand3,prod77,cat6,0,0,0,245.3,2015-01-20,19,Tuesday,0,0,2015-01-24,57,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,18.655,149.345,95.6938888888889,53.6511111111111
1731,2015-01-24 18:30:55,user73,2015-01-24 17:37:56,cpn216,3.89,1.95,0.94,0,brand2,prod30,cat1:cat4,cpn1939,6.11,1.91,1.57,0,brand3,prod46,cat3,cpn292,3.52,2.34,2.2,0,brand5,prod103,cat5:cat15:cat19:cat2,0,0,1,186.12,2015-01-24,56,Saturday,1,1,2015-01-24,55,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,113.631944444444,54.3680555555556,0.883055555555556,53.485
1732,2015-01-24 19:17:59,user1385,2015-01-21 21:02:06,cpn1851,2.82,0.85,1.57,0,brand3,prod68,cat8,cpn24,6.21,1.24,1.57,1,brand4,prod19,cat5,cpn979,3.43,0.8,0.94,0,brand3,prod103,cat5:cat4,0,0,0,217.1,2015-01-21,6,Wednesday,0,0,2015-01-24,59,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,45.0347222222222,122.965277777778,70.2647222222222,52.7005555555556
1733,2015-01-24 20:06:50,user564,2015-01-20 14:02:55,cpn852,6.44,2.14,0.94,0,brand3,prod74,cat1,cpn633,3.33,0.67,0.63,1,brand4,prod11,cat3:cat7,cpn467,7.22,2.89,2.2,0,brand5,prod24,cat5:cat15:cat2,0,0,0,140,2015-01-20,55,Tuesday,0,0,2015-01-24,50,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,14.0483333333333,153.951666666667,102.065277777778,51.8863888888889
1734,2015-01-24 20:25:54,user1386,2015-01-24 16:16:20,cpn139,3.98,3.98,1.57,0,brand1,prod40,cat1:cat2,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,cpn1848,5.19,3.45,1.57,0,brand5,prod197,cat5:cat15:cat2,0,0,0,336.16,2015-01-24,20,Saturday,1,1,2015-01-24,54,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,112.271944444444,55.7280555555556,4.15944444444444,51.5686111111111
1735,2015-01-24 20:26:39,user1387,2015-01-24 19:28:03,cpn1863,4.58,3.06,0.94,1,brand4,prod51,cat8:cat7,cpn1720,4.58,1.91,1.88,1,brand4,prod43,cat3,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,0,1,1,464.26,2015-01-24,3,Saturday,1,1,2015-01-24,39,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,115.467222222222,52.5327777777778,0.976666666666667,51.5561111111111
1736,2015-01-24 20:52:12,user796,2015-01-20 14:03:44,cpn1514,4.68,5.84,1.57,0,brand1,prod40,cat1,cpn1337,2.69,0.44,0.94,0,brand2,prod11,cat3,cpn1474,4.26,1.37,1.57,0,brand5,prod9,cat5:cat2,0,0,0,139.67,2015-01-20,44,Tuesday,0,0,2015-01-24,12,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,14.0619444444444,153.938055555556,102.807777777778,51.1302777777778
1737,2015-01-24 22:07:39,user731,2015-01-24 21:36:08,cpn888,3.66,0.73,1.26,1,brand4,prod83,cat8:cat7,cpn604,4.17,0.83,1.26,1,brand4,prod11,cat3:cat7:cat4:cat9,cpn950,3.66,3.66,1.26,1,brand4,prod52,cat5:cat7,1,1,1,231.13,2015-01-24,8,Saturday,1,1,2015-01-24,39,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,117.601944444444,50.3980555555556,0.525277777777778,49.8727777777778
1738,2015-01-24 22:21:13,user1388,2015-01-20 13:58:35,cpn1940,9.08,4.58,1.26,1,brand3,prod109,cat12:cat2,cpn1363,8.61,4.34,1.26,0,brand3,prod176,cat12:cat2,cpn1941,2.87,5.74,0.63,0,brand3,prod92,cat6,0,0,0,279.39,2015-01-20,35,Tuesday,0,0,2015-01-24,13,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,13.9761111111111,154.023888888889,104.377222222222,49.6466666666667
1739,2015-01-24 22:33:57,user376,2015-01-24 22:07:41,cpn390,9.03,1.81,0.94,0,brand19,prod31,cat1,cpn40,11.44,1.31,1.88,0,brand2,prod26,cat3,cpn1525,2.73,4.96,0.94,1,brand4,prod9,cat5:cat7,0,1,0,186.86,2015-01-24,41,Saturday,1,1,2015-01-24,57,Saturday,1,1,3,2015-01-27 00:00:01,2015-01-20 00:00:01,118.127777777778,49.8722222222222,0.437777777777778,49.4344444444444
1740,2015-01-25 00:11:21,user921,2015-01-22 16:26:59,cpn1942,1.81,1.81,1.88,0,brand3,prod113,cat11:cat15:cat19:cat4:cat2,cpn1139,5.74,1.15,3.14,0,brand3,prod24,cat5,cpn1119,5.74,1.15,3.14,0,brand3,prod24,cat5:cat4,0,0,0,185.29,2015-01-22,59,Thursday,0,0,2015-01-25,21,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,64.4494444444444,103.550555555556,55.7394444444444,47.8111111111111
1741,2015-01-25 04:48:16,user1389,2015-01-20 14:50:38,cpn412,8.66,5.09,1.26,0,brand2,prod131,cat1:cat4,cpn675,7.04,0.83,0.94,0,brand2,prod43,cat3,cpn1943,2.41,2.41,3.14,0,brand2,prod115,cat13,0,0,0,136.94,2015-01-20,38,Tuesday,0,0,2015-01-25,16,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,14.8436111111111,153.156388888889,109.960555555556,43.1958333333333
1742,2015-01-25 08:01:06,user1390,2015-01-20 19:11:39,cpn1944,10.79,4.9,1.26,0,brand2,prod7,cat1:cat4,cpn95,3.47,0.69,0.94,1,brand4,prod11,cat3:cat7,cpn1118,2.64,0.66,1.26,0,brand3,prod37,cat5:cat2,0,0,0,237.48,2015-01-20,39,Tuesday,0,0,2015-01-25,6,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,19.1938888888889,148.806111111111,108.824166666667,39.9819444444444
1743,2015-01-25 08:59:05,user1391,2015-01-21 15:07:46,cpn278,2.41,1.2,1.57,0,brand2,prod68,cat8:cat4:cat9,cpn1945,2.73,1.56,1.57,0,brand14,prod135,cat11,cpn1946,9.91,0,1.57,0,brand3,prod129,cat13,0,0,0,4035.45,2015-01-21,46,Wednesday,0,0,2015-01-25,5,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,39.1291666666667,128.870833333333,89.8552777777778,39.0155555555556
1744,2015-01-25 09:17:17,user120,2015-01-20 16:36:33,cpn1664,5.84,5.84,1.57,0,brand1,prod30,cat1,cpn665,4.26,1.42,3.14,0,brand3,prod8,cat3,cpn1803,13.85,0,2.51,0,brand3,prod193,cat13,1,1,0,289.34,2015-01-20,33,Tuesday,0,0,2015-01-25,17,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,16.6088888888889,151.391111111111,112.678888888889,38.7122222222222
1745,2015-01-25 10:01:01,user1392,2015-01-22 08:34:45,cpn1888,4.72,1.27,1.26,0,brand3,prod73,cat5,cpn152,3.15,1.26,6.28,1,brand4,prod73,cat5:cat7,cpn1089,4.4,1.19,1.57,0,brand3,prod73,cat5,1,0,0,186.07,2015-01-22,45,Thursday,0,0,2015-01-25,1,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,56.5788888888889,111.421111111111,73.4377777777778,37.9833333333333
1746,2015-01-25 10:32:36,user1393,2015-01-20 14:15:03,cpn63,12.18,4.87,1.57,0,brand2,prod45,cat1:cat4,cpn1947,7.87,4.49,1.57,0,brand3,prod165,cat5,cpn1948,6.95,2.52,0.94,0,brand3,prod17,cat5:cat4,0,0,0,472.69,2015-01-20,3,Tuesday,0,0,2015-01-25,36,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,14.2505555555556,153.749444444444,116.2925,37.4569444444444
1747,2015-01-25 10:50:36,user1394,2015-01-20 14:20:22,cpn686,2.82,2.82,1.26,1,brand4,prod95,cat8:cat7,cpn116,2.08,0.42,0,0,brand3,prod37,cat5:cat4:cat2,cpn1520,9.22,6.14,1.57,0,brand3,prod65,cat13,0,0,0,156.16,2015-01-20,22,Tuesday,0,0,2015-01-25,36,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,14.3391666666667,153.660833333333,116.503888888889,37.1569444444444
1748,2015-01-25 11:56:59,user1395,2015-01-24 17:48:33,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,cpn504,8.06,1.57,1.26,0,brand3,prod28,cat3,cpn1841,5.51,1.37,1.88,0,brand3,prod37,cat5:cat4,1,0,0,111.79,2015-01-24,33,Saturday,1,1,2015-01-25,59,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,113.808888888889,54.1911111111111,18.1405555555556,36.0505555555556
1749,2015-01-25 11:57:27,user1396,2015-01-25 11:06:28,cpn1949,2.73,0.75,0.94,0,brand3,prod173,cat8,cpn544,4.82,0.64,1.57,0,brand3,prod28,cat3,cpn1950,4.31,3.58,1.26,0,brand3,prod69,cat5,1,0,1,265.59,2015-01-25,28,Sunday,1,0,2015-01-25,27,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,131.1075,36.8925,0.849722222222222,36.0427777777778
1750,2015-01-25 11:59:12,user805,2015-01-20 14:01:15,cpn1951,3.66,2.93,1.88,0,brand3,prod74,cat1,cpn675,7.04,0.83,0.94,0,brand2,prod43,cat3,cpn1952,3.66,4.35,1.57,0,brand3,prod39,cat5:cat18,0,0,0,176.35,2015-01-20,15,Tuesday,0,0,2015-01-25,12,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,14.0205555555556,153.979444444444,117.965833333333,36.0136111111111
1751,2015-01-25 12:06:09,user179,2015-01-25 09:39:09,cpn16,7.5,1.25,0.63,0,brand2,prod15,cat8:cat9,cpn228,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,cpn62,4.45,1.48,0.94,0,brand3,prod44,cat16:cat5:cat17,0,0,0,191.26,2015-01-25,9,Sunday,1,0,2015-01-25,9,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,129.652222222222,38.3477777777778,2.45,35.8977777777778
1752,2015-01-25 12:34:46,user1397,2015-01-20 14:00:23,cpn658,3.57,2.37,0.94,0,brand3,prod106,cat8,cpn1953,3.43,2.37,1.26,0,brand2,prod63,cat5,cpn1954,6.44,1.29,1.57,0,brand3,prod199,cat13:cat9,0,1,0,193.48,2015-01-20,23,Tuesday,0,0,2015-01-25,46,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,14.0061111111111,153.993888888889,118.573055555556,35.4208333333333
1753,2015-01-25 13:07:33,user973,2015-01-25 12:40:55,cpn1061,6.81,5.23,1.26,1,brand4,prod30,cat1,cpn206,5,1.34,1.57,0,brand7,prod46,cat3,cpn24,6.21,1.24,1.57,1,brand4,prod19,cat5,1,0,0,197.23,2015-01-25,55,Sunday,1,0,2015-01-25,33,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,132.681666666667,35.3183333333333,0.443888888888889,34.8744444444444
1754,2015-01-25 13:31:39,user389,2015-01-20 16:55:49,cpn809,8.94,3.58,1.57,0,brand2,prod156,cat1,cpn1720,4.58,1.91,1.88,1,brand4,prod43,cat3,cpn1402,13.85,4.94,1.26,0,brand3,prod114,cat5:cat2,1,0,0,211.73,2015-01-20,49,Tuesday,0,0,2015-01-25,39,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,16.93,151.07,116.597222222222,34.4727777777778
1755,2015-01-25 13:32:13,user1398,2015-01-20 13:52:54,cpn213,12.32,2.73,0.94,0,brand2,prod76,cat1,cpn1955,4.58,0.61,1.26,0,brand2,prod28,cat3,cpn518,4.58,1.39,0.94,0,brand3,prod85,cat5,0,0,0,229.84,2015-01-20,54,Tuesday,0,0,2015-01-25,13,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,13.8813888888889,154.118611111111,119.655277777778,34.4633333333333
1756,2015-01-25 13:33:22,user1399,2015-01-25 13:06:27,cpn1495,5.42,2.35,1.26,1,brand4,prod51,cat8:cat7,cpn307,6.3,1.26,0.94,1,brand16,prod93,cat10:cat7,cpn1452,2.59,1.04,1.57,1,brand4,prod27,cat5:cat7:cat4,0,0,0,191.77,2015-01-25,27,Sunday,1,0,2015-01-25,22,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,133.107222222222,34.8927777777778,0.448611111111111,34.4441666666667
1757,2015-01-25 13:36:38,user151,2015-01-25 13:07:16,cpn1550,27.55,5.51,1.26,0,brand5,prod7,cat1,cpn803,8.29,2.07,3.14,0,brand2,prod36,cat3,cpn1007,4.58,5.09,1.57,0,brand5,prod64,cat5:cat2,1,0,0,193.07,2015-01-25,16,Sunday,1,0,2015-01-25,38,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,133.120833333333,34.8791666666667,0.489444444444444,34.3897222222222
1758,2015-01-25 13:45:55,user1400,2015-01-20 23:01:04,cpn501,9.17,4.58,0,1,brand4,prod131,cat1:cat7:cat15,cpn1720,4.58,1.91,1.88,1,brand4,prod43,cat3,cpn640,4.91,0.98,0.94,1,brand4,prod27,cat5:cat9,0,0,0,313.29,2015-01-20,4,Tuesday,0,0,2015-01-25,55,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,23.0175,144.9825,110.7475,34.235
1759,2015-01-25 13:59:30,user1065,2015-01-23 12:06:22,cpn1587,15.75,8.74,0.94,0,brand2,prod7,cat1:cat2,cpn1720,4.58,1.91,1.88,1,brand4,prod43,cat3,cpn1956,3.33,1.33,1.57,0,brand5,prod58,cat5:cat15:cat2,0,0,0,199.83,2015-01-23,22,Friday,0,1,2015-01-25,30,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,84.1058333333333,83.8941666666667,49.8855555555556,34.0086111111111
1760,2015-01-25 14:00:25,user1401,2015-01-22 19:24:35,cpn754,11.02,13.77,0,0,brand21,prod40,cat1:cat15:cat9,cpn292,3.52,2.34,2.2,0,brand5,prod103,cat5:cat15:cat19:cat2,cpn1957,6.44,3.9,1.57,0,brand3,prod103,cat5:cat15:cat4,0,0,0,187.83,2015-01-22,35,Thursday,0,0,2015-01-25,25,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,67.4094444444444,100.590555555556,66.5972222222222,33.9933333333333
1761,2015-01-25 14:06:38,user1402,2015-01-20 21:23:24,cpn190,5.05,1.73,0.94,0,brand2,prod51,cat8:cat4,cpn1958,4.58,14.32,1.57,0,brand3,prod4,cat5:cat4,cpn1959,3.98,10.21,1.88,0,brand3,prod4,cat5:cat19:cat4,0,0,0,1673,2015-01-20,24,Tuesday,0,0,2015-01-25,38,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,21.3897222222222,146.610277777778,112.720555555556,33.8897222222222
1762,2015-01-25 14:12:05,user1403,2015-01-20 18:15:40,cpn1220,10.1,6.72,0.63,0,brand19,prod31,cat1,cpn803,8.29,2.07,3.14,0,brand2,prod36,cat3,cpn1960,4.58,3.06,0.94,0,brand3,prod56,cat5,0,0,0,222.01,2015-01-20,40,Tuesday,0,0,2015-01-25,5,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,18.2608333333333,149.739166666667,115.940277777778,33.7988888888889
1763,2015-01-25 14:25:05,user1404,2015-01-21 13:03:31,cpn19,4.68,2.59,1.26,1,brand4,prod7,cat1:cat7,cpn319,9.17,1.05,1.26,0,brand3,prod28,cat3,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,0,0,0,243.22,2015-01-21,31,Wednesday,0,0,2015-01-25,5,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,37.0583333333333,130.941666666667,97.3594444444444,33.5822222222222
1764,2015-01-25 14:51:58,user1405,2015-01-22 07:44:09,cpn562,4.58,2.08,1.57,0,brand2,prod76,cat1,cpn326,8.29,2.07,1.57,0,brand3,prod28,cat3,cpn1088,5.19,1.04,1.57,0,brand3,prod69,cat5:cat4,0,0,0,326.21,2015-01-22,9,Thursday,0,0,2015-01-25,58,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,55.7355555555556,112.264444444444,79.1302777777778,33.1341666666667
1765,2015-01-25 15:03:10,user1406,2015-01-25 13:09:35,cpn920,3.98,2.09,2.2,0,brand6,prod38,cat1:cat4,cpn415,8.24,3.3,1.26,1,brand4,prod86,cat3:cat7,cpn722,5.51,5.51,1.57,1,brand4,prod52,cat5:cat7,0,0,0,311.48,2015-01-25,35,Sunday,1,0,2015-01-25,10,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,133.159444444444,34.8405555555556,1.89305555555556,32.9475
1766,2015-01-25 15:04:15,user1407,2015-01-22 18:59:36,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,cpn432,3.66,0.76,3.14,1,brand4,prod11,cat3:cat7,cpn1938,4.35,1.16,1.26,0,brand5,prod27,cat5:cat2,0,0,1,156.06,2015-01-22,36,Thursday,0,0,2015-01-25,15,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,66.9930555555556,101.006944444444,68.0775,32.9294444444444
1767,2015-01-25 15:08:08,user207,2015-01-25 14:07:17,cpn1693,5.37,0.08,3.14,0,brand3,prod40,cat1,cpn955,5.97,1.24,1.57,0,brand3,prod43,cat3:cat2,cpn1927,16.63,6.65,1.26,0,brand3,prod114,cat5:cat2,1,1,0,210.94,2015-01-25,17,Sunday,1,0,2015-01-25,8,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,134.121111111111,33.8788888888889,1.01416666666667,32.8647222222222
1768,2015-01-25 15:22:39,user1142,2015-01-23 10:06:45,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn95,3.47,0.69,0.94,1,brand4,prod11,cat3:cat7,cpn430,8.29,3.63,1.26,0,brand3,prod57,cat5,0,1,0,239.24,2015-01-23,45,Friday,0,1,2015-01-25,39,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,82.1122222222222,85.8877777777778,53.265,32.6227777777778
1769,2015-01-25 16:03:14,user654,2015-01-20 15:43:01,cpn412,8.66,5.09,1.26,0,brand2,prod131,cat1:cat4,cpn675,7.04,0.83,0.94,0,brand2,prod43,cat3,cpn210,6.02,1.2,2.2,1,brand4,prod24,cat5:cat7,0,0,0,394.7,2015-01-20,1,Tuesday,0,0,2015-01-25,14,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,15.7166666666667,152.283333333333,120.336944444444,31.9463888888889
1770,2015-01-25 16:29:06,user671,2015-01-21 20:39:54,cpn213,12.32,2.73,0.94,0,brand2,prod76,cat1,cpn35,5.74,0,1.88,0,brand2,prod27,cat5,cpn1961,3.89,7.78,1.57,0,brand3,prod63,cat5:cat18,1,0,0,195.57,2015-01-21,54,Wednesday,0,0,2015-01-25,6,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,44.6647222222222,123.335277777778,91.82,31.5152777777778
1771,2015-01-25 17:03:00,user1229,2015-01-20 13:57:09,cpn412,8.66,5.09,1.26,0,brand2,prod131,cat1:cat4,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,cpn1775,5.51,4.23,1.26,0,brand5,prod64,cat5:cat2,0,1,0,413.36,2015-01-20,9,Tuesday,0,0,2015-01-25,0,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,13.9522222222222,154.047777777778,123.0975,30.9502777777778
1772,2015-01-25 17:38:42,user1408,2015-01-25 17:09:06,cpn93,4.08,2.81,1.57,0,brand3,prod18,cat5,cpn1080,8.29,2.76,6.28,1,brand4,prod121,cat12:cat7,cpn1962,3.06,0,1.57,0,brand13,prod54,cat13,0,0,1,488.71,2015-01-25,6,Sunday,1,0,2015-01-25,42,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,137.151388888889,30.8486111111111,0.493333333333333,30.3552777777778
1773,2015-01-25 17:39:15,user1409,2015-01-22 12:52:03,cpn1463,2.82,2.35,1.57,0,brand3,prod10,cat1,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,cpn289,4.17,0.83,0.94,1,brand4,prod27,cat5:cat7,0,0,0,191.4,2015-01-22,3,Thursday,0,0,2015-01-25,15,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,60.8672222222222,107.132777777778,76.7866666666667,30.3461111111111
1774,2015-01-25 17:40:41,user1410,2015-01-24 18:09:28,cpn13,12.27,2.45,1.26,0,brand6,prod7,cat1,cpn35,5.74,0,1.88,0,brand2,prod27,cat5,cpn1123,4.26,0.85,2.51,0,brand3,prod24,cat5:cat4,1,1,0,185.66,2015-01-24,28,Saturday,1,1,2015-01-25,41,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,114.1575,53.8425,23.5202777777778,30.3222222222222
1775,2015-01-25 17:49:47,user1411,2015-01-25 17:46:15,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,cpn1459,3.66,182.92,1.26,0,brand3,prod47,cat11,cpn172,6.44,0,1.57,0,brand3,prod77,cat6,1,1,1,243.27,2015-01-25,15,Sunday,1,0,2015-01-25,47,Sunday,1,0,3,2015-01-27 00:00:01,2015-01-20 00:00:01,137.770555555556,30.2294444444444,0.0588888888888889,30.1705555555556
