orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue
1410,2015-01-20 14:00:04,371,2015-01-20 13:36:46,15,10.56,3.52,0.94,0,4,10,1:9,1336,4.58,1.53,1.57,1,3,175,4:16,747,8.29,1.66,1.57,1,3,20,3:4:9:10,1,1,0,341.44
1411,2015-01-20 14:04:48,1336,2015-01-20 13:49:30,573,8.61,0.04,1.57,0,5,41,2:8,640,13.34,1.48,1.26,0,5,47,8,2604,12.78,1.42,1.88,0,5,136,8,0,1,1,232.24
1412,2015-01-20 14:08:22,1337,2015-01-20 13:47:52,574,2.69,0.54,1.57,0,2,113,15,1775,5.74,0,1.88,0,2,52,6:17,290,7.36,3.68,3.14,0,5,1,1,0,1,0,224
1413,2015-01-20 14:10:37,1338,2015-01-20 13:57:07,93,6.67,8.34,1.26,0,2,13,1,1312,7.5,1.56,1.57,0,5,111,16,2751,18.48,0.28,1.88,0,5,209,17,1,0,0,1102.41
1414,2015-01-20 14:11:17,5,2015-01-20 10:14:01,63,9.17,3.67,1.26,1,3,3,1:4:9,1369,8.24,3.3,1.26,1,3,109,4:16,2535,4.26,1.7,1.26,1,3,149,3:4:9,0,0,0,316.3
1415,2015-01-20 14:11:35,901,2015-01-20 13:56:45,10,7.5,1.25,0.94,0,2,5,5:6,1776,37.23,2.75,1.26,0,5,117,3,765,4.45,1.48,0.94,0,5,114,3:11:21,0,0,1,187.28
1416,2015-01-20 14:11:41,1340,2015-01-20 14:02:17,575,5.51,1.71,1.57,0,5,26,1:9,1777,5.51,1.83,1.57,0,5,98,16,1488,6.44,2.14,1.88,0,5,97,3,1,0,0,186.17
1417,2015-01-20 14:16:26,901,2015-01-20 13:56:45,10,7.5,1.25,0.94,0,2,5,5:6,1776,37.23,2.75,1.26,0,5,117,3,765,4.45,1.48,0.94,0,5,114,3:11:21,0,0,0,187.32
1418,2015-01-20 14:16:32,879,2015-01-20 13:58:24,445,6.02,4.3,3.14,0,5,48,14,1639,5.46,0.91,1.26,0,5,48,14,1835,8.61,4.34,1.26,0,5,156,2:8,0,0,0,473.84
1419,2015-01-20 14:22:23,241,2015-01-20 14:06:38,549,4.03,2.01,0.94,1,3,37,4:5,1474,11.99,4.8,1.57,1,3,109,2:9:10:16,1979,2.73,273.23,1.57,1,3,123,3:4,0,0,0,255.17
1420,2015-01-20 14:23:30,1342,2015-01-20 13:46:28,20,7.22,2.19,1.57,0,8,14,1:2,1778,3.24,1.3,1.57,0,5,90,2:3,2752,2.96,1.64,1.57,0,5,147,3,1,0,1,215.9
1421,2015-01-20 14:23:52,901,2015-01-20 13:56:45,10,7.5,1.25,0.94,0,2,5,5:6,1776,37.23,2.75,1.26,0,5,117,3,765,4.45,1.48,0.94,0,5,114,3:11:21,0,0,0,186.21
1422,2015-01-20 14:29:15,1343,2015-01-20 14:14:20,295,4.91,4.91,1.57,0,4,72,1,1724,5.37,1.51,1.57,0,5,98,16,2003,8.29,1.66,1.57,1,3,28,3,0,0,0,205.52
1423,2015-01-20 14:31:37,150,2015-01-20 13:58:59,15,10.56,3.52,0.94,0,4,10,1:9,1285,7.32,1.35,1.26,0,5,98,16,1634,3.66,3.33,1.26,0,5,86,2:3:9,0,0,0,122.77
1424,2015-01-20 14:42:22,1345,2015-01-20 14:39:17,54,4.17,2.6,1.57,0,4,27,1:9,1779,5.37,1.46,1.57,0,5,98,16,1853,4.58,0,1.57,1,3,86,3:4:9,0,0,0,268.64
1425,2015-01-20 14:42:50,1346,2015-01-20 13:57:09,133,8.66,5.09,1.26,0,2,53,1:9,1352,8.1,0.9,1.26,0,5,66,2:9:11:16:21,2753,5.51,4.23,1.26,0,6,95,2:3,0,0,0,240.95
1426,2015-01-20 14:51:35,1347,2015-01-20 14:20:15,576,5.51,1.1,1.26,1,3,50,4:16,1507,8.1,0.9,1.26,0,5,66,2:11:16,926,7.36,4.91,1.26,0,5,106,15,0,0,1,221.36
1427,2015-01-20 14:59:39,177,2015-01-20 13:57:47,18,9.22,9.22,1.57,0,5,13,1,1477,6.07,0.92,0,0,2,98,16,1439,3.66,3.66,0.94,1,3,104,3:4,0,0,0,97.76
1428,2015-01-20 15:00:39,828,2015-01-20 13:51:15,21,12.18,4.87,1.57,0,2,15,1:9,1535,8.29,2.07,1.57,0,5,111,6:16,2356,5.93,5.38,1.57,0,6,160,2,0,0,0,524.37
1429,2015-01-20 15:28:02,944,2015-01-20 14:55:41,15,10.56,3.52,0.94,0,4,10,1:9,1771,7.36,0.82,1.88,0,2,66,16,622,4.17,0.83,0.94,1,3,88,3:4,0,1,0,194.41
1430,2015-01-20 15:30:31,456,2015-01-20 14:31:06,31,5.84,5.84,1.26,1,3,13,1,1571,7.97,1.59,1.88,0,6,111,2:16,1887,4.58,3.06,1.57,0,6,119,2:3:20,0,1,0,251.09
1431,2015-01-20 15:50:48,340,2015-01-20 15:08:38,189,4.58,2.08,1.57,0,2,27,1,576,5.51,1.1,1.26,1,3,50,4:16,1207,8.8,0,1.57,0,5,19,3,1,0,1,187
1432,2015-01-20 16:03:47,912,2015-01-20 14:17:33,474,2.82,2.35,1.57,0,5,4,1,734,9.17,1.05,1.26,0,5,111,6:16,130,12.92,12.92,2.2,0,5,20,2:3:9,0,0,0,189.96
1433,2015-01-20 16:11:41,859,2015-01-20 14:45:57,436,11.99,3.99,1.26,0,5,41,2:8,1633,6.71,3.35,1.57,0,5,41,8,2209,5.93,0,2.51,0,2,148,15,1,1,1,242.71
1434,2015-01-20 16:19:46,16,2015-01-20 14:04:34,22,17.32,7.87,0.94,1,3,15,1:4,1616,11.95,2.39,1.57,0,2,57,16,2066,17.55,2.19,0.94,0,5,90,3,0,0,0,230.48
1435,2015-01-20 16:19:52,1351,2015-01-20 15:33:11,577,8.1,0.9,1.26,0,5,66,2:11:16,1780,3.66,1.82,1.26,0,5,90,2:3,1101,9.59,1.18,0.94,0,5,66,2:11:16,0,0,0,200.11
1436,2015-01-20 16:24:57,12,2015-01-20 14:50:28,91,10.98,3.43,1.57,0,2,9,1,1308,8.1,0.9,1.26,0,23,66,2:9:11:16:21,953,3.43,0.48,2.2,1,3,90,3:4,0,0,1,314.58
1437,2015-01-20 16:42:22,923,2015-01-20 15:49:14,208,4.91,8.18,1.57,0,2,13,1,798,4.58,4.58,1.26,0,2,127,16,780,8.29,2.63,0.63,0,5,28,3,1,1,1,203.07
1438,2015-01-20 16:42:32,1,2015-01-20 14:51:48,165,9.96,1.99,0.94,0,4,14,1:9,816,10.1,2.1,1.57,0,5,111,6:16,1257,7.87,2.7,1.88,0,5,86,3:9,1,0,0,210.71
1439,2015-01-20 16:51:17,1353,2015-01-20 14:59:55,67,10.88,3.2,1.57,0,2,9,1:2:9,1587,7.36,1.53,1.57,0,5,111,16,1701,6.11,2.45,1.57,1,3,116,3:4:9:20,1,0,1,195.15
1440,2015-01-20 17:06:40,1354,2015-01-20 16:52:50,578,10.79,3.59,1.26,0,5,41,2:8,340,5.28,0.88,1.26,0,5,25,8,2754,3.66,0.61,1.88,0,5,171,15,0,1,0,639.91
1441,2015-01-20 17:12:21,1355,2015-01-20 16:34:04,187,3.66,3.66,1.57,0,5,58,7:9,1781,3.98,4.97,1.26,0,5,28,3,218,3.98,3.98,0.94,0,2,20,2:3:9,0,1,0,185.98
1442,2015-01-20 17:14:27,33,2015-01-20 16:50:35,244,5.51,3.94,1.57,0,4,1,1,1393,11.07,5.53,2.2,1,3,109,4:9:16,1682,4.26,1.37,1.57,0,6,137,2:3,0,0,0,194.78
1443,2015-01-20 17:24:28,400,2015-01-20 16:55:36,538,5.51,0.55,3.14,0,5,1,1,1756,5.46,9.93,1.57,0,6,2,2:3,1613,8.29,1.66,1.26,1,3,20,3:4:10,0,0,0,196.96
1444,2015-01-20 17:27:19,1358,2015-01-20 15:53:54,234,3.29,2.73,1.57,0,5,8,1,1321,5.88,1.95,1.57,0,5,98,16,1316,3.61,1.9,1.88,0,6,104,2:3:10,0,0,0,188.53
1445,2015-01-20 17:29:59,677,2015-01-20 17:05:37,547,5.37,0.08,3.14,0,5,13,1,966,2.69,2.69,1.57,1,3,123,3:4:9,1605,2.55,0.51,1.57,1,3,21,3:4:9,1,0,0,141.57
1446,2015-01-20 17:49:31,1360,2015-01-20 17:44:50,579,7.87,1.31,1.26,0,5,88,2:3,1476,3.66,0.97,0.94,0,5,88,2:3,2755,2.5,0.5,1.57,0,5,42,2:3:10,0,1,1,294.11
1447,2015-01-20 18:18:57,1361,2015-01-20 18:03:04,580,9.17,3.06,1.26,0,5,41,2:8,1491,10.84,1.2,0.94,0,5,47,8,847,10.84,1.2,0.94,0,5,47,8,0,0,0,196.26
1448,2015-01-20 18:27:24,1362,2015-01-20 14:07:32,581,3.24,1.62,0.63,0,5,39,5,1782,3.52,1.25,2.2,0,2,104,3:9,2304,3.66,1.82,1.26,0,5,76,2:3,0,1,0,512.51
1449,2015-01-20 18:34:34,1363,2015-01-20 13:45:51,42,3.52,1.46,1.57,0,9,23,7,1322,3.47,1.16,1.88,0,2,109,16,2756,3.52,0,1.26,0,5,95,3,0,0,0,266.38
1450,2015-01-20 18:36:20,1364,2015-01-20 18:22:12,13,5.56,4.27,1.57,0,5,8,1,942,4.45,1.27,1.26,0,5,98,16,2212,2.96,2.96,1.26,0,3,123,3,1,1,1,238.87
1451,2015-01-20 18:40:15,1365,2015-01-20 18:00:50,582,2.27,1.82,0.94,0,5,54,5,1783,3.33,1.67,2.2,0,2,97,2:3,1990,2.73,2.73,0.94,0,5,16,3:9,0,0,0,108.04
1452,2015-01-20 18:56:27,343,2015-01-20 18:26:28,583,8.75,5.84,1.26,0,6,17,2:5,1321,5.88,1.95,1.57,0,5,98,16,1287,3.98,2.74,1.26,1,3,115,3:4,1,1,1,134.16
1453,2015-01-20 18:56:53,55,2015-01-20 13:59:40,45,3.98,3.98,1.57,0,1,13,1:2,1215,4.35,0.72,1.26,0,2,127,16,1764,2.73,6.07,2.2,1,3,2,3:4,1,0,0,210.76
1454,2015-01-20 19:05:15,53,2015-01-20 18:50:13,51,7.32,2.08,1.57,0,4,26,1,342,6.44,1.6,1.57,0,9,83,19,1500,3.52,3.91,1.88,0,6,104,2:3:10,0,1,0,185.56
1455,2015-01-20 19:05:23,666,2015-01-20 15:43:01,133,8.66,5.09,1.26,0,2,53,1:9,1444,7.04,0.83,0.94,0,2,79,16,1934,6.02,1.2,2.2,1,3,16,3:4,0,0,0,443.46
1456,2015-01-20 19:07:36,1370,2015-01-20 07:54:31,206,9.08,2.27,0.63,1,3,9,1:4,1683,7.97,1.59,1.88,0,6,66,2:10:16,1134,6.11,6.11,1.26,0,2,20,3,0,0,0,280.87
1457,2015-01-20 19:09:45,1371,2015-01-20 18:49:57,584,2.32,0.93,1.57,0,5,81,5,1347,9.17,1.05,1.26,0,5,111,16,89,15.7,15.7,1.26,0,5,28,3:6,0,1,0,115.91
1458,2015-01-20 19:49:36,1372,2015-01-20 19:28:58,585,13.71,1.71,1.57,0,5,71,5:6:12,47,4.49,0.49,0,0,5,25,8:11,511,3.01,0,1.57,0,2,96,6:15,0,1,0,117.95
1459,2015-01-20 19:53:15,108,2015-01-20 17:57:20,455,3.47,2.78,1.57,0,6,54,2:5:10,815,5.93,3.95,2.51,0,6,90,2:3:9:10,1500,3.52,3.91,1.88,0,6,104,2:3:10,0,1,1,388.96
1460,2015-01-20 20:00:53,1374,2015-01-20 19:55:22,317,8.98,4.98,0.94,0,4,3,1,1300,5.93,0.79,1.57,0,5,127,16,2589,3.66,1.46,2.2,1,3,16,3:4,0,0,0,771.71
1461,2015-01-20 20:03:50,1375,2015-01-20 19:47:00,586,2.73,2.09,1.26,0,2,72,1,1383,5.51,1.1,1.88,0,2,172,3,1402,4.82,1.93,1.88,0,22,86,3:24,0,0,0,110.82
1462,2015-01-20 20:07:58,1376,2015-01-20 19:32:50,587,3.98,1.99,1.88,0,2,97,3:9,1784,3.15,1.96,1.26,0,5,65,3,1236,3.06,1.22,1.57,0,5,95,3,0,0,0,203.21
1463,2015-01-20 20:40:38,1377,2015-01-20 15:04:00,129,2.73,0.55,1.88,1,3,46,4:7,377,3.66,3.66,1.26,1,3,68,3:4,1673,2.59,1.04,1.57,1,3,88,3:4:9,1,0,0,206.91
1464,2015-01-20 20:43:51,1378,2015-01-20 20:30:41,10,7.5,1.25,0.94,0,2,5,5:6,187,3.66,3.66,1.57,0,5,58,7:9,346,3.66,2.61,1.26,0,2,38,7:9,1,0,0,273.41
1465,2015-01-20 20:56:18,460,2015-01-20 14:45:54,109,7.04,3.52,1.57,0,2,9,1,607,4.58,1.53,1.26,1,3,98,16,2293,2.73,0.55,1.26,1,3,68,3:4:6:9,0,0,0,188.25
1466,2015-01-20 21:02:42,1380,2015-01-20 20:38:35,239,8.29,8.29,0.94,0,6,1,1:2,1759,4.58,1.91,1.88,1,3,79,16,1483,6.44,3.58,1.57,0,6,104,2:3:10,0,0,0,189.5
1467,2015-01-20 21:25:07,57,2015-01-20 16:54:52,101,7.41,1.85,1.26,0,4,3,1:9,1391,8.29,3.32,0.94,1,3,109,4:16,1323,3.98,3.98,1.88,0,6,114,2:3,0,0,0,222.43
1468,2015-01-20 21:28:08,1382,2015-01-20 21:16:49,588,9.59,1.07,0.94,0,5,66,2:11:16,1352,8.1,0.9,1.26,0,5,66,2:9:11:16:21,2757,4.58,0,1.57,0,21,62,15,0,0,0,187.83
1469,2015-01-20 21:42:34,1383,2015-01-20 21:37:33,37,10,166.72,0.94,1,3,5,4:5,1785,6.11,0.97,1.88,0,5,88,3:20,1317,3.57,0,1.57,0,5,76,2:3,1,0,0,215.25
1470,2015-01-20 21:43:16,283,2015-01-20 21:40:32,21,12.18,4.87,1.57,0,2,15,1:9,1347,9.17,1.05,1.26,0,5,111,16,2758,4.17,10.42,0.94,1,3,63,3:4,1,1,1,161.99
1471,2015-01-20 21:47:08,1385,2015-01-20 21:23:01,589,2.73,1.44,0.94,0,5,114,3,1786,4.82,0,1.57,0,21,52,17,820,3.06,3.06,1.57,1,3,5,4:5,1,1,1,216.22
1472,2015-01-20 21:47:54,238,2015-01-20 21:34:00,68,6.25,2.5,0.63,0,2,17,5:6:9,1174,9.59,1.07,0.94,0,5,66,2:11:16,431,15.28,15.28,0.63,0,5,28,3,0,0,0,192.14
1473,2015-01-20 22:10:00,98,2015-01-20 21:26:57,533,3.89,1.56,1.57,0,2,29,7,1739,5.19,0,0.94,0,5,20,3,84,4.12,3.43,1.26,0,5,7,3:6,0,0,1,185.24
1474,2015-01-20 22:15:43,121,2015-01-20 21:58:01,537,5.84,5.84,1.57,0,1,8,1,1787,3.15,1.57,1.26,0,2,104,3:9:20,1773,2.73,1.05,1.57,0,5,159,3,1,1,1,188.11
1475,2015-01-20 22:39:52,1388,2015-01-20 13:54:12,537,5.84,5.84,1.57,0,1,8,1,1759,4.58,1.91,1.88,1,3,79,16,2133,3.66,3.2,1.57,1,3,154,3:4,0,0,0,126.8
1476,2015-01-20 22:51:42,1389,2015-01-20 14:39:41,455,3.47,2.78,1.57,0,6,54,2:5:10,1788,2.55,0.51,2.2,1,3,42,3:4,511,3.01,0,1.57,0,2,96,6:15,1,0,0,576.14
1477,2015-01-20 23:02:23,1390,2015-01-20 22:24:37,590,6.62,2.87,0.94,1,1,17,4:5,656,5.93,3.11,1.88,0,6,104,2:3:10,1409,11.99,0,1.57,0,5,67,15,0,0,0,361.68
1478,2015-01-20 23:12:35,1391,2015-01-20 21:51:58,29,7.18,1.7,0.94,0,4,10,1:9,1477,6.07,0.92,0,0,2,98,16,1995,3.01,2,1.57,0,5,59,3,1,0,1,199.23
1479,2015-01-21 00:02:50,1392,2015-01-20 22:52:17,169,7.59,5.06,1.26,1,3,3,1,1126,4.17,0.83,1.26,1,3,50,4:6:9:16,1832,6.02,2.41,1.57,1,3,20,3:4:9,0,0,0,227.15
1480,2015-01-21 00:04:23,1393,2015-01-20 22:49:41,591,6.39,1.39,1.57,0,1,111,2:16,1789,31.44,6.29,0.94,0,5,122,3,9,4.54,4.54,1.26,0,5,6,7:8,0,0,0,185.89
1481,2015-01-21 00:39:24,1394,2015-01-20 23:02:52,134,7.36,2.45,1.26,0,4,10,1:9,1462,6.3,1.8,1.26,0,9,77,6:19,2759,5.33,3.13,1.26,0,5,90,3:9:20,1,0,0,281.43
1482,2015-01-21 00:55:31,1395,2015-01-21 00:14:28,592,3.66,0,1.57,0,5,115,3,1790,2.69,0,2.51,0,2,130,15,2760,2.64,0,2.2,0,5,215,15,0,1,1,217.05
1483,2015-01-21 01:54:38,1396,2015-01-20 14:39:43,593,3.1,1.24,1.26,0,8,36,2:5,1303,2.69,0.44,1.26,0,2,50,16,1423,2.32,5.79,1.57,1,3,2,3:4:9,0,0,0,185.93
1484,2015-01-21 07:41:31,1397,2015-01-20 21:19:39,49,12.5,7.35,0.63,1,3,3,1:4,1461,6.3,1.87,2.2,0,2,111,16,1817,4.58,0.92,0.94,1,3,88,3,1,0,0,201.73
1485,2015-01-21 08:02:39,1398,2015-01-21 07:16:48,366,3.61,4.82,1.26,0,7,1,1,1284,3.89,1.39,0.94,1,3,98,4:16,1374,5.09,1.02,1.57,0,5,19,3,0,0,0,224.14
1486,2015-01-21 08:05:30,120,2015-01-20 16:36:33,537,5.84,5.84,1.57,0,1,8,1,1442,4.26,1.42,3.14,0,5,175,16,2761,13.85,0,2.51,0,5,216,15,0,0,0,192.7
1487,2015-01-21 08:10:45,1400,2015-01-21 07:56:00,594,5.28,0.58,2.2,0,2,25,6:8,10,7.5,1.25,0.94,0,2,5,5:6,401,8.29,2.76,6.28,1,3,93,4:8,1,1,1,379.19
1488,2015-01-21 08:15:19,1401,2015-01-21 07:32:17,67,10.88,3.2,1.57,0,2,9,1:2:9,1308,8.1,0.9,1.26,0,23,66,2:9:11:16:21,2762,2.59,0,2.51,0,5,117,3,0,0,0,187
1489,2015-01-21 08:46:04,247,2015-01-21 08:22:26,8,9.17,2.04,0.94,1,3,3,1:4,688,5.51,1.22,1.57,1,3,79,16,2763,4.58,1.91,1.26,0,6,90,2:3,0,1,0,196.03
1490,2015-01-21 08:49:35,115,2015-01-20 15:04:20,147,8.15,8.15,1.26,0,2,13,1,1445,4.26,0.7,1.26,1,3,127,4:16,1525,2.69,2.69,1.57,1,3,123,3:4,0,0,0,187.74
1491,2015-01-21 09:31:55,78,2015-01-20 15:07:20,93,6.67,8.34,1.26,0,2,13,1,1174,9.59,1.07,0.94,0,5,66,2:11:16,1410,2.73,2.73,1.57,1,3,123,3:4,0,0,0,220.16
1492,2015-01-21 09:46:23,1403,2015-01-21 09:21:29,192,4.08,2.04,1.57,0,5,1,1:6,1791,9.22,2.14,1.57,0,2,79,16,1032,2.5,0.5,1.26,1,3,21,3:4,0,0,0,202.93
1493,2015-01-21 09:56:43,1404,2015-01-21 05:59:45,395,10.1,6.72,0.63,0,13,9,1,1792,4.91,2.45,2.2,1,3,97,3:4,2287,2.96,2.82,3.14,1,3,99,3:4,0,0,0,92.67
1494,2015-01-21 10:08:30,599,2015-01-21 08:28:41,166,9.17,4.58,0,1,3,53,1:4:10,1759,4.58,1.91,1.88,1,3,79,16,2174,4.54,1.33,1.88,0,6,59,2:3:20,0,0,0,554.42
1495,2015-01-21 10:09:07,1406,2015-01-21 09:43:54,595,13.62,1.69,1.26,0,2,7,3,818,10.74,10.74,1.26,0,2,28,3,832,5.84,1.17,2.2,0,2,118,7,1,1,0,363.44
1496,2015-01-21 10:14:11,1407,2015-01-21 10:05:32,85,6.21,8.86,1.57,0,7,13,1:9:10,1269,4.17,1.39,1.26,1,3,175,4:16,233,5.51,5.51,1.57,1,3,68,3:4,0,0,1,144.72
1497,2015-01-21 10:21:08,1408,2015-01-21 10:07:09,594,5.28,0.58,2.2,0,2,25,6:8,6,7.5,1.25,0.63,0,2,5,5:6,10,7.5,1.25,0.94,0,2,5,5:6,0,0,1,211.03
1498,2015-01-21 10:51:37,1409,2015-01-21 10:30:20,596,9.22,2.79,1.26,0,5,41,2:8,573,8.61,0.04,1.57,0,5,41,2:8,1135,11.07,7.37,1.57,0,5,106,15,0,0,0,201.59
1499,2015-01-21 11:21:55,1410,2015-01-20 14:12:08,64,6.76,2.41,1.57,0,4,31,1,576,5.51,1.1,1.26,1,3,50,4:16,747,8.29,1.66,1.57,1,3,20,3:4:9:10,0,0,0,233.26
1500,2015-01-21 11:22:25,1411,2015-01-21 11:07:53,213,10,166.72,0.94,1,3,5,4:5,1793,15,7.58,1.57,0,5,41,8,364,10.1,3.06,1.26,0,5,41,2:8,1,1,0,357.14
1501,2015-01-21 11:38:30,1412,2015-01-21 11:20:36,188,14.82,8.22,0.94,1,3,15,1:4,1382,3.33,1.9,1.57,0,5,111,16,1254,5.93,4.56,1.26,0,6,160,2,0,0,0,239.01
1502,2015-01-21 11:51:16,1413,2015-01-21 11:45:31,597,2.32,0.51,1.57,0,5,34,5,1788,2.55,0.51,2.2,1,3,42,3:4,130,12.92,12.92,2.2,0,5,20,2:3:9,0,1,0,215.48
1503,2015-01-21 12:05:17,14,2015-01-21 11:49:36,70,2.73,2.09,1.26,0,2,12,1,1441,2.96,0.59,0.94,1,3,50,4:16,2764,6.76,0,1.57,0,5,217,3,1,0,0,187.05
1504,2015-01-21 12:11:41,1415,2015-01-21 12:10:12,38,4.58,0,1.26,1,3,11,4:5,1507,8.1,0.9,1.26,0,5,66,2:11:16,2475,5.37,2.69,1.57,0,5,73,2:3:9,1,0,0,203.16
1505,2015-01-21 12:34:01,849,2015-01-21 12:22:58,55,13.11,7.28,0.63,0,4,3,1,124,3.47,0.69,0.94,1,3,50,4:16,2665,3.15,1.57,0.94,1,3,117,3:4,0,1,0,185.24
1506,2015-01-21 12:45:32,1417,2015-01-20 13:46:16,200,5.51,2.75,1.57,0,2,1,1,1365,3.24,0.65,1.57,1,3,88,3:4,446,2.32,0.46,1.57,0,5,42,2:3:10,0,0,0,188.11
1507,2015-01-21 13:07:48,186,2015-01-21 12:06:01,4,2.5,2.08,1.57,0,4,4,1,1477,6.07,0.92,0,0,2,98,16,2765,8.8,2.79,0.94,0,5,122,3,0,0,0,103.83
1508,2015-01-21 13:47:29,1419,2015-01-21 13:10:18,176,8.24,8.67,1.57,0,5,13,1:10,499,10.28,1.71,0.94,0,5,5,5,2024,5.42,5.42,1.57,0,5,121,14,0,0,1,463.38
1509,2015-01-21 13:53:52,1420,2015-01-21 13:23:04,28,9.63,9.63,1.26,1,3,13,1:4,689,4.17,3.33,1.26,0,5,7,3,1070,8.71,12.09,1.57,0,5,125,15,1,0,0,190.29
1510,2015-01-21 14:05:37,174,2015-01-21 13:36:28,178,6.67,1.67,1.57,0,4,10,1,1336,4.58,1.53,1.57,1,3,175,4:16,2330,3.43,2.85,1.88,1,3,154,3:4,0,0,0,193.39
1511,2015-01-21 14:17:36,1421,2015-01-20 15:00:09,433,6.44,6.44,1.26,0,5,85,1,1330,5.74,1.59,1.57,0,5,98,16,620,9.22,3.69,1.26,0,5,7,2:3,0,1,0,238.77
1512,2015-01-21 14:29:54,1422,2015-01-21 14:09:58,598,2.73,0.55,1.26,0,5,42,2:3:10,1794,2.69,0.54,1.57,0,5,42,2:3,2766,2.69,0.54,1.57,0,5,42,2:3,0,0,0,238.77
1513,2015-01-21 14:49:43,1423,2015-01-21 13:59:38,4,2.5,2.08,1.57,0,4,4,1,1795,4.58,5.72,1.57,0,5,119,3,1821,3.66,0.95,3.14,0,2,146,3,0,1,0,346.35
1514,2015-01-21 15:10:24,1424,2015-01-21 14:53:39,8,9.17,2.04,0.94,1,3,3,1:4,1107,2.73,0.68,1.26,0,5,90,2:3:9,2767,17.55,0.72,0.94,0,5,121,14,0,0,1,197.98
1515,2015-01-21 15:25:53,1425,2015-01-20 16:22:04,395,10.1,6.72,0.63,0,13,9,1,1285,7.32,1.35,1.26,0,5,98,16,1273,3.06,0.61,1.26,1,3,132,3,0,0,0,190.8
1516,2015-01-21 15:41:53,1426,2015-01-21 14:52:46,31,5.84,5.84,1.26,1,3,13,1,1379,3.8,0.63,1.26,0,10,50,6:16,1887,4.58,3.06,1.57,0,6,119,2:3:20,0,0,0,295.27
1517,2015-01-21 15:55:27,1427,2015-01-20 14:25:15,599,3.66,1.14,1.57,0,5,59,3,1796,2.73,1.95,1.26,0,5,95,3,2768,6.67,0.06,1.26,0,5,41,8,0,0,0,280.31
1518,2015-01-21 15:58:24,1427,2015-01-20 14:25:15,599,3.66,1.14,1.57,0,5,59,3,1796,2.73,1.95,1.26,0,5,95,3,2768,6.67,0.06,1.26,0,5,41,8,0,0,0,128.6
1519,2015-01-21 16:00:57,217,2015-01-21 15:37:19,5,12.27,2.45,1.26,0,4,3,1,734,9.17,1.05,1.26,0,5,111,6:16,1936,2.73,4.55,1.88,1,3,2,3:4,0,0,0,190.75
1520,2015-01-21 16:06:06,1428,2015-01-20 15:51:09,544,2.96,3.95,1.57,0,5,1,1,1284,3.89,1.39,0.94,1,3,98,4:16,1259,4.58,1.39,0.94,0,5,80,3,0,0,0,196.68
1521,2015-01-21 16:08:31,155,2015-01-20 15:54:25,63,9.17,3.67,1.26,1,3,3,1:4:9,1507,8.1,0.9,1.26,0,5,66,2:11:16,2552,6.67,4.45,1.26,0,6,119,2:3,0,0,0,353.02
1522,2015-01-21 16:29:42,1430,2015-01-21 15:42:09,600,2.41,1.55,1.57,0,2,65,3,1797,2.41,1.93,1.57,0,5,114,3,213,10,166.72,0.94,1,3,5,4:5,1,0,1,374.37
1523,2015-01-21 16:47:49,498,2015-01-21 16:37:07,402,6.02,2.32,1.88,0,5,26,1:6:10,1662,7.97,1.59,1.88,0,6,66,2:10:16,1374,5.09,1.02,1.57,0,5,19,3,0,0,0,94.52
1524,2015-01-21 16:54:35,1057,2015-01-21 16:30:28,211,5.51,11.02,3.14,1,3,3,1:4,1369,8.24,3.3,1.26,1,3,109,4:16,1817,4.58,0.92,0.94,1,3,88,3,0,1,1,221.36
1525,2015-01-21 16:56:08,1431,2015-01-21 16:40:51,347,5.37,3.16,1.57,0,5,8,1,1702,5.37,2.15,1.57,0,5,92,10:19,1483,6.44,3.58,1.57,0,6,104,2:3:10,1,0,0,314.21
1526,2015-01-21 17:03:34,1432,2015-01-20 15:01:22,601,6.44,1.83,1.57,0,9,77,3:19:20,831,5.09,5.09,2.51,0,2,100,3,1786,4.82,0,1.57,0,21,52,17,0,0,0,467.87
1527,2015-01-21 17:25:05,1433,2015-01-21 08:58:36,173,3.61,2.41,1.88,0,4,12,1,1361,8.1,0.9,1.26,0,5,66,2:16:21,1500,3.52,3.91,1.88,0,6,104,2:3:10,0,0,0,235.39
1528,2015-01-21 17:26:39,1434,2015-01-20 17:16:36,193,4.4,2.44,1.57,0,2,8,1,1280,9.59,1.18,0.94,0,5,66,2:11:16:21,130,12.92,12.92,2.2,0,5,20,2:3:9,1,0,0,196.45
1529,2015-01-21 17:32:20,1435,2015-01-21 16:53:16,216,21.07,4.21,1.26,0,7,1,1,1493,6.02,1,1.26,0,5,79,16,1746,3.33,1.33,1.57,0,6,42,2:3:10,1,1,0,514.09
1530,2015-01-21 17:32:28,495,2015-01-21 17:09:55,173,3.61,2.41,1.88,0,4,12,1,1647,5.37,1.79,1.26,0,9,108,19,2769,2.69,0.31,1.26,0,2,60,3,1,1,1,233.36
