orderID,orderTime,userID,couponsReceived,basketValue,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,coupon1Used,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,coupon2Used,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon3Used
779,2015-01-12 00:36:20,user376,2015-01-08 18:20:34,186.26,cpn779,5.51,2.2,1.57,0,brand3,prod81,cat1,0,cpn459,9.82,1.31,3.14,0,brand2,prod26,cat3,0,cpn70,2.32,5.79,1.57,1,brand4,prod4,cat5:cat7:cat4,0
780,2015-01-12 08:50:15,user483,2015-01-07 12:17:51,370.34,cpn624,9.08,2.27,0.63,1,brand4,prod31,cat1:cat7,0,cpn325,2.64,0.53,0,1,brand4,prod11,cat3:cat7,0,cpn467,7.22,2.89,2.2,0,brand5,prod24,cat5:cat15:cat2,0
781,2015-01-12 08:52:30,user756,2015-01-06 15:11:33,338.02,cpn1080,8.29,2.76,6.28,1,brand4,prod121,cat12:cat7,0,cpn1247,8.34,2.78,1.57,0,brand3,prod121,cat12,1,cpn1248,4.54,0.6,1.57,1,brand4,prod32,cat11,0
782,2015-01-12 09:01:22,user6,2015-01-06 15:14:20,120.78,cpn16,7.5,1.25,0.63,0,brand2,prod15,cat8:cat9,0,cpn17,4.35,1.44,1.26,0,brand3,prod16,cat10:cat2,0,cpn18,5.51,1.43,3.14,0,brand3,prod17,cat5,0
783,2015-01-12 09:15:27,user757,2015-01-12 09:14:01,189.22,cpn1147,6.34,2.26,1.57,0,brand3,prod74,cat1:cat15,0,cpn386,3.66,1.46,1.57,0,brand3,prod58,cat10:cat5:cat2,0,cpn584,4.4,4.88,2.2,0,brand5,prod29,cat5:cat15:cat2,0
784,2015-01-12 09:20:17,user143,2015-01-06 16:15:52,264.66,cpn352,2.96,29.64,1.26,0,brand3,prod48,cat13,0,cpn353,8.29,0.06,1.26,0,brand3,prod116,cat6:cat9,0,cpn354,2.04,1.02,0.94,0,brand3,prod53,cat6:cat9,0
785,2015-01-12 09:26:26,user758,2015-01-07 09:38:40,219.32,cpn1249,6.02,2.32,1.88,0,brand3,prod74,cat1:cat15:cat9,0,cpn423,6.44,1.76,0.94,0,brand3,prod18,cat5,1,cpn1250,3.98,0.94,1.57,0,brand3,prod16,cat5,0
786,2015-01-12 09:46:15,user759,2015-01-07 08:22:43,123.05,cpn780,8.66,8.66,1.26,0,brand1,prod40,cat1,0,cpn1251,3.33,1.9,1.57,0,brand3,prod28,cat3,0,cpn1252,8.8,4.4,3.14,0,brand3,prod114,cat5,0
787,2015-01-12 10:08:12,user453,2015-01-07 10:41:17,194.69,cpn888,3.66,0.73,1.26,1,brand4,prod83,cat8:cat7,0,cpn274,2.59,0.48,1.57,0,brand2,prod103,cat5,0,cpn889,2.41,1.26,2.2,0,brand2,prod103,cat5:cat4:cat2,0
788,2015-01-12 10:08:19,user760,2015-01-08 08:21:46,206.64,cpn1253,2.69,1.07,0.94,0,brand3,prod68,cat8,0,cpn1254,4.45,0.89,1.57,0,brand3,prod142,cat10:cat15,0,cpn1255,7.32,2.08,1.88,0,brand5,prod100,cat2,0
789,2015-01-12 10:14:52,user761,2015-01-06 16:16:34,68.17,cpn1256,4.58,2.29,1.26,0,brand17,prod108,cat23,1,cpn1257,4.4,0.73,3.14,1,brand18,prod113,cat11:cat7,0,cpn556,3.66,3.66,1.57,0,brand3,prod135,cat11:cat4,0
790,2015-01-12 10:28:17,user762,2015-01-06 16:13:16,100.82,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,0,cpn474,3.66,1.21,3.14,0,brand3,prod8,cat3,1,cpn1204,7.36,0,0.94,0,brand3,prod18,cat5:cat2,0
791,2015-01-12 10:33:41,user313,2015-01-07 09:25:53,137.03,cpn248,4.91,0,1.57,0,brand6,prod70,cat8,0,cpn227,2.73,0,1.88,1,brand4,prod75,cat5:cat7,0,cpn673,4.72,2.36,2.2,0,brand3,prod14,cat5,0
792,2015-01-12 11:08:38,user763,2015-01-09 08:33:17,151.02,cpn659,4.91,0,1.57,0,brand3,prod4,cat5:cat19:cat4:cat2,0,cpn1258,3.52,7.04,1.57,0,brand3,prod63,cat5:cat18,0,cpn1259,2.27,0,1.57,0,brand13,prod25,cat13,1
793,2015-01-12 11:11:09,user764,2015-01-06 15:06:36,141.43,cpn3,12.92,12.92,2.2,0,brand3,prod3,cat5:cat4:cat2,1,cpn1260,2.96,0.39,1.57,0,brand13,prod23,cat13,1,cpn108,13.06,1.44,1.26,0,brand2,prod15,cat8:cat9,1
794,2015-01-12 11:14:04,user765,2015-01-06 16:42:39,163.06,cpn1261,2.73,0.68,1.57,1,brand4,prod173,cat8:cat7,0,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,0,cpn1262,3.15,1.65,0.94,1,brand4,prod41,cat5:cat7,0
795,2015-01-12 11:20:56,user766,2015-01-12 11:06:53,191.4,cpn1263,11.62,0.48,1.26,0,brand3,prod68,cat8,1,cpn355,13.34,1.48,1.26,0,brand2,prod15,cat8:cat9,1,cpn1264,2.32,8.9,1.26,1,brand4,prod63,cat5:cat7,0
796,2015-01-12 11:22:32,user767,2015-01-06 15:27:25,94.98,cpn1265,4.77,2.27,0.94,0,brand1,prod51,cat8,1,cpn598,2.96,1.19,1.57,1,brand4,prod18,cat5,0,cpn1266,5.28,3.52,1.57,0,brand3,prod18,cat5,0
797,2015-01-12 11:26:29,user768,2015-01-07 18:41:52,324.4,cpn1267,8.24,2.49,1.26,0,brand1,prod51,cat8,0,cpn760,5.97,1.24,1.57,0,brand3,prod43,cat3,0,cpn1268,7.22,3.14,1.57,0,brand3,prod12,cat5,0
798,2015-01-12 11:26:41,user769,2015-01-12 10:44:48,249.15,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,1,cpn585,9.22,2.56,1.57,0,brand3,prod28,cat3,0,cpn272,15.7,15.7,1.26,0,brand3,prod17,cat5:cat9,0
799,2015-01-12 11:37:30,user770,2015-01-06 18:09:31,223.17,cpn566,2.73,2.09,1.57,0,brand6,prod38,cat1,0,cpn812,8.29,1.66,1.26,1,brand4,prod3,cat5:cat7:cat15,0,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,0
800,2015-01-12 11:39:55,user771,2015-01-06 21:03:11,147.45,cpn42,8.43,3.51,1.88,0,brand2,prod31,cat1,0,cpn1170,5.51,1.57,1.26,0,brand20,prod108,cat23:cat10:cat5:cat18,0,cpn395,3.24,0.65,1.57,1,brand4,prod27,cat5:cat7,0
801,2015-01-12 11:52:32,user772,2015-01-12 11:48:48,256.88,cpn1269,2.73,2.73,1.57,1,brand4,prod47,cat11:cat7:cat4,0,cpn974,3.98,1.99,1.88,0,brand2,prod14,cat5:cat4,0,cpn666,2.96,0,1.57,0,brand2,prod14,cat5:cat4,0
802,2015-01-12 12:15:46,user773,2015-01-06 17:44:13,336.3,cpn825,6.39,2.13,0.94,0,brand2,prod42,cat1,0,cpn1270,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat2,0,cpn1271,5.51,4.58,1.26,1,brand3,prod157,cat5:cat14,0
803,2015-01-12 12:43:37,user774,2015-01-08 18:05:33,171.72,cpn1272,4.17,4.17,1.57,0,brand3,prod64,cat5,0,cpn1273,5.46,4.55,1.26,0,brand3,prod51,cat8,0,cpn1274,10.74,10.74,1.26,0,brand2,prod17,cat5,1
804,2015-01-12 12:57:56,user775,2015-01-12 12:33:25,112.76,cpn398,5.51,1.57,1.57,0,brand20,prod108,cat23:cat10:cat5:cat18,0,cpn1275,11.95,2.39,1.57,0,brand2,prod26,cat3,0,cpn1276,9.22,0,1.57,0,brand3,prod23,cat13,0
805,2015-01-12 12:58:22,user54,2015-01-06 18:49:24,185.8,cpn150,12.5,7.35,0.63,1,brand4,prod7,cat1:cat7,0,cpn151,5.09,1.69,1.26,0,brand5,prod59,cat5:cat15:cat4:cat2,1,cpn152,3.15,1.26,6.28,1,brand4,prod73,cat5:cat7,0
806,2015-01-12 13:27:47,user776,2015-01-06 15:40:32,96.83,cpn1277,2.32,1.16,1.26,0,brand3,prod132,cat8:cat4,0,cpn1278,9.12,6.75,1.26,0,brand3,prod174,cat13,0,cpn1279,7.36,0,1.57,0,brand3,prod67,cat13:cat9,0
807,2015-01-12 13:30:03,user777,2015-01-06 16:20:54,532.06,cpn412,8.66,5.09,1.26,0,brand2,prod131,cat1:cat4,0,cpn292,3.52,2.34,2.2,0,brand5,prod103,cat5:cat15:cat19:cat2,0,cpn1137,3.15,2.09,1.57,0,brand5,prod44,cat5:cat2,0
808,2015-01-12 13:32:32,user778,2015-01-06 15:06:36,93.13,cpn603,5.51,2.75,1.57,0,brand2,prod1,cat1,0,cpn970,3.06,1.02,1.57,0,brand2,prod8,cat3,0,cpn1280,3.98,0.8,1.57,0,brand2,prod3,cat5,0
809,2015-01-12 13:44:44,user779,2015-01-06 15:10:10,142.77,cpn1281,5.93,5.38,1.57,0,brand3,prod168,cat1,0,cpn40,11.44,1.31,1.88,0,brand2,prod26,cat3,0,cpn1282,5.51,2.75,1.88,0,brand3,prod14,cat5:cat4,0
810,2015-01-12 13:56:53,user780,2015-01-06 16:22:07,281.56,cpn1085,5.37,3.58,1.88,0,brand3,prod30,cat1,0,cpn802,4.17,0.93,1.26,0,brand2,prod8,cat3:cat4,0,cpn1283,9.22,4.26,1.26,0,brand3,prod114,cat5,0
811,2015-01-12 14:02:28,user781,2015-01-07 01:52:30,93.92,cpn466,4.82,0,1.57,0,brand3,prod12,cat5,0,cpn1284,2.73,7.59,1.57,0,brand3,prod63,cat5,0,cpn463,16.63,3.33,1.26,0,brand3,prod12,cat5:cat2,0
812,2015-01-12 14:06:02,user782,2015-01-06 19:22:21,92.67,cpn1285,4.08,0.82,1.57,0,brand3,prod52,cat5,0,cpn1286,2.96,1.48,1.57,0,brand3,prod143,cat5,0,cpn638,10.84,1.2,0.94,0,brand3,prod145,cat12,0
813,2015-01-12 14:18:52,user783,2015-01-12 13:25:37,271.7,cpn1030,4.17,2.08,1.26,0,brand3,prod51,cat8:cat5:cat18,0,cpn633,3.33,0.67,0.63,1,brand4,prod11,cat3:cat7,0,cpn395,3.24,0.65,1.57,1,brand4,prod27,cat5:cat7,0
814,2015-01-12 14:24:21,user784,2015-01-12 14:19:12,195.89,cpn1085,5.37,3.58,1.88,0,brand3,prod30,cat1,1,cpn473,3.8,0.84,1.88,0,brand2,prod86,cat3,1,cpn62,4.45,1.48,0.94,0,brand3,prod44,cat16:cat5:cat17,1
815,2015-01-12 14:29:18,user785,2015-01-06 15:11:09,236.97,cpn108,13.06,1.44,1.26,0,brand2,prod15,cat8:cat9,1,cpn1287,3.98,1.59,1.26,1,brand3,prod90,cat5:cat7,0,cpn554,11.99,0,1.57,0,brand3,prod23,cat13,0
816,2015-01-12 14:43:33,user786,2015-01-07 20:50:18,106.19,cpn1288,3.94,0,2.2,0,brand5,prod64,cat5:cat15:cat2,0,cpn563,5.74,0.29,1.57,0,brand2,prod2,cat3,0,cpn1289,3.89,1.11,1.26,0,brand2,prod152,cat5,0
817,2015-01-12 14:49:54,user787,2015-01-06 15:31:43,316.76,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,0,cpn415,8.24,3.3,1.26,1,brand4,prod86,cat3:cat7,0,cpn1050,8.61,1.72,1.26,0,brand3,prod18,cat5,0
818,2015-01-12 14:50:56,user788,2015-01-12 10:48:01,197.47,cpn60,7.22,2.19,1.57,0,brand9,prod42,cat1:cat2,0,cpn711,6.85,1.14,1.88,0,brand2,prod86,cat3:cat4,0,cpn195,2.69,0.54,1.26,1,brand4,prod27,cat5:cat7,0
819,2015-01-12 15:00:10,user789,2015-01-12 13:38:02,248.31,cpn1290,4.58,2.29,1.57,0,brand3,prod74,cat1,0,cpn157,2.73,0.45,0.63,0,brand2,prod11,cat3:cat4,0,cpn426,7.36,7.36,1.88,1,brand4,prod14,cat5:cat7:cat4:cat2,0
820,2015-01-12 16:30:50,user790,2015-01-12 16:12:19,95.49,cpn88,9.63,9.63,1.26,1,brand4,prod40,cat1:cat7,0,cpn148,5.09,5.09,2.51,0,brand2,prod72,cat5,0,cpn660,3.52,0.88,1.26,0,brand3,prod37,cat5:cat2,1
821,2015-01-12 16:34:37,user95,2015-01-10 15:40:38,185.84,cpn250,12.04,12.04,1.26,0,brand3,prod31,cat1,0,cpn251,5.74,1.59,1.57,0,brand3,prod46,cat3,0,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,0
822,2015-01-12 16:44:51,user649,2015-01-11 15:08:33,190.33,cpn1128,3.61,4.82,1.26,0,brand7,prod1,cat1,0,cpn206,5,1.34,1.57,0,brand7,prod46,cat3,0,cpn430,8.29,3.63,1.26,0,brand3,prod57,cat5,0
823,2015-01-12 16:48:26,user791,2015-01-06 15:07:37,187.32,cpn1128,3.61,4.82,1.26,0,brand7,prod1,cat1,0,cpn1291,8.15,2.12,1.57,0,brand3,prod28,cat3,0,cpn1124,4.91,3.77,2.51,1,brand4,prod4,cat5:cat7,0
824,2015-01-12 16:56:44,user792,2015-01-06 15:20:13,254.8,cpn555,9.22,0,1.88,0,brand3,prod140,cat13,0,cpn212,9.22,1.44,1.57,0,brand3,prod28,cat3,0,cpn1292,2.5,1.32,1.57,0,brand3,prod28,cat3,0
825,2015-01-12 17:05:21,user793,2015-01-07 17:12:50,241.32,cpn1128,3.61,4.82,1.26,0,brand7,prod1,cat1,0,cpn1293,4.17,0.56,1.26,0,brand3,prod28,cat3,0,cpn433,3.24,4.32,1.57,0,brand5,prod103,cat5:cat15:cat2,0
826,2015-01-12 17:08:16,user794,2015-01-06 16:33:20,174.87,cpn378,4.12,2.74,1.88,0,brand6,prod76,cat1,0,cpn40,11.44,1.31,1.88,0,brand2,prod26,cat3,0,cpn923,2.59,0.52,0.94,1,brand4,prod59,cat5:cat7,0
827,2015-01-12 17:12:28,user795,2015-01-07 19:04:41,194.09,cpn984,7.78,3.89,1.26,0,brand3,prod57,cat5:cat4:cat2,0,cpn176,6.11,6.11,1.26,0,brand2,prod3,cat5,0,cpn526,4.82,4.82,0.94,0,brand2,prod3,cat5:cat4,0
828,2015-01-12 17:23:22,user796,2015-01-06 17:21:25,106.51,cpn738,11.25,4.5,1.26,1,brand4,prod7,cat1:cat7,0,cpn960,4.91,0.61,1.26,0,brand3,prod11,cat3,0,cpn1294,4.58,1.6,1.57,0,brand3,prod29,cat5:cat15,0
829,2015-01-12 17:34:30,user797,2015-01-12 17:25:54,205.38,cpn493,7.41,3.7,0.63,0,brand2,prod137,cat1,0,cpn1295,2.64,0.44,1.57,1,brand4,prod113,cat11:cat7,1,cpn1296,4.82,0,1.57,0,brand13,prod77,cat6,1
830,2015-01-12 17:51:44,user798,2015-01-06 20:21:43,226.46,cpn1297,4.12,1.65,1.26,0,brand2,prod68,cat8,0,cpn1298,5.88,2.45,1.57,0,brand3,prod57,cat5,0,cpn486,4.45,1.64,0.94,0,brand3,prod69,cat5,0
831,2015-01-12 17:56:10,user799,2015-01-06 17:34:13,4201.1,cpn824,13.2,11.99,0.94,0,brand6,prod31,cat1:cat4,0,cpn729,6.3,1.87,2.2,0,brand2,prod28,cat3,0,cpn1299,14.77,7.38,0.94,0,brand2,prod72,cat5,0
832,2015-01-12 18:01:18,user800,2015-01-06 18:58:33,207.47,cpn179,3.24,0.56,1.26,0,brand3,prod37,cat5,0,cpn1300,7.22,2.41,1.57,0,brand3,prod87,cat12,0,cpn1301,4.91,0.98,1.26,0,brand3,prod54,cat13,1
833,2015-01-12 18:08:48,user801,2015-01-06 21:10:00,229.93,cpn156,7.32,2.08,1.57,0,brand6,prod74,cat1,0,cpn40,11.44,1.31,1.88,0,brand2,prod26,cat3,0,cpn3,12.92,12.92,2.2,0,brand3,prod3,cat5:cat4:cat2,1
834,2015-01-12 18:10:56,user802,2015-01-06 15:27:14,185.29,cpn28,7.5,1.25,0.94,0,brand2,prod15,cat8:cat9,1,cpn1302,4.49,0.9,0.94,0,brand3,prod130,cat6,0,cpn1303,4.58,3.67,0.63,0,brand3,prod116,cat6,0
835,2015-01-12 18:11:54,user803,2015-01-09 17:06:00,193.62,cpn476,2.96,0.59,0.94,0,brand3,prod135,cat11:cat15:cat4,0,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,0,cpn578,2.55,0.51,1.57,1,brand4,prod59,cat5:cat7:cat4,0
836,2015-01-12 18:19:01,user804,2015-01-12 17:51:10,579.62,cpn699,4.58,0.92,1.26,0,brand5,prod58,cat5:cat15:cat2,0,cpn1304,7.36,1.47,0.94,0,brand3,prod17,cat5,0,cpn1305,3.43,0.69,1.57,0,brand3,prod58,cat5:cat15:cat2,0
837,2015-01-12 18:20:34,user805,2015-01-06 16:12:33,429.11,cpn572,4.4,2.44,1.57,0,brand2,prod30,cat1,0,cpn620,8.15,1.63,1.88,0,brand9,prod57,cat5:cat2,0,cpn1306,4.35,4.35,1.57,0,brand2,prod55,cat5,0
838,2015-01-12 19:01:41,user806,2015-01-06 16:48:42,235.3,cpn572,4.4,2.44,1.57,0,brand2,prod30,cat1,0,cpn386,3.66,1.46,1.57,0,brand3,prod58,cat10:cat5:cat2,1,cpn176,6.11,6.11,1.26,0,brand2,prod3,cat5,0
839,2015-01-12 19:18:14,user807,2015-01-06 16:37:40,219.46,cpn436,3.1,2.58,1.26,0,brand3,prod38,cat1,0,cpn1125,9.22,0.92,1.88,0,brand2,prod86,cat3:cat4,0,cpn813,3.66,0.73,1.26,1,brand4,prod75,cat5:cat7,0
840,2015-01-12 19:21:05,user808,2015-01-06 15:26:55,438.05,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,0,cpn154,12.92,4.46,1.57,0,brand3,prod36,cat3,0,cpn121,4.58,1.14,0.94,0,brand5,prod58,cat5:cat15:cat2,0
841,2015-01-12 19:30:55,user809,2015-01-06 20:12:30,102.85,cpn1307,2.5,1,1.26,0,brand2,prod14,cat5,1,cpn1140,4.45,1.48,1.57,0,brand3,prod71,cat12,1,cpn1308,4.82,0,1.57,0,brand13,prod77,cat6,0
842,2015-01-12 20:14:06,user192,2015-01-07 16:16:13,190.38,cpn454,22.23,11.11,0.94,0,brand5,prod7,cat1,0,cpn455,5.46,1.82,1.57,0,brand3,prod86,cat3,0,cpn456,3.66,1.46,1.88,1,brand4,prod133,cat5:cat7,0
843,2015-01-12 21:24:17,user810,2015-01-09 10:02:38,401.42,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,1,cpn1190,6.44,1.29,1.26,0,brand11,prod98,cat10,1,cpn1309,3.98,5.69,1.88,0,brand3,prod4,cat5:cat9,0
844,2015-01-12 21:39:12,user811,2015-01-06 21:22:20,161.34,cpn1310,3.66,0.81,1.26,0,brand11,prod55,cat11:cat4,1,cpn1118,2.64,0.66,1.26,0,brand3,prod37,cat5:cat2,0,cpn1311,2.73,0.68,1.26,0,brand3,prod37,cat5,1
845,2015-01-12 21:40:12,user812,2015-01-07 13:37:31,301.29,cpn7,7.92,2.64,1.26,1,brand4,prod7,cat1:cat7,0,cpn1240,10.1,2.1,1.57,0,brand3,prod28,cat3:cat9,0,cpn1312,8.29,4.14,1.57,0,brand5,prod114,cat5:cat2,0
846,2015-01-12 21:41:05,user813,2015-01-06 21:56:56,106.42,cpn388,6.95,1.16,1.57,0,brand3,prod11,cat3,0,cpn1313,12.64,6.38,1.26,0,brand3,prod109,cat12:cat14,0,cpn797,5.65,6.27,3.14,0,brand3,prod40,cat1,0
847,2015-01-12 22:05:12,user814,2015-01-06 15:51:47,646.49,cpn958,5.51,2.75,1.26,0,brand1,prod1,cat1:cat9:cat2,0,cpn181,7.5,1.56,1.57,0,brand3,prod28,cat3,0,cpn260,5.93,4.56,1.26,0,brand5,prod100,cat2,0
848,2015-01-12 22:10:42,user815,2015-01-12 21:13:21,281.94,cpn125,5.97,1.99,1.57,0,brand6,prod33,cat1,0,cpn1034,3.47,1.73,2.2,0,brand2,prod86,cat3,0,cpn1314,2.73,6.07,2.2,1,brand4,prod4,cat5:cat7,0
849,2015-01-12 22:11:39,user816,2015-01-12 22:02:05,199.32,cpn119,4.58,0,1.26,1,brand4,prod35,cat8:cat7,0,cpn473,3.8,0.84,1.88,0,brand2,prod86,cat3,0,cpn789,3.52,3.91,1.88,0,brand5,prod29,cat5:cat15:cat2,0
850,2015-01-12 22:28:03,user817,2015-01-06 16:01:56,300.32,cpn533,3.7,2.46,1.26,0,brand2,prod1,cat1,0,cpn166,8.1,0.9,1.26,0,brand12,prod2,cat16:cat3:cat4:cat2:cat17,0,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,0
851,2015-01-12 22:34:30,user818,2015-01-11 21:13:01,333.39,cpn576,7.32,2.93,0.94,1,brand4,prod33,cat1:cat7:cat4,0,cpn120,7.13,1.78,1.26,1,brand4,prod11,cat3:cat7:cat4,0,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,0
852,2015-01-12 23:09:07,user819,2015-01-12 11:13:38,3635.2,cpn770,7.09,2.36,1.57,0,brand6,prod81,cat1,1,cpn1315,4.58,1.83,1.57,1,brand4,prod93,cat10:cat7,0,cpn1316,3.24,1.3,1.26,0,brand3,prod37,cat5:cat2,0
853,2015-01-12 23:50:05,user820,2015-01-06 15:43:24,215.11,cpn203,10.88,3.2,1.57,0,brand2,prod31,cat1:cat4:cat2,0,cpn610,3.52,1.17,1.88,1,brand4,prod142,cat10:cat7,0,cpn1317,7.36,3.68,1.57,0,brand5,prod37,cat5:cat2,0
854,2015-01-12 23:52:48,user821,2015-01-06 20:49:53,226.27,cpn825,6.39,2.13,0.94,0,brand2,prod42,cat1,0,cpn1318,8.85,0.98,1.26,0,brand19,prod26,cat3,1,cpn1319,14.77,5.91,1.26,0,brand3,prod114,cat5,0
855,2015-01-13 00:20:46,user822,2015-01-13 00:20:06,199.41,cpn16,7.5,1.25,0.63,0,brand2,prod15,cat8:cat9,1,cpn1320,10.65,0.7,1.26,0,brand2,prod26,cat3,0,cpn1107,4.45,0.94,1.26,0,brand3,prod143,cat5:cat2,0
856,2015-01-13 10:18:57,user823,2015-01-13 08:01:27,255.45,cpn1277,2.32,1.16,1.26,0,brand3,prod132,cat8:cat4,1,cpn301,20.38,13.58,0.94,0,brand3,prod18,cat5,0,cpn1321,11.86,5.93,0.63,0,brand3,prod17,cat5,0
857,2015-01-13 10:19:14,user824,2015-01-13 09:31:06,145.04,cpn1322,4.54,1.56,0.94,0,brand2,prod51,cat8,0,cpn1150,5.28,1.32,1.88,0,brand11,prod98,cat10,1,cpn1323,2.22,0.44,1.26,0,brand2,prod96,cat5,0
858,2015-01-13 10:46:38,user825,2015-01-13 10:27:31,219.83,cpn1324,3.2,2.13,0.94,0,brand3,prod132,cat8,1,cpn531,4.49,1.41,1.88,0,brand3,prod28,cat3,0,cpn28,7.5,1.25,0.94,0,brand2,prod15,cat8:cat9,1
859,2015-01-13 13:08:33,user406,2015-01-13 05:39:22,320.37,cpn419,12.23,4.08,0,1,brand4,prod131,cat1:cat7:cat15,0,cpn819,9.22,0.88,1.26,0,brand2,prod2,cat3,0,cpn744,7.87,2.62,0.94,0,brand5,prod59,cat5:cat15:cat2,0
860,2015-01-13 13:34:34,user826,2015-01-13 13:29:29,188.62,cpn560,14.82,8.22,0.94,1,brand4,prod45,cat1:cat7,0,cpn95,3.47,0.69,0.94,1,brand4,prod11,cat3:cat7,0,cpn1325,8.15,10.19,0.94,0,brand3,prod4,cat5:cat9,0
861,2015-01-13 13:56:22,user827,2015-01-13 13:49:18,200.06,cpn1326,15.28,15.28,0.63,0,brand3,prod17,cat5,0,cpn1327,3.33,6.67,1.57,0,brand3,prod63,cat5:cat18,1,cpn272,15.7,15.7,1.26,0,brand3,prod17,cat5:cat9,0
862,2015-01-13 14:01:20,user828,2015-01-13 13:56:42,244.66,cpn208,65.44,7.27,0.94,0,brand6,prod7,cat1,1,cpn678,4.26,0.7,1.26,1,brand4,prod13,cat3:cat7,0,cpn1328,17.55,3.51,0.94,0,brand3,prod114,cat5,0
863,2015-01-13 14:08:13,user829,2015-01-13 13:53:27,93.08,cpn974,3.98,1.99,1.88,0,brand2,prod14,cat5:cat4,1,cpn1329,10.84,1.2,0.94,0,brand3,prod87,cat12,1,cpn1330,3.52,0,1.88,0,brand3,prod48,cat13,0
864,2015-01-13 14:09:41,user280,2015-01-13 13:54:11,187,cpn1331,6.44,6.44,1.26,0,brand3,prod168,cat1,0,cpn242,5.09,5.2,1.57,0,brand3,prod94,cat5,0,cpn413,4.54,0.69,2.2,0,brand3,prod4,cat5:cat4,0
865,2015-01-13 14:17:26,user830,2015-01-13 13:47:24,188.81,cpn1332,3.43,0.76,1.26,0,brand3,prod132,cat8,1,cpn383,4.45,9.87,1.26,0,brand3,prod114,cat5,0,cpn1333,4.45,2.88,1.57,0,brand3,prod12,cat5:cat9,0
866,2015-01-13 14:19:21,user151,2015-01-13 13:48:17,194.64,cpn911,6.16,8.8,0.63,0,brand5,prod40,cat1,1,cpn891,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat2,1,cpn38,2.69,1.41,1.57,0,brand5,prod29,cat5:cat15:cat2,1
867,2015-01-13 14:26:06,user831,2015-01-13 14:03:34,185.43,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,0,cpn166,8.1,0.9,1.26,0,brand12,prod2,cat16:cat3:cat4:cat2:cat17,0,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,1
868,2015-01-13 14:26:38,user832,2015-01-13 13:53:15,96.37,cpn1334,2.59,1.72,0.63,0,brand3,prod51,cat8,0,cpn1335,4.45,1.27,1.26,0,brand3,prod46,cat3:cat9,0,cpn1002,14.73,7.36,1.26,0,brand3,prod18,cat5:cat2,0
869,2015-01-13 14:35:03,user833,2015-01-13 14:33:32,213.91,cpn255,5.56,4.27,1.57,0,brand3,prod30,cat1,0,cpn633,3.33,0.67,0.63,1,brand4,prod11,cat3:cat7,0,cpn1336,4.58,1.14,1.57,0,brand5,prod27,cat5:cat2,0
870,2015-01-13 14:42:10,user5,2015-01-13 14:21:54,401.69,cpn576,7.32,2.93,0.94,1,brand4,prod33,cat1:cat7:cat4,1,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,0,cpn672,4.35,2.18,1.57,1,brand4,prod14,cat5:cat7,0
871,2015-01-13 14:42:52,user834,2015-01-13 14:30:15,100.35,cpn667,21.07,4.21,1.26,0,brand7,prod1,cat1,1,cpn1337,2.69,0.44,0.94,0,brand2,prod11,cat3,0,cpn1338,3.89,1.99,0.94,0,brand3,prod27,cat5,0
872,2015-01-13 14:48:21,user835,2015-01-13 13:41:35,219.74,cpn1339,11.99,3.99,1.26,0,brand3,prod109,cat12:cat2,0,cpn1340,6.71,3.35,1.57,0,brand3,prod109,cat12,0,cpn1341,5.93,0,2.51,0,brand2,prod175,cat13,1
873,2015-01-13 14:50:44,user836,2015-01-13 14:18:36,99.24,cpn1342,4.82,1.85,1.57,0,brand3,prod74,cat1:cat4,0,cpn343,3.66,3.33,1.26,0,brand3,prod57,cat5:cat4:cat2,0,cpn1343,3.24,0.75,1.57,0,brand2,prod16,cat5,0
874,2015-01-13 15:03:29,user837,2015-01-13 14:31:07,200.89,cpn993,5.37,2.23,1.57,0,brand3,prod46,cat3,0,cpn268,2.73,3.03,1.57,0,brand5,prod57,cat5:cat2,0,cpn364,13.34,1.48,1.26,0,brand3,prod87,cat12,1
