orderID,coupon2Used,couponID2,basePrice2,price2,basketValue,TimeBtwnRecExpire,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,reward3,premiumProduct3,couponsExpire,couponsReceived,orderTime,TimeBtwnSentRec,brand1,categoryIDs3,batchID,categoryIDs1,coupon3Used,TimeBtwnOrderExpire,premiumProduct1,reward2,premiumProduct2,brand2,productGroup2,orderTimeWeekend,orderTimeFriSat,couponID1,price1,basePrice1,reward1,productGroup3,couponsSent,userID,coupon1Used,TimeBtwnRecOrder,productGroup1,brand3,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,categoryIDs2,couponID3,price3,basePrice3
976,0,cpn898,1.05,9.17,230.76,153.245277777778,0,2015-01-14,4,Wednesday,0.94,0,2015-01-20 00:00:01,2015-01-13 14:45:18,2015-01-14 16:27:04,14.7547222222222,brand1,cat5,2,cat5:cat7:cat2,0,127.549166666667,1,1.26,0,brand3,prod28,0,0,cpn1453,5.37,23.87,1.26,prod82,2015-01-13 00:00:01,user908,0,25.6961111111111,prod63,brand3,2015-01-13,18,Tuesday,0,cat3:cat9,cpn1382,5.51,0
977,0,cpn296,1.59,5.74,375.67,150.675555555556,0,2015-01-14,59,Wednesday,1.57,0,2015-01-20 00:00:01,2015-01-13 17:19:29,2015-01-14 16:27:59,17.3244444444444,brand2,cat5:cat15:cat2,2,cat1,0,127.533888888889,0,1.57,0,brand3,prod28,0,0,cpn1134,42.93,5.05,1.57,prod37,2015-01-13 00:00:01,user909,0,23.1416666666667,prod7,brand5,2015-01-13,29,Tuesday,0,cat3,cpn1454,5.46,1.6
978,0,cpn1455,1.66,7.97,189.69,150.331111111111,0,2015-01-14,15,Wednesday,0.94,1,2015-01-20 00:00:01,2015-01-13 17:40:09,2015-01-14 16:29:15,17.6688888888889,brand6,cat5:cat7,2,cat1,0,127.512777777778,0,1.57,0,brand3,prod28,0,0,cpn156,7.32,2.08,1.57,prod27,2015-01-13 00:00:01,user627,0,22.8183333333333,prod74,brand4,2015-01-13,9,Tuesday,0,cat3,cpn289,4.17,0.83
979,0,cpn1378,0.87,3.94,320.14,128.007777777778,0,2015-01-14,44,Wednesday,0.94,0,2015-01-20 00:00:01,2015-01-14 15:59:33,2015-01-14 16:29:44,39.9922222222222,brand15,cat5,2,cat11,0,127.504722222222,0,1.26,0,brand3,prod11,0,0,cpn1456,4.45,2.96,1.26,prod111,2015-01-13 00:00:01,user910,1,0.503055555555556,prod47,brand3,2015-01-14,33,Wednesday,0,cat3,cpn329,2.32,0.87
980,1,cpn1457,1.9,3.33,266.88,127.731388888889,0,2015-01-14,51,Wednesday,1.57,1,2015-01-20 00:00:01,2015-01-14 16:16:08,2015-01-14 16:31:51,40.2686111111111,brand6,cat5:cat7,2,cat1:cat4,0,127.469444444444,0,1.57,0,brand3,prod28,0,0,cpn318,7.41,1.85,1.26,prod52,2015-01-13 00:00:01,user174,0,0.261944444444444,prod7,brand4,2015-01-14,8,Wednesday,0,cat3,cpn722,5.51,5.51
981,0,cpn187,0.85,6.44,186.03,129.115555555556,0,2015-01-14,0,Wednesday,1.26,1,2015-01-20 00:00:01,2015-01-14 14:53:05,2015-01-14 16:32:00,38.8844444444444,brand6,cat5:cat7,2,cat1,1,127.466944444444,0,1.88,0,brand2,prod13,0,0,cpn421,4.63,1.16,1.57,prod59,2015-01-13 00:00:01,user361,1,1.64861111111111,prod33,brand4,2015-01-14,5,Wednesday,0,cat3,cpn373,2.5,0.5
982,0,cpn1175,2,6.02,573.27,127.997222222222,0,2015-01-14,7,Wednesday,1.57,1,2015-01-20 00:00:01,2015-01-14 16:00:11,2015-01-14 16:32:07,40.0027777777778,brand5,cat5:cat7:cat15:cat4,2,cat1:cat2,1,127.465,0,1.26,0,brand5,prod59,0,0,cpn153,9.22,11.51,1.26,prod3,2015-01-13 00:00:01,user911,0,0.532222222222222,prod40,brand4,2015-01-14,11,Wednesday,0,cat5:cat15:cat2,cpn161,8.29,1.66
983,0,cpn440,0.98,5.93,208.4,131.812222222222,0,2015-01-14,1,Wednesday,1.88,0,2015-01-20 00:00:01,2015-01-14 12:11:17,2015-01-14 16:34:01,36.1877777777778,brand6,cat5,2,cat1,0,127.433333333333,0,1.57,0,brand2,prod11,0,0,cpn125,5.97,1.99,1.57,prod153,2015-01-13 00:00:01,user912,0,4.37888888888889,prod33,brand2,2015-01-14,17,Wednesday,0,cat3,cpn1458,6.3,1.31
984,0,cpn678,0.7,4.26,98.64,144.585833333333,0,2015-01-14,58,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-13 23:24:52,2015-01-14 16:36:58,23.4141666666667,brand4,cat5,2,cat1:cat7:cat4,0,127.384166666667,1,1.26,1,brand4,prod13,0,0,cpn193,9.17,3.67,1.26,prod57,2015-01-13 00:00:01,user913,0,17.2016666666667,prod7,brand3,2015-01-13,52,Tuesday,0,cat3:cat7,cpn1105,8.29,3.45
985,0,cpn95,0.69,3.47,240.58,145.213333333333,0,2015-01-14,24,Wednesday,0.94,1,2015-01-20 00:00:01,2015-01-13 22:47:13,2015-01-14 16:38:24,22.7866666666667,brand2,cat5:cat7,2,cat1:cat4:cat2,0,127.360277777778,0,0.94,1,brand4,prod11,0,0,cpn203,10.88,3.2,1.57,prod59,2015-01-13 00:00:01,user914,0,17.8530555555556,prod31,brand4,2015-01-13,13,Tuesday,0,cat3:cat7,cpn577,3.66,1.46
986,0,cpn1460,5.23,10.37,123.65,127.817222222222,0,2015-01-14,46,Wednesday,1.57,1,2015-01-20 00:00:01,2015-01-14 16:10:59,2015-01-14 16:39:46,40.1827777777778,brand3,cat12:cat7,2,cat11,0,127.3375,0,1.26,0,brand3,prod109,0,0,cpn1459,3.66,182.92,1.26,prod20,2015-01-13 00:00:01,user915,0,0.479722222222222,prod47,brand3,2015-01-14,59,Wednesday,0,cat12:cat2,cpn1461,4.26,8.52
987,1,cpn499,5.53,11.07,305.74,146.238333333333,0,2015-01-14,25,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-13 21:45:43,2015-01-14 17:16:25,21.7616666666667,brand7,cat5:cat2,2,cat1:cat15,0,126.726666666667,0,2.2,1,brand4,prod86,0,0,cpn546,6.21,8.86,1.57,prod44,2015-01-13 00:00:01,user916,0,19.5116666666667,prod40,brand5,2015-01-13,43,Tuesday,0,cat3:cat7:cat4,cpn496,4.58,4.58
988,0,cpn1270,0.9,8.1,111.75,150.435,0,2015-01-14,24,Wednesday,0,1,2015-01-20 00:00:01,2015-01-13 17:33:55,2015-01-14 17:30:24,17.565,brand4,cat5:cat7,2,cat1:cat7,0,126.493611111111,1,1.26,0,brand3,prod2,0,0,cpn648,5.51,11.02,3.14,prod85,2015-01-13 00:00:01,user917,0,23.9413888888889,prod7,brand4,2015-01-13,55,Tuesday,0,cat16:cat3:cat2,cpn207,2.27,0.45
989,0,cpn828,5.19,5.19,253.59,131.506111111111,0,2015-01-14,22,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-14 12:29:39,2015-01-14 17:47:22,36.4938888888889,brand4,cat5:cat15:cat9,2,cat1:cat7,0,126.210833333333,1,1.26,0,brand3,prod52,0,0,cpn22,9.17,2.04,0.94,prod52,2015-01-13 00:00:01,user918,0,5.29527777777778,prod7,brand21,2015-01-14,39,Wednesday,0,cat5:cat4,cpn1462,5.09,1.02
990,0,cpn1376,0.6,5,171.21,150.861388888889,0,2015-01-14,2,Wednesday,2.2,0,2015-01-20 00:00:01,2015-01-13 17:08:20,2015-01-14 18:04:02,17.1386111111111,brand6,cat5:cat4:cat2,2,cat1:cat4,0,125.933055555556,0,6.28,0,brand2,prod16,0,0,cpn920,3.98,2.09,2.2,prod3,2015-01-13 00:00:01,user919,0,24.9283333333333,prod38,brand3,2015-01-13,20,Tuesday,0,cat10,cpn348,7.36,1.47
991,0,cpn1464,12.74,5.09,225.44,127.188333333333,0,2015-01-14,54,Wednesday,1.57,0,2015-01-20 00:00:01,2015-01-14 16:48:43,2015-01-14 18:18:54,40.8116666666667,brand3,cat5,2,cat1,0,125.685277777778,0,1.88,0,brand3,prod4,0,0,cpn1463,2.82,2.35,1.57,prod152,2015-01-13 00:00:01,user920,0,1.50305555555556,prod10,brand2,2015-01-14,43,Wednesday,0,cat5,cpn1056,4.45,0.89
992,0,cpn1465,463.1,2.32,185.24,149.736666666667,0,2015-01-14,24,Wednesday,1.57,0,2015-01-20 00:00:01,2015-01-13 18:15:49,2015-01-14 18:20:24,18.2633333333333,brand2,cat12,2,cat5:cat4,0,125.660277777778,0,1.57,0,brand3,prod58,0,0,cpn1418,4.35,1.55,1.88,prod21,2015-01-13 00:00:01,user921,0,24.0763888888889,prod29,brand3,2015-01-13,49,Tuesday,0,cat5:cat15:cat2,cpn1466,16.39,2.73
993,1,cpn1291,2.12,8.15,244.01,126.089444444444,0,2015-01-14,55,Wednesday,1.57,0,2015-01-20 00:00:01,2015-01-14 17:54:39,2015-01-14 18:28:55,41.9105555555556,brand5,cat5:cat4:cat2,2,cat1:cat2,1,125.518333333333,0,1.57,0,brand3,prod28,0,0,cpn153,9.22,11.51,1.26,prod14,2015-01-13 00:00:01,user922,1,0.571111111111111,prod40,brand5,2015-01-14,39,Wednesday,0,cat3,cpn1467,4.58,3.06
994,0,cpn1468,1.23,4.45,309.07,125.539166666667,0,2015-01-14,41,Wednesday,1.57,0,2015-01-20 00:00:01,2015-01-14 18:27:40,2015-01-14 18:45:41,42.4608333333333,brand6,cat5:cat2,2,cat1:cat4,1,125.238888888889,0,1.26,0,brand3,prod46,0,0,cpn824,13.2,11.99,0.94,prod44,2015-01-13 00:00:01,user76,0,0.300277777777778,prod31,brand5,2015-01-14,40,Wednesday,0,cat3,cpn1137,3.15,2.09
995,0,cpn864,2.95,7.36,301.52,150.369722222222,0,2015-01-14,19,Wednesday,3.14,0,2015-01-20 00:00:01,2015-01-13 17:37:50,2015-01-14 18:48:19,17.6302777777778,brand2,cat5:cat4,2,cat1,0,125.195,0,1.88,0,brand3,prod14,0,0,cpn448,8.15,8.15,1.26,prod24,2015-01-13 00:00:01,user923,1,25.1747222222222,prod40,brand3,2015-01-13,50,Tuesday,0,cat5,cpn1119,5.74,1.15
996,0,cpn1420,1.16,6.95,198.58,152.519166666667,0,2015-01-14,56,Wednesday,1.57,1,2015-01-20 00:00:01,2015-01-13 15:28:52,2015-01-14 19:33:56,15.4808333333333,brand6,cat5:cat7:cat15:cat4,2,cat1:cat4,0,124.434722222222,0,1.57,0,brand3,prod11,0,0,cpn318,7.41,1.85,1.26,prod3,2015-01-13 00:00:01,user24,0,28.0844444444444,prod7,brand4,2015-01-13,52,Tuesday,0,cat3,cpn161,8.29,1.66
997,0,cpn300,1.13,5.65,193.44,150.833888888889,0,2015-01-14,53,Wednesday,1.88,1,2015-01-20 00:00:01,2015-01-13 17:09:59,2015-01-14 19:35:53,17.1661111111111,brand4,cat5:cat7,2,cat1:cat7,0,124.402222222222,1,1.57,0,brand2,prod8,0,0,cpn19,4.68,2.59,1.26,prod75,2015-01-13 00:00:01,user924,0,26.4316666666667,prod7,brand4,2015-01-13,59,Tuesday,0,cat3,cpn227,2.73,0
998,1,cpn1119,1.15,5.74,207.98,147.357777777778,0,2015-01-14,0,Wednesday,1.57,0,2015-01-20 00:00:01,2015-01-13 20:38:33,2015-01-14 19:42:00,20.6422222222222,brand2,cat5,2,cat1,1,124.300277777778,0,3.14,0,brand3,prod24,0,0,cpn1031,2.5,2.27,0.94,prod94,2015-01-13 00:00:01,user925,0,23.0575,prod38,brand3,2015-01-13,33,Tuesday,0,cat5:cat4,cpn1469,4.45,0
999,0,cpn1470,0.94,8.06,235.53,149.782222222222,0,2015-01-14,53,Wednesday,1.57,0,2015-01-20 00:00:01,2015-01-13 18:13:05,2015-01-14 19:43:53,18.2177777777778,brand2,cat5:cat2,2,cat1:cat9,0,124.268888888889,0,1.88,0,brand3,prod28,0,0,cpn74,9.86,3.29,1.26,prod12,2015-01-13 00:00:01,user926,0,25.5133333333333,prod31,brand3,2015-01-13,5,Tuesday,0,cat3:cat15:cat9,cpn1471,4.45,1.85
1000,0,cpn678,0.7,4.26,166.72,135.038055555556,0,2015-01-14,36,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-14 08:57:44,2015-01-14 19:46:36,32.9619444444444,brand4,cat5:cat2,2,cat1:cat7,0,124.223611111111,1,1.26,1,brand4,prod13,0,0,cpn88,9.63,9.63,1.26,prod64,2015-01-13 00:00:01,user210,0,10.8144444444444,prod40,brand5,2015-01-14,44,Wednesday,0,cat3:cat7,cpn1062,4.26,5.68
1001,0,cpn665,1.42,4.26,190.98,124.15,0,2015-01-14,45,Wednesday,1.88,0,2015-01-20 00:00:01,2015-01-14 19:51:01,2015-01-14 20:01:45,43.85,brand6,cat5:cat15:cat2,2,cat1:cat4,0,123.971111111111,0,3.14,0,brand3,prod8,0,0,cpn165,4.17,2.6,1.57,prod29,2015-01-13 00:00:01,user927,0,0.178888888888889,prod76,brand5,2015-01-14,1,Wednesday,0,cat3,cpn327,5.93,3.11
1002,0,cpn11,0.73,3.66,147.59,124.299722222222,0,2015-01-14,54,Wednesday,0.94,1,2015-01-20 00:00:01,2015-01-14 19:42:02,2015-01-14 20:01:54,43.7002777777778,brand4,cat5:cat7,2,cat1,0,123.968611111111,1,1.57,1,brand4,prod11,0,0,cpn1061,6.81,5.23,1.26,prod27,2015-01-13 00:00:01,user237,1,0.331111111111111,prod30,brand4,2015-01-14,2,Wednesday,0,cat3:cat7:cat4,cpn289,4.17,0.83
1003,0,cpn1472,1.51,5.37,190.1,150.545833333333,0,2015-01-14,16,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-13 17:27:16,2015-01-14 20:11:16,17.4541666666667,brand6,cat5,2,cat1:cat4,0,123.8125,0,1.57,0,brand3,prod46,0,0,cpn318,7.41,1.85,1.26,prod39,2015-01-13 00:00:01,user928,0,26.7333333333333,prod7,brand3,2015-01-13,16,Tuesday,0,cat3,cpn1094,6.39,1.07
1004,1,cpn499,5.53,11.07,297.17,124.196111111111,0,2015-01-14,57,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-14 19:48:15,2015-01-14 20:11:57,43.8038888888889,brand4,cat5:cat15:cat2,2,cat1:cat4,1,123.801111111111,1,2.2,1,brand4,prod86,0,0,cpn302,8.29,8.29,1.26,prod59,2015-01-13 00:00:01,user929,1,0.395,prod40,brand5,2015-01-14,15,Wednesday,0,cat3:cat7:cat4,cpn1175,6.02,2
1005,1,cpn499,5.53,11.07,370.06,124.726944444444,0,2015-01-14,25,Wednesday,1.57,1,2015-01-20 00:00:01,2015-01-14 19:16:24,2015-01-14 20:14:25,43.2730555555556,brand4,cat5:cat7,2,cat1:cat7,0,123.76,1,2.2,1,brand4,prod86,0,0,cpn150,12.5,7.35,0.63,prod37,2015-01-13 00:00:01,user930,1,0.966944444444444,prod7,brand4,2015-01-14,24,Wednesday,0,cat3:cat7:cat4,cpn1473,5.46,4.2
1006,0,cpn1474,1.37,4.26,93.08,151.445555555556,0,2015-01-14,59,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-13 16:33:17,2015-01-14 20:16:59,16.5544444444444,brand4,cat5,2,cat8:cat19,0,123.717222222222,1,1.57,0,brand5,prod9,0,0,cpn763,10.19,2.55,1.57,prod57,2015-01-13 00:00:01,user238,0,27.7283333333333,prod51,brand3,2015-01-13,17,Tuesday,0,cat5:cat2,cpn1105,8.29,3.45
1007,0,cpn1476,1.59,7.97,237.85,149.461944444444,0,2015-01-14,3,Wednesday,0.94,0,2015-01-20 00:00:01,2015-01-13 18:32:18,2015-01-14 20:21:03,18.5380555555556,brand18,cat5:cat18,2,cat8,0,123.649444444444,0,1.88,0,brand5,prod2,0,0,cpn1475,3.57,3.57,1.26,prod39,2015-01-13 00:00:01,user931,0,25.8125,prod132,brand3,2015-01-13,18,Tuesday,0,cat3:cat15:cat2,cpn1477,2.55,1.18
1008,0,cpn455,1.82,5.46,156.2,153.861666666667,0,2015-01-14,45,Wednesday,0.94,0,2015-01-20 00:00:01,2015-01-13 14:08:19,2015-01-14 20:35:45,14.1383333333333,brand6,cat5:cat15:cat2,2,cat1:cat4,0,123.404444444444,0,1.57,0,brand3,prod86,0,0,cpn387,9.96,1.99,0.94,prod58,2015-01-13 00:00:01,user932,0,30.4572222222222,prod42,brand5,2015-01-13,19,Tuesday,0,cat3,cpn121,4.58,1.14
1009,0,cpn8,1.39,4.17,219.28,154.319444444444,0,2015-01-14,12,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-13 13:40:51,2015-01-14 20:37:12,13.6805555555556,brand4,cat5:cat2,2,cat1,0,123.380277777778,1,1.26,1,brand4,prod8,0,0,cpn1061,6.81,5.23,1.26,prod58,2015-01-13 00:00:01,user343,0,30.9391666666667,prod30,brand5,2015-01-13,51,Tuesday,0,cat3:cat7,cpn1478,3.66,0.73
1010,0,cpn98,0,8.52,193.76,152.415277777778,0,2015-01-14,55,Wednesday,1.57,1,2015-01-20 00:00:01,2015-01-13 15:35:06,2015-01-14 20:42:55,15.5847222222222,brand2,cat5:cat7:cat4,2,cat1,0,123.285,0,1.26,0,brand3,prod43,0,0,cpn1346,4.45,4.45,1.26,prod27,2015-01-13 00:00:01,user933,0,29.1302777777778,prod40,brand4,2015-01-13,6,Tuesday,0,cat3,cpn1452,2.59,1.04
1011,0,cpn325,0.53,2.64,272.9,123.789166666667,0,2015-01-14,37,Wednesday,1.88,1,2015-01-20 00:00:01,2015-01-14 20:12:40,2015-01-14 20:46:37,44.2108333333333,brand6,cat5:cat7,2,cat1:cat4,0,123.223333333333,0,0,1,brand4,prod11,0,0,cpn165,4.17,2.6,1.57,prod4,2015-01-13 00:00:01,user934,0,0.565833333333333,prod76,brand4,2015-01-14,40,Wednesday,0,cat3:cat7,cpn396,2.73,4.55
1012,0,cpn338,0.9,8.1,713.87,135.729444444444,0,2015-01-14,48,Wednesday,1.88,1,2015-01-20 00:00:01,2015-01-14 08:16:15,2015-01-14 20:50:48,32.2705555555556,brand2,cat5:cat7,2,cat1,0,123.153611111111,0,1.26,0,brand3,prod2,0,0,cpn1134,42.93,5.05,1.57,prod29,2015-01-13 00:00:01,user935,0,12.5758333333333,prod7,brand4,2015-01-14,15,Wednesday,0,cat16:cat3:cat4:cat2:cat17,cpn630,4.91,0
1013,0,cpn1479,0.93,4.26,103.04,153.891388888889,0,2015-01-14,58,Wednesday,1.57,1,2015-01-20 00:00:01,2015-01-13 14:06:32,2015-01-14 20:53:58,14.1086111111111,brand6,cat5:cat7,2,cat1:cat4,0,123.100833333333,0,1.26,1,brand4,prod28,0,0,cpn165,4.17,2.6,1.57,prod72,2015-01-13 00:00:01,user936,0,30.7905555555556,prod76,brand4,2015-01-13,32,Tuesday,0,cat3:cat7,cpn270,3.33,16.67
1014,1,cpn23,0.6,4.82,457.64,146.449166666667,0,2015-01-14,41,Wednesday,1.88,0,2015-01-20 00:00:01,2015-01-13 21:33:04,2015-01-14 21:23:41,21.5508333333333,brand14,cat5:cat2,2,cat1,0,122.605555555556,0,1.57,0,brand3,prod11,0,0,cpn681,2.5,4.17,0.94,prod19,2015-01-13 00:00:01,user937,0,23.8436111111111,prod1,brand5,2015-01-13,4,Tuesday,0,cat3,cpn1480,4.35,1.74
1015,0,cpn966,2.69,2.69,255.58,149.661666666667,0,2015-01-14,38,Wednesday,2.51,0,2015-01-20 00:00:01,2015-01-13 18:20:19,2015-01-14 21:26:38,18.3383333333333,brand4,cat5:cat4,2,cat1:cat7,0,122.556388888889,1,1.57,1,brand4,prod75,0,0,cpn624,9.08,2.27,0.63,prod14,2015-01-13 00:00:01,user245,0,27.1052777777778,prod31,brand2,2015-01-13,19,Tuesday,0,cat5:cat7,cpn1406,3.98,1.99
1016,0,cpn426,7.36,7.36,241,154.3025,0,2015-01-14,50,Wednesday,0.94,0,2015-01-20 00:00:01,2015-01-13 13:41:52,2015-01-14 21:38:50,13.6975,brand4,cat12,2,cat3,0,122.353055555556,1,1.88,1,brand4,prod14,0,0,cpn1481,2.73,0.78,1.57,prod87,2015-01-13 00:00:01,user938,0,31.9494444444444,prod11,brand3,2015-01-13,52,Tuesday,0,cat5:cat7:cat4:cat2,cpn1329,10.84,1.2
1017,0,cpn285,4.89,6.11,312.41,123.775555555556,0,2015-01-14,7,Wednesday,3.14,0,2015-01-20 00:00:01,2015-01-14 20:13:29,2015-01-14 22:05:07,44.2244444444444,brand3,cat5:cat4,2,cat11:cat12,0,121.915,0,1.57,0,brand3,prod90,0,0,cpn1482,6.44,3.68,1.26,prod24,2015-01-13 00:00:01,user939,0,1.86055555555556,prod20,brand3,2015-01-14,29,Wednesday,0,cat5:cat4,cpn1119,5.74,1.15
1018,0,cpn1483,1.49,4.49,478.98,122.448055555556,0,2015-01-14,50,Wednesday,0.94,0,2015-01-20 00:00:01,2015-01-14 21:33:08,2015-01-14 22:11:50,45.5519444444444,brand6,cat5:cat15:cat2,2,cat1:cat4:cat9,0,121.803055555556,0,1.88,0,brand3,prod28,0,0,cpn341,14.82,8.22,0.63,prod58,2015-01-13 00:00:01,user327,0,0.645,prod45,brand5,2015-01-14,8,Wednesday,0,cat3,cpn121,4.58,1.14
1019,0,cpn836,1.2,7.97,288.46,122.257777777778,0,2015-01-14,39,Wednesday,0.94,0,2015-01-20 00:00:01,2015-01-14 21:44:33,2015-01-14 22:15:39,45.7422222222222,brand4,cat5,2,cat1,0,121.739444444444,1,1.26,0,brand3,prod28,0,0,cpn97,5.84,5.84,1.26,prod82,2015-01-13 00:00:01,user329,0,0.518333333333333,prod40,brand3,2015-01-14,33,Wednesday,0,cat3,cpn1484,4.72,0.01
1020,0,cpn267,1.64,4.45,247.67,154.058611111111,0,2015-01-14,50,Wednesday,2.2,0,2015-01-20 00:00:01,2015-01-13 13:56:30,2015-01-14 22:23:50,13.9413888888889,brand2,cat5:cat15:cat19:cat2,2,cat1:cat4,0,121.603055555556,0,1.26,0,brand3,prod46,0,0,cpn310,4.35,2.9,1.26,prod103,2015-01-13 00:00:01,user940,0,32.4555555555556,prod74,brand5,2015-01-13,30,Tuesday,0,cat3,cpn292,3.52,2.34
1021,0,cpn8,1.39,4.17,276.93,121.58,0,2015-01-14,32,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-14 22:25:13,2015-01-14 22:25:32,46.42,brand2,cat5:cat2,2,cat1,0,121.574722222222,0,1.26,1,brand4,prod8,0,0,cpn344,7.04,3.52,1.57,prod39,2015-01-13 00:00:01,user941,0,0.00527777777777778,prod31,brand5,2015-01-14,13,Wednesday,0,cat3:cat7,cpn778,6.67,4.45
1022,0,cpn639,1.28,5.14,134.44,149.618333333333,0,2015-01-14,55,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-13 18:22:55,2015-01-14 22:48:55,18.3816666666667,brand4,cat5:cat15:cat2,2,cat1:cat4,0,121.185,1,0.94,1,brand4,prod28,0,0,cpn302,8.29,8.29,1.26,prod58,2015-01-13 00:00:01,user286,0,28.4333333333333,prod40,brand5,2015-01-13,55,Tuesday,0,cat3:cat7,cpn699,4.58,0.92
1023,0,cpn1000,4.14,3.52,318.33,122.423333333333,0,2015-01-14,17,Wednesday,1.57,0,2015-01-20 00:00:01,2015-01-14 21:34:37,2015-01-14 22:49:17,45.5766666666667,brand3,cat5:cat15:cat2,2,cat1,0,121.178888888889,0,1.88,0,brand5,prod103,0,0,cpn180,6.11,2.04,1.26,prod52,2015-01-13 00:00:01,user942,0,1.24444444444444,prod74,brand5,2015-01-14,37,Wednesday,0,cat5:cat15:cat4:cat2,cpn843,3.24,1.3
1024,1,cpn1486,0,2.78,204.37,131.169444444444,0,2015-01-14,17,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-14 12:49:51,2015-01-14 22:59:17,36.8305555555556,brand3,cat1:cat4:cat9,2,cat12,0,121.012222222222,0,1.26,0,brand3,prod77,0,0,cpn1485,16.39,2.73,1.57,prod33,2015-01-13 00:00:01,user943,0,10.1572222222222,prod87,brand2,2015-01-14,51,Wednesday,0,cat6,cpn543,6.67,1.8
1025,0,cpn486,1.64,4.45,212.75,154.1825,0,2015-01-14,30,Wednesday,1.26,0,2015-01-20 00:00:01,2015-01-13 13:49:04,2015-01-14 23:35:30,13.8175,brand9,cat5:cat9,2,cat1:cat2,0,120.408611111111,0,0.94,0,brand3,prod69,0,0,cpn1487,2.64,2.64,1.26,prod64,2015-01-13 00:00:01,user944,0,33.7738888888889,prod1,brand3,2015-01-13,4,Tuesday,0,cat5,cpn1488,2.96,1.85
1026,0,cpn46,0.92,4.58,330.84,150.805277777778,0,2015-01-15,21,Thursday,1.88,0,2015-01-20 00:00:01,2015-01-13 17:11:42,2015-01-15 00:17:21,17.1947222222222,brand6,cat5,2,cat1,0,119.711111111111,0,1.26,1,brand4,prod11,0,0,cpn770,7.09,2.36,1.57,prod14,2015-01-13 00:00:01,user264,0,31.0941666666667,prod81,brand3,2015-01-13,42,Tuesday,0,cat3:cat7,cpn1489,9.22,1.84
1027,0,cpn1491,2.22,4.45,358.9,140.379166666667,0,2015-01-15,11,Thursday,1.26,0,2015-01-20 00:00:01,2015-01-14 03:37:16,2015-01-15 00:41:11,27.6208333333333,brand3,cat5,2,cat1,0,119.313888888889,0,1.88,0,brand3,prod14,0,0,cpn1490,2.32,2.32,1.88,prod73,2015-01-13 00:00:01,user945,0,21.0652777777778,prod10,brand3,2015-01-14,16,Wednesday,0,cat5,cpn1492,4.08,1.43
1028,0,cpn222,4.58,4.58,158.43,154.366388888889,0,2015-01-15,3,Thursday,3.14,0,2015-01-20 00:00:01,2015-01-13 13:38:02,2015-01-15 07:01:03,13.6336111111111,brand4,cat6,2,cat11:cat7,0,112.982777777778,1,1.88,0,brand15,prod88,0,0,cpn1493,4.17,4.17,1.88,prod110,2015-01-13 00:00:01,user946,1,41.3836111111111,prod88,brand2,2015-01-13,2,Tuesday,0,cat11,cpn1494,3.47,0.69
1029,0,cpn11,0.73,3.66,185.61,113.030833333333,0,2015-01-15,16,Thursday,0.94,1,2015-01-20 00:00:01,2015-01-15 06:58:10,2015-01-15 07:28:16,54.9691666666667,brand2,cat5:cat7,2,cat1:cat4,0,112.529166666667,0,1.57,1,brand4,prod11,0,0,cpn1377,4.82,1.2,1.26,prod52,2015-01-13 00:00:01,user279,0,0.501666666666667,prod31,brand4,2015-01-15,10,Thursday,0,cat3:cat7:cat4,cpn1072,3.66,0
1030,0,cpn1476,1.59,7.97,250.12,135.7575,0,2015-01-15,23,Thursday,1.57,0,2015-01-20 00:00:01,2015-01-14 08:14:34,2015-01-15 07:31:23,32.2425,brand4,cat5:cat15:cat2,2,cat8:cat7,0,112.477222222222,1,1.88,0,brand5,prod2,0,0,cpn1495,5.42,2.35,1.26,prod3,2015-01-13 00:00:01,user947,0,23.2802777777778,prod51,brand5,2015-01-14,34,Wednesday,0,cat3:cat15:cat2,cpn1496,15.28,6.11
1031,1,cpn694,1.24,5.97,206.36,120.209166666667,0,2015-01-15,14,Thursday,1.26,0,2015-01-20 00:00:01,2015-01-14 23:47:28,2015-01-15 07:34:14,47.7908333333333,brand2,cat5,2,cat1,0,112.429722222222,0,1.57,0,brand3,prod43,0,0,cpn1087,2.87,3.58,1.88,prod55,2015-01-13 00:00:01,user948,1,7.77944444444444,prod40,brand3,2015-01-14,28,Wednesday,0,cat3:cat9:cat2,cpn1225,4.26,0.94
