orderID,orderTime,userID,couponsReceived,basketValue,couponID,price,basePrice,reward,premiumProduct,brand,productGroup,categoryIDs,couponUsed,couponCol
1781,2015-01-25 19:04:52,user1,2015-01-25 19:01:37,441.57,cpn387,9.96,1.99,0.94,0,brand6,prod42,cat1:cat4,0,1
1782,2015-01-25 19:30:16,user1415,2015-01-24 22:19:51,195.2,cpn1272,4.17,4.17,1.57,0,brand3,prod64,cat5,0,3
1782,2015-01-25 19:30:16,user1415,2015-01-24 22:19:51,195.2,cpn397,8.29,20.72,0.94,0,brand3,prod3,cat8,0,1
1782,2015-01-25 19:30:16,user1415,2015-01-24 22:19:51,195.2,cpn615,3.52,1.76,1.26,1,brand4,prod100,cat7,0,2
1783,2015-01-25 19:36:05,user1416,2015-01-25 19:04:05,241.6,cpn1966,4.82,0.31,1.88,0,brand3,prod25,cat13,0,3
1783,2015-01-25 19:36:05,user1416,2015-01-25 19:04:05,241.6,cpn523,3.33,4.17,1.57,0,brand2,prod1,cat1,1,1
1783,2015-01-25 19:36:05,user1416,2015-01-25 19:04:05,241.6,cpn886,4.17,1.85,1.26,0,brand3,prod157,cat5,0,2
1784,2015-01-25 19:42:40,user1049,2015-01-25 09:03:19,285.87,cpn1655,7.36,2.95,1.26,0,brand3,prod12,cat5,0,3
1784,2015-01-25 19:42:40,user1049,2015-01-25 09:03:19,285.87,cpn1774,5.37,1.46,1.57,0,brand3,prod46,cat3,0,2
1784,2015-01-25 19:42:40,user1049,2015-01-25 09:03:19,285.87,cpn1967,6.95,6.04,1.88,0,brand3,prod40,cat1:cat15,0,1
1785,2015-01-25 19:43:11,user721,2015-01-25 19:24:20,206.82,cpn1968,4.58,2.41,0.94,1,brand4,prod51,cat8:cat7,0,1
1785,2015-01-25 19:43:11,user721,2015-01-25 19:24:20,206.82,cpn526,4.82,4.82,0.94,0,brand2,prod3,cat5:cat4,0,2
1785,2015-01-25 19:43:11,user721,2015-01-25 19:24:20,206.82,cpn793,3.66,1.97,1.57,0,brand3,prod44,cat5,0,3
1786,2015-01-25 19:45:13,user4,2015-01-25 19:40:21,186.03,cpn1291,8.15,2.12,1.57,0,brand3,prod28,cat3,1,2
1786,2015-01-25 19:45:13,user4,2015-01-25 19:40:21,186.03,cpn1969,7.87,5.24,1.26,0,brand5,prod50,cat5:cat9:cat2,1,3
1786,2015-01-25 19:45:13,user4,2015-01-25 19:40:21,186.03,cpn572,4.4,2.44,1.57,0,brand2,prod30,cat1,1,1
1787,2015-01-25 19:48:20,user698,2015-01-25 12:25:00,214.55,cpn1970,6.44,4.29,1.88,0,brand3,prod134,cat1,0,1
1787,2015-01-25 19:48:20,user698,2015-01-25 12:25:00,214.55,cpn296,5.74,1.59,1.57,0,brand3,prod28,cat3,0,2
1787,2015-01-25 19:48:20,user698,2015-01-25 12:25:00,214.55,cpn456,3.66,1.46,1.88,1,brand4,prod133,cat5:cat7,0,3
1788,2015-01-25 19:52:31,user37,2015-01-21 22:00:27,215.71,cpn1063,2.59,0.52,1.88,0,brand11,prod142,cat10,0,2
1788,2015-01-25 19:52:31,user37,2015-01-21 22:00:27,215.71,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,0,1
1788,2015-01-25 19:52:31,user37,2015-01-21 22:00:27,215.71,cpn656,3.66,3.66,0.94,1,brand4,prod29,cat5:cat7,0,3
1789,2015-01-25 19:53:00,user1417,2015-01-20 13:53:24,388.54,cpn1137,3.15,2.09,1.57,0,brand5,prod44,cat5:cat2,0,3
1789,2015-01-25 19:53:00,user1417,2015-01-20 13:53:24,388.54,cpn1479,4.26,0.93,1.26,1,brand4,prod28,cat3:cat7,0,2
1789,2015-01-25 19:53:00,user1417,2015-01-20 13:53:24,388.54,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,0,1
1790,2015-01-25 20:14:27,user1418,2015-01-20 18:55:42,364.09,cpn1315,4.58,1.83,1.57,1,brand4,prod93,cat10:cat7,0,2
1790,2015-01-25 20:14:27,user1418,2015-01-20 18:55:42,364.09,cpn1550,27.55,5.51,1.26,0,brand5,prod7,cat1,0,1
1790,2015-01-25 20:14:27,user1418,2015-01-20 18:55:42,364.09,cpn1638,7.36,3.68,1.88,0,brand5,prod37,cat5:cat4:cat2,1,3
1791,2015-01-25 20:20:50,user1419,2015-01-20 15:02:18,384.23,cpn141,3.57,1.78,1.26,1,brand4,prod70,cat8:cat7,0,1
1791,2015-01-25 20:20:50,user1419,2015-01-20 15:02:18,384.23,cpn142,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,0,2
1791,2015-01-25 20:20:50,user1419,2015-01-20 15:02:18,384.23,cpn1971,3.89,0.78,1.88,0,brand9,prod55,cat5:cat2,0,3
1792,2015-01-25 20:54:27,user1420,2015-01-25 19:54:40,191.31,cpn119,4.58,0,1.26,1,brand4,prod35,cat8:cat7,1,1
1792,2015-01-25 20:54:27,user1420,2015-01-25 19:54:40,191.31,cpn467,7.22,2.89,2.2,0,brand5,prod24,cat5:cat15:cat2,0,3
1792,2015-01-25 20:54:27,user1420,2015-01-25 19:54:40,191.31,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,0,2
1793,2015-01-25 21:02:17,user1421,2015-01-20 14:37:16,191.4,cpn158,2.69,2.69,1.57,1,brand4,prod75,cat5:cat7:cat4,0,3
1793,2015-01-25 21:02:17,user1421,2015-01-20 14:37:16,191.4,cpn228,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,0,2
1793,2015-01-25 21:02:17,user1421,2015-01-20 14:37:16,191.4,cpn387,9.96,1.99,0.94,0,brand6,prod42,cat1:cat4,1,1
1794,2015-01-25 21:14:46,user57,2015-01-20 16:54:52,328.01,cpn230,3.98,3.98,1.88,0,brand5,prod44,cat5:cat2,0,3
1794,2015-01-25 21:14:46,user57,2015-01-20 16:54:52,328.01,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,0,1
1794,2015-01-25 21:14:46,user57,2015-01-20 16:54:52,328.01,cpn494,8.29,3.32,0.94,1,brand4,prod86,cat3:cat7,0,2
1795,2015-01-25 21:21:41,user935,2015-01-20 15:02:08,457.26,cpn158,2.69,2.69,1.57,1,brand4,prod75,cat5:cat7:cat4,0,3
1795,2015-01-25 21:21:41,user935,2015-01-20 15:02:08,457.26,cpn344,7.04,3.52,1.57,0,brand2,prod31,cat1,0,1
1795,2015-01-25 21:21:41,user935,2015-01-20 15:02:08,457.26,cpn52,9.59,1.18,0.94,0,brand3,prod2,cat16:cat3:cat2:cat17,0,2
1796,2015-01-25 21:59:05,user1422,2015-01-25 21:35:51,185.33,cpn1659,7.22,2.41,0.94,0,brand3,prod87,cat12,0,2
1796,2015-01-25 21:59:05,user1422,2015-01-25 21:35:51,185.33,cpn1972,2.96,1.19,1.57,0,brand3,prod200,cat5:cat2,1,1
1796,2015-01-25 21:59:05,user1422,2015-01-25 21:35:51,185.33,cpn1973,4.49,2.24,1.57,0,brand3,prod185,cat8,1,3
1797,2015-01-25 22:07:18,user1423,2015-01-25 21:34:11,239.47,cpn1406,3.98,1.99,2.51,0,brand2,prod14,cat5:cat4,0,3
1797,2015-01-25 22:07:18,user1423,2015-01-25 21:34:11,239.47,cpn681,2.5,4.17,0.94,0,brand14,prod1,cat1,1,1
1797,2015-01-25 22:07:18,user1423,2015-01-25 21:34:11,239.47,cpn955,5.97,1.24,1.57,0,brand3,prod43,cat3:cat2,0,2
1798,2015-01-25 22:34:30,user1424,2015-01-20 13:53:29,237.15,cpn1355,5.37,4.88,1.26,1,brand4,prod12,cat5:cat7:cat4,0,3
1798,2015-01-25 22:34:30,user1424,2015-01-20 13:53:29,237.15,cpn1974,4.77,3.97,1.88,0,brand3,prod40,cat1,0,1
1798,2015-01-25 22:34:30,user1424,2015-01-20 13:53:29,237.15,cpn499,11.07,5.53,2.2,1,brand4,prod86,cat3:cat7:cat4,0,2
1799,2015-01-25 22:40:48,user7,2015-01-20 15:24:25,210.66,cpn1174,7.27,2.5,1.26,0,brand1,prod51,cat8:cat19,0,1
1799,2015-01-25 22:40:48,user7,2015-01-20 15:24:25,210.66,cpn1387,2.96,0.59,1.88,1,brand4,prod59,cat5:cat7,0,3
1799,2015-01-25 22:40:48,user7,2015-01-20 15:24:25,210.66,cpn955,5.97,1.24,1.57,0,brand3,prod43,cat3:cat2,1,2
1800,2015-01-25 23:11:10,user1425,2015-01-25 21:02:40,203.95,cpn1031,2.5,2.27,0.94,0,brand2,prod38,cat1,1,1
1800,2015-01-25 23:11:10,user1425,2015-01-25 21:02:40,203.95,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,0,2
1800,2015-01-25 23:11:10,user1425,2015-01-25 21:02:40,203.95,cpn552,3.06,0,0.94,1,brand4,prod52,cat5:cat7,0,3
1801,2015-01-25 23:54:17,user752,2015-01-25 21:09:52,187.14,cpn319,9.17,1.05,1.26,0,brand3,prod28,cat3,1,2
1801,2015-01-25 23:54:17,user752,2015-01-25 21:09:52,187.14,cpn381,3.38,3.07,1.26,0,brand3,prod30,cat1,0,1
1801,2015-01-25 23:54:17,user752,2015-01-25 21:09:52,187.14,cpn538,4.58,0,3.14,1,brand3,prod63,cat5:cat7,1,3
1802,2015-01-25 23:57:10,user921,2015-01-22 16:26:59,185.47,cpn1119,5.74,1.15,3.14,0,brand3,prod24,cat5:cat4,0,3
1802,2015-01-25 23:57:10,user921,2015-01-22 16:26:59,185.47,cpn1139,5.74,1.15,3.14,0,brand3,prod24,cat5,0,2
1802,2015-01-25 23:57:10,user921,2015-01-22 16:26:59,185.47,cpn1942,1.81,1.81,1.88,0,brand3,prod113,cat11:cat15:cat19:cat4:cat2,0,1
1803,2015-01-25 23:59:25,user1426,2015-01-25 23:26:00,185.33,cpn1366,7.97,1.59,1.88,0,brand5,prod28,cat3:cat15:cat9:cat2,0,2
1803,2015-01-25 23:59:25,user1426,2015-01-25 23:26:00,185.33,cpn1678,4.86,1.21,1.26,0,brand4,prod132,cat8,1,1
1803,2015-01-25 23:59:25,user1426,2015-01-25 23:26:00,185.33,cpn586,5.93,5.38,1.57,0,brand5,prod100,cat2,0,3
1804,2015-01-26 00:02:57,user1427,2015-01-24 18:41:45,95.95,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,0,3
1804,2015-01-26 00:02:57,user1427,2015-01-24 18:41:45,95.95,cpn1805,5.51,1.22,1.57,1,brand4,prod43,cat3,0,2
1804,2015-01-26 00:02:57,user1427,2015-01-24 18:41:45,95.95,cpn387,9.96,1.99,0.94,0,brand6,prod42,cat1:cat4,0,1
1805,2015-01-26 07:05:32,user1428,2015-01-21 08:23:50,186.58,cpn319,9.17,1.05,1.26,0,brand3,prod28,cat3,0,2
1805,2015-01-26 07:05:32,user1428,2015-01-21 08:23:50,186.58,cpn348,7.36,1.47,2.2,0,brand3,prod3,cat5:cat4:cat2,0,3
1805,2015-01-26 07:05:32,user1428,2015-01-21 08:23:50,186.58,cpn42,8.43,3.51,1.88,0,brand2,prod31,cat1,0,1
1806,2015-01-26 07:19:52,user1250,2015-01-20 21:58:42,182.83,cpn1720,4.58,1.91,1.88,1,brand4,prod43,cat3,0,2
1806,2015-01-26 07:19:52,user1250,2015-01-20 21:58:42,182.83,cpn740,8.29,8.29,0.94,0,brand5,prod1,cat1:cat2,0,1
1806,2015-01-26 07:19:52,user1250,2015-01-20 21:58:42,182.83,cpn811,6.44,3.58,1.57,0,brand5,prod29,cat5:cat15:cat2,0,3
1807,2015-01-26 08:22:21,user1429,2015-01-20 17:03:16,377.15,cpn1018,4.17,0.83,1.57,0,brand3,prod85,cat5,0,3
1807,2015-01-26 08:22:21,user1429,2015-01-20 17:03:16,377.15,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,0,1
1807,2015-01-26 08:22:21,user1429,2015-01-20 17:03:16,377.15,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,0,2
1808,2015-01-26 08:31:04,user1090,2015-01-25 13:46:33,186.44,cpn426,7.36,7.36,1.88,1,brand4,prod14,cat5:cat7:cat4:cat2,1,3
1808,2015-01-26 08:31:04,user1090,2015-01-25 13:46:33,186.44,cpn639,5.14,1.28,0.94,1,brand4,prod28,cat3:cat7,0,2
1808,2015-01-26 08:31:04,user1090,2015-01-25 13:46:33,186.44,cpn7,7.92,2.64,1.26,1,brand4,prod7,cat1:cat7,0,1
1809,2015-01-26 09:52:41,user54,2015-01-22 13:22:06,308.29,cpn1203,4.58,1.83,1.26,0,brand3,prod28,cat3,0,2
1809,2015-01-26 09:52:41,user54,2015-01-22 13:22:06,308.29,cpn1384,6.3,2.52,1.88,0,brand5,prod19,cat5,0,3
1809,2015-01-26 09:52:41,user54,2015-01-22 13:22:06,308.29,cpn193,9.17,3.67,1.26,1,brand4,prod7,cat1:cat7:cat4,0,1
1810,2015-01-26 10:30:57,user1430,2015-01-26 10:08:37,125.27,cpn1975,4.58,1.34,0.94,0,brand3,prod112,cat21,0,1
1810,2015-01-26 10:30:57,user1430,2015-01-26 10:08:37,125.27,cpn1976,4.58,1.34,0.94,0,brand3,prod112,cat21,0,2
1810,2015-01-26 10:30:57,user1430,2015-01-26 10:08:37,125.27,cpn1977,4.58,1.34,0.94,0,brand3,prod112,cat21,0,3
1811,2015-01-26 10:57:49,user1387,2015-01-24 19:28:03,467.04,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,1,3
1811,2015-01-26 10:57:49,user1387,2015-01-24 19:28:03,467.04,cpn1720,4.58,1.91,1.88,1,brand4,prod43,cat3,1,2
1811,2015-01-26 10:57:49,user1387,2015-01-24 19:28:03,467.04,cpn1863,4.58,3.06,0.94,1,brand4,prod51,cat8:cat7,0,1
1812,2015-01-26 10:58:30,user1174,2015-01-20 07:28:04,230.72,cpn1135,8.75,5.84,1.26,0,brand5,prod51,cat8:cat2,0,1
1812,2015-01-26 10:58:30,user1174,2015-01-20 07:28:04,230.72,cpn637,6.95,0.77,1.88,0,brand2,prod2,cat3:cat4:cat2,0,2
1812,2015-01-26 10:58:30,user1174,2015-01-20 07:28:04,230.72,cpn937,5.37,0,1.26,0,brand3,prod52,cat5,0,3
1813,2015-01-26 11:28:52,user718,2015-01-20 13:59:14,192.51,cpn142,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,0,2
1813,2015-01-26 11:28:52,user718,2015-01-20 13:59:14,192.51,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,0,1
1813,2015-01-26 11:28:52,user718,2015-01-20 13:59:14,192.51,cpn463,16.63,3.33,1.26,0,brand3,prod12,cat5:cat2,0,3
1814,2015-01-26 11:37:30,user1016,2015-01-26 10:50:10,225.16,cpn429,7.97,1.2,1.26,0,brand3,prod28,cat3,0,2
1814,2015-01-26 11:37:30,user1016,2015-01-26 10:50:10,225.16,cpn50,17.55,2.19,0.94,0,brand3,prod37,cat5,0,3
1814,2015-01-26 11:37:30,user1016,2015-01-26 10:50:10,225.16,cpn560,14.82,8.22,0.94,1,brand4,prod45,cat1:cat7,0,1
1815,2015-01-26 11:39:12,user1431,2015-01-20 15:06:31,100.21,cpn1978,2.73,0.55,1.26,0,brand1,prod101,cat8:cat2,0,1
1815,2015-01-26 11:39:12,user1431,2015-01-20 15:06:31,100.21,cpn338,8.1,0.9,1.26,0,brand3,prod2,cat16:cat3:cat4:cat2:cat17,0,2
1815,2015-01-26 11:39:12,user1431,2015-01-20 15:06:31,100.21,cpn642,3.66,0,1.26,0,brand3,prod37,cat5,0,3
1816,2015-01-26 11:41:28,user1432,2015-01-20 13:44:39,186.4,cpn1737,15.7,7.84,0.94,0,brand3,prod18,cat5,1,2
1816,2015-01-26 11:41:28,user1432,2015-01-20 13:44:39,186.4,cpn1979,8.29,0,1.57,0,brand3,prod23,cat13,0,3
1816,2015-01-26 11:41:28,user1432,2015-01-20 13:44:39,186.4,cpn997,10.28,1.71,0.94,0,brand3,prod15,cat8,1,1
1817,2015-01-26 11:43:31,user1190,2015-01-20 15:08:21,231.46,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,0,2
1817,2015-01-26 11:43:31,user1190,2015-01-20 15:08:21,231.46,cpn1342,4.82,1.85,1.57,0,brand3,prod74,cat1:cat4,0,1
1817,2015-01-26 11:43:31,user1190,2015-01-20 15:08:21,231.46,cpn1980,6.11,1.22,1.57,0,brand3,prod34,cat5,0,3
1818,2015-01-26 11:53:09,user114,2015-01-20 14:42:36,187.19,cpn11,3.66,0.73,1.57,1,brand4,prod11,cat3:cat7:cat4,0,2
1818,2015-01-26 11:53:09,user114,2015-01-20 14:42:36,187.19,cpn426,7.36,7.36,1.88,1,brand4,prod14,cat5:cat7:cat4:cat2,0,3
1818,2015-01-26 11:53:09,user114,2015-01-20 14:42:36,187.19,cpn484,3.15,3.15,3.14,1,brand4,prod1,cat1,0,1
1819,2015-01-26 12:16:17,user1433,2015-01-26 12:12:36,209.97,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,0,3
1819,2015-01-26 12:16:17,user1433,2015-01-26 12:12:36,209.97,cpn1657,4.82,1.05,1.57,1,brand4,prod2,cat3:cat7,0,2
1819,2015-01-26 12:16:17,user1433,2015-01-26 12:12:36,209.97,cpn565,2.73,1.36,0.63,0,brand2,prod74,cat1,0,1
1820,2015-01-26 12:50:39,user596,2015-01-20 14:17:51,186.12,cpn1615,14.5,6.9,0.94,0,brand2,prod7,cat1:cat4,0,1
1820,2015-01-26 12:50:39,user596,2015-01-20 14:17:51,186.12,cpn38,2.69,1.41,1.57,0,brand5,prod29,cat5:cat15:cat2,0,3
1820,2015-01-26 12:50:39,user596,2015-01-20 14:17:51,186.12,cpn567,9.59,1.18,0.94,0,brand3,prod2,cat16:cat3:cat2,0,2
1821,2015-01-26 12:57:26,user88,2015-01-21 01:31:02,184.36,cpn1981,5.51,2.2,3.14,0,brand5,prod22,cat5:cat2,0,2
1821,2015-01-26 12:57:26,user88,2015-01-21 01:31:02,184.36,cpn268,2.73,3.03,1.57,0,brand5,prod57,cat5:cat2,0,3
1821,2015-01-26 12:57:26,user88,2015-01-21 01:31:02,184.36,cpn327,5.93,3.11,1.88,0,brand5,prod29,cat5:cat15:cat2,0,1
1822,2015-01-26 12:57:36,user21,2015-01-26 11:58:01,186.44,cpn518,4.58,1.39,0.94,0,brand3,prod85,cat5,0,3
1822,2015-01-26 12:57:36,user21,2015-01-26 11:58:01,186.44,cpn57,6.67,9.52,1.57,0,brand7,prod40,cat1:cat15,0,1
1822,2015-01-26 12:57:36,user21,2015-01-26 11:58:01,186.44,cpn937,5.37,0,1.26,0,brand3,prod52,cat5,0,2
1823,2015-01-26 12:59:41,user612,2015-01-20 14:05:32,196.82,cpn133,3.2,1.59,0.63,0,brand3,prod51,cat8,0,1
1823,2015-01-26 12:59:41,user612,2015-01-20 14:05:32,196.82,cpn1982,4.26,1.52,1.88,0,brand3,prod29,cat5:cat15,0,3
1823,2015-01-26 12:59:41,user612,2015-01-20 14:05:32,196.82,cpn675,7.04,0.83,0.94,0,brand2,prod43,cat3,0,2
1824,2015-01-26 13:57:42,user1127,2015-01-20 15:31:25,257.85,cpn1331,6.44,6.44,1.26,0,brand3,prod168,cat1,0,1
1824,2015-01-26 13:57:42,user1127,2015-01-20 15:31:25,257.85,cpn232,13.85,5.54,1.57,0,brand5,prod3,cat5:cat4:cat2,0,3
1824,2015-01-26 13:57:42,user1127,2015-01-20 15:31:25,257.85,cpn604,4.17,0.83,1.26,1,brand4,prod11,cat3:cat7:cat4:cat9,0,2
1825,2015-01-26 14:02:50,user640,2015-01-20 16:49:05,227.89,cpn1983,4.49,1.12,1.57,0,brand3,prod37,cat5:cat4,0,2
1825,2015-01-26 14:02:50,user640,2015-01-20 16:49:05,227.89,cpn1984,3.06,0.61,0.63,0,brand3,prod17,cat5,0,3
1825,2015-01-26 14:02:50,user640,2015-01-20 16:49:05,227.89,cpn900,12.04,3.01,1.88,0,brand2,prod76,cat1,0,1
1826,2015-01-26 14:34:57,user629,2015-01-20 14:45:34,329.26,cpn157,2.73,0.45,0.63,0,brand2,prod11,cat3:cat4,0,2
1826,2015-01-26 14:34:57,user629,2015-01-20 14:45:34,329.26,cpn1985,3.24,0.65,2.2,0,brand2,prod23,cat13,0,3
1826,2015-01-26 14:34:57,user629,2015-01-20 14:45:34,329.26,cpn397,8.29,20.72,0.94,0,brand3,prod3,cat8,0,1
1827,2015-01-26 14:35:39,user661,2015-01-26 14:25:34,105.59,cpn120,7.13,1.78,1.26,1,brand4,prod11,cat3:cat7:cat4,1,2
1827,2015-01-26 14:35:39,user661,2015-01-26 14:25:34,105.59,cpn1986,4.17,1.67,1.57,1,brand20,prod108,cat23:cat7,0,1
1827,2015-01-26 14:35:39,user661,2015-01-26 14:25:34,105.59,cpn426,7.36,7.36,1.88,1,brand4,prod14,cat5:cat7:cat4:cat2,0,3
1828,2015-01-26 14:41:08,user1434,2015-01-20 14:36:00,102.9,cpn114,10,166.72,0.94,1,brand4,prod15,cat8:cat7,1,1
1828,2015-01-26 14:41:08,user1434,2015-01-20 14:36:00,102.9,cpn1987,2.92,1.86,1.26,0,brand3,prod157,cat16:cat5,0,3
1828,2015-01-26 14:41:08,user1434,2015-01-20 14:36:00,102.9,cpn256,4.12,3.43,1.26,0,brand3,prod12,cat5:cat9,0,2
1829,2015-01-26 14:54:23,user1435,2015-01-26 14:20:16,438.83,cpn1988,2.41,1.07,2.2,0,brand2,prod50,cat5,1,3
1829,2015-01-26 14:54:23,user1435,2015-01-26 14:20:16,438.83,cpn69,7.32,1.35,1.26,0,brand3,prod46,cat3,0,2
1829,2015-01-26 14:54:23,user1435,2015-01-26 14:20:16,438.83,cpn762,6.67,2.67,1.26,0,brand3,prod51,cat8,0,1
1830,2015-01-26 15:50:08,user682,2015-01-26 15:49:19,189.13,cpn1805,5.51,1.22,1.57,1,brand4,prod43,cat3,0,2
1830,2015-01-26 15:50:08,user682,2015-01-26 15:49:19,189.13,cpn512,7.59,5.06,1.26,1,brand4,prod7,cat1,0,1
1830,2015-01-26 15:50:08,user682,2015-01-26 15:49:19,189.13,cpn735,6.67,1.67,1.26,0,brand3,prod87,cat12,0,3
1831,2015-01-26 16:07:03,user483,2015-01-22 18:00:59,268.55,cpn1467,4.58,3.06,1.57,0,brand5,prod14,cat5:cat4:cat2,0,3
1831,2015-01-26 16:07:03,user483,2015-01-22 18:00:59,268.55,cpn277,4.58,1.53,1.57,1,brand4,prod8,cat3:cat7,0,2
1831,2015-01-26 16:07:03,user483,2015-01-22 18:00:59,268.55,cpn387,9.96,1.99,0.94,0,brand6,prod42,cat1:cat4,0,1
1832,2015-01-26 16:16:57,user1436,2015-01-20 14:04:55,255.91,cpn1860,2.45,1.96,0.63,0,brand3,prod106,cat8,1,1
1832,2015-01-26 16:16:57,user1436,2015-01-20 14:04:55,255.91,cpn1989,6.11,2.18,1.57,0,brand8,prod43,cat3:cat14,0,2
1832,2015-01-26 16:16:57,user1436,2015-01-20 14:04:55,255.91,cpn1990,17.55,3.51,0.94,0,brand3,prod114,cat5,0,3
1833,2015-01-26 16:22:53,user793,2015-01-20 17:04:56,209.74,cpn1991,8.29,1.38,1.57,0,brand3,prod28,cat3,1,2
1833,2015-01-26 16:22:53,user793,2015-01-20 17:04:56,209.74,cpn36,5.33,4.44,0.94,0,brand7,prod1,cat1,0,1
1833,2015-01-26 16:22:53,user793,2015-01-20 17:04:56,209.74,cpn495,8.29,1.66,1.88,1,brand4,prod3,cat5:cat7,0,3
1834,2015-01-26 16:44:39,user324,2015-01-20 13:59:01,301.48,cpn1382,5.51,0,0.94,0,brand3,prod82,cat5,0,1
1834,2015-01-26 16:44:39,user324,2015-01-20 13:59:01,301.48,cpn1433,3.43,0.01,0.63,0,brand3,prod82,cat5,0,2
1834,2015-01-26 16:44:39,user324,2015-01-20 13:59:01,301.48,cpn1992,3.06,7.27,1.26,0,brand3,prod63,cat5:cat18,0,3
1835,2015-01-26 17:04:07,user494,2015-01-21 16:37:07,94.1,cpn1249,6.02,2.32,1.88,0,brand3,prod74,cat1:cat15:cat9,0,1
1835,2015-01-26 17:04:07,user494,2015-01-21 16:37:07,94.1,cpn1422,7.97,1.59,1.88,0,brand5,prod2,cat3:cat15:cat2,0,2
1835,2015-01-26 17:04:07,user494,2015-01-21 16:37:07,94.1,cpn149,5.09,1.02,1.57,0,brand3,prod55,cat5,1,3
1836,2015-01-26 17:31:55,user1437,2015-01-20 13:49:40,158.94,cpn1522,2.73,0.55,1.57,1,brand4,prod22,cat5:cat7,0,2
1836,2015-01-26 17:31:55,user1437,2015-01-20 13:49:40,158.94,cpn1993,6.95,1.39,1.57,0,brand26,prod17,cat5,0,3
1836,2015-01-26 17:31:55,user1437,2015-01-20 13:49:40,158.94,cpn28,7.5,1.25,0.94,0,brand2,prod15,cat8:cat9,0,1
1837,2015-01-26 17:39:59,user406,2015-01-20 23:50:38,319.72,cpn1796,6.02,2.41,1.57,1,brand4,prod3,cat5:cat7:cat4,0,3
1837,2015-01-26 17:39:59,user406,2015-01-20 23:50:38,319.72,cpn1881,4.58,1.91,1.57,1,brand4,prod43,cat3,1,2
1837,2015-01-26 17:39:59,user406,2015-01-20 23:50:38,319.72,cpn269,13.52,7.51,0.63,1,brand4,prod7,cat1:cat7,0,1
1838,2015-01-26 18:05:16,user884,2015-01-20 16:42:41,226.18,cpn1776,8.29,2.63,0.63,0,brand3,prod17,cat5,1,3
1838,2015-01-26 18:05:16,user884,2015-01-20 16:42:41,226.18,cpn635,4.91,8.18,1.57,0,brand2,prod40,cat1,0,1
1838,2015-01-26 18:05:16,user884,2015-01-20 16:42:41,226.18,cpn949,4.58,4.58,1.26,0,brand2,prod13,cat3,0,2
1839,2015-01-26 19:08:26,user769,2015-01-26 12:19:41,308.84,cpn1299,14.77,7.38,0.94,0,brand2,prod72,cat5,0,3
1839,2015-01-26 19:08:26,user769,2015-01-26 12:19:41,308.84,cpn193,9.17,3.67,1.26,1,brand4,prod7,cat1:cat7:cat4,1,1
1839,2015-01-26 19:08:26,user769,2015-01-26 12:19:41,308.84,cpn64,3.89,1.39,0.94,1,brand4,prod46,cat3:cat7,0,2
1840,2015-01-26 19:26:39,user459,2015-01-20 14:45:54,225.21,cpn1566,2.73,0.55,1.26,1,brand4,prod52,cat5:cat7:cat4:cat9,0,3
1840,2015-01-26 19:26:39,user459,2015-01-20 14:45:54,225.21,cpn1788,4.58,1.53,1.26,1,brand4,prod46,cat3,0,2
1840,2015-01-26 19:26:39,user459,2015-01-20 14:45:54,225.21,cpn344,7.04,3.52,1.57,0,brand2,prod31,cat1,0,1
1841,2015-01-26 20:01:54,user1438,2015-01-26 06:01:52,465.65,cpn1056,4.45,0.89,1.57,0,brand2,prod152,cat5,1,2
1841,2015-01-26 20:01:54,user1438,2015-01-26 06:01:52,465.65,cpn293,3.66,1.46,1.26,0,brand3,prod103,cat5:cat19,0,3
1841,2015-01-26 20:01:54,user1438,2015-01-26 06:01:52,465.65,cpn431,6.3,3.15,0.63,1,brand4,prod51,cat8:cat7:cat15,0,1
1842,2015-01-26 20:22:01,user493,2015-01-20 19:59:45,222.98,cpn1416,2.45,0,0.94,0,brand14,prod41,cat5,0,2
1842,2015-01-26 20:22:01,user493,2015-01-20 19:59:45,222.98,cpn318,7.41,1.85,1.26,0,brand6,prod7,cat1:cat4,0,1
1842,2015-01-26 20:22:01,user493,2015-01-20 19:59:45,222.98,cpn847,10.84,1.2,0.94,0,brand3,prod87,cat12,0,3
