"orderID","userID","userID_fac","order_num_times","order_total_times","basket_value","ave_basket_value","med_basket_value","basket_value_over500","num_couponUsed_perorder","num_order_couponUsed_peruser","total_num_couponUsed","total_num_coupon1Used","total_num_coupon2Used","total_num_coupon3Used"
1738,"ff02d0ed46527767604f7b6a616e63da",2951,1,1,279.39,279.39,279.39,0,0,0,0,0,0,0
1739,"4691fffa03aa98f650eb31c60bbc8889",831,5,9,186.86,186.767777777778,186.68,0,1,6,6,3,2,1
1740,"42f39f91b7c6ecafb5278de1792492cd",796,5,22,185.29,188.091818181818,187.535,0,0,2,4,1,1,2
1741,"c40fedc8a69db03fd37571c6f337721e",2291,1,1,136.94,136.94,136.94,0,0,0,0,0,0,0
1742,"e4eb852db594b64d7f0c646e361d46d1",2672,1,1,237.48,237.48,237.48,0,0,0,0,0,0,0
1743,"8ae0a01044f4c3a20a391fff5fe8e523",1633,1,2,4035.45,4955.815,4955.815,2,0,0,0,0,0,0
1744,"81fd689694fda12e6d876fba507de93b",1520,4,10,289.34,221.31,200.66,0,2,4,6,1,4,1
1745,"394dcdef9e872e76e2ce8f9180919233",695,1,1,186.07,186.07,186.07,0,1,1,1,1,0,0
1746,"c4d142b1ef055ee4f4cb18f7bd82050c",2300,1,3,472.69,297.173333333333,217.15,0,0,0,0,0,0,0
1747,"16b68f5a8e2f515a81c2dc775d8b3ea6",276,1,1,156.16,156.16,156.16,0,0,0,0,0,0,0
1748,"363eaaa6463beca7e47757dcb60925e6",665,1,2,111.79,103.665,103.665,0,1,1,1,1,0,0
1749,"0f7c420763b4815ce7e56fd95b2c0d8a",180,1,2,265.59,202.745,202.745,0,2,1,2,1,0,1
1750,"a51395f4375c0d0fcc77111e7b887eba",1949,2,5,176.35,444.52,429.11,2,0,0,0,0,0,0
1751,"bf7fc246f3520f45195253768707b47a",2249,2,3,191.26,208.426666666667,197.05,0,0,1,3,1,1,1
1752,"0365c9ead29fce856afb5b1dc47b1263",27,1,2,193.48,182.6,182.6,0,1,1,1,0,1,0
1753,"0a99ec7a95acf81e50a937ff6b2f0de5",106,2,5,197.23,206.034,198.58,0,1,2,3,2,1,0
1754,"e77916528542d2f969523e668ba73b45",2699,3,5,211.73,207.414,210.99,0,1,2,4,2,1,1
1755,"6f6e55439b21e1bde14b332ae9c4c0dc",1298,1,1,229.84,229.84,229.84,0,0,0,0,0,0,0
1756,"f3cceb967fcf8b30a0302dfa827522c2",2831,1,1,191.77,191.77,191.77,0,0,0,0,0,0,0
1757,"b08c305450c21d0a919c119d7d6d1209",2069,4,10,193.07,191.515,191.26,0,1,10,15,6,4,5
1758,"d8b2f29bc4ecc5216ea7e55487ff942a",2526,1,3,313.29,263.643333333333,268.18,0,0,2,3,1,1,1
1759,"9d33d8989e6ad10a54727da03d145782",1855,2,4,199.83,188.5875,189.805,0,0,0,0,0,0,0
1760,"938fada54f279df540cea71d46af3f32",1742,1,2,187.83,233.84,233.84,0,0,0,0,0,0,0
1761,"d26ef10cb3a9352ea1bd4737cf35bc95",2452,1,2,1673,1712.29,1712.29,2,0,1,1,1,0,0
1762,"4594d8e272626fcff9fe7d841ca2d024",823,1,1,222.01,222.01,222.01,0,0,0,0,0,0,0
1763,"ac8da7a166c864fb02645981cc6d90fb",2028,1,3,243.22,253.84,243.22,0,0,1,1,1,0,0
1764,"1933b7b215894bb0dbdb4076866feda4",311,1,3,326.21,316.513333333333,326.21,0,0,1,2,0,1,1
1765,"e2755552ce7852c9ef60e2e3b560d7ee",2643,1,1,311.48,311.48,311.48,0,0,0,0,0,0,0
1766,"22817a5427da4b0d5f00bef9171b74b2",432,1,2,156.06,218.35,218.35,0,1,1,1,0,0,1
1767,"540cb651e0e693ff1d25bc6bdaec8ab1",1002,2,3,210.94,209.073333333333,210.94,0,2,3,7,3,3,1
1768,"4b6612859ad9e913fd7b72344066f300",899,2,3,239.24,288.48,287.91,0,1,1,1,0,1,0
1769,"48aa0417fd5f35afca671ea334305ee5",862,3,6,394.7,409.163333333333,440.52,0,0,0,0,0,0,0
1770,"d16bbb421eb58a5d70cc594632e6fc11",2437,3,8,195.57,188.11625,188.3,0,1,4,7,2,3,2
1771,"68c29a97666021bc04c873df232357c7",1229,2,4,413.36,294.3575,261.835,0,1,1,1,0,1,0
1772,"2f946ce041f92af32e000a2f8cbe633b",586,1,2,488.71,477.665,477.665,0,1,1,1,0,0,1
1773,"875bd8a8e1d84a07fd87a2c770347a1c",1579,1,2,191.4,174.96,174.96,0,0,1,2,1,0,1
1774,"49a7f74f9da60036077cb9a2ea7aa7d3",876,1,2,185.66,185.475,185.475,0,2,2,5,2,2,1
1775,"0f01666f3cb59fb44e3819ae80e99ccd",171,1,2,243.27,269.155,269.155,0,3,1,3,1,1,1
1776,"410af298eff8c03c2f5115e621c8bf85",763,2,3,117.35,141.123333333333,117.35,0,0,0,0,0,0,0
1777,"b889d02c2dd8cd9fe121b4f0cff2baf2",2172,1,2,166.02,222.59,222.59,0,0,0,0,0,0,0
1778,"60c70369696f168bf3c3d22d081e5c98",1147,3,6,277.95,205.105,202.58,0,0,2,2,2,0,0
1779,"78ab301a2962c6ae137607e379aeec83",1409,1,1,213.49,213.49,213.49,0,1,1,1,1,0,0
1780,"47c2eff605489dfb59bcdf3c5fe7f258",850,1,4,261.88,207.2625,190.825,0,0,0,0,0,0,0
1781,"f77fdea046ce0a40eb30ac35dde882cd",2872,3,9,441.57,253.46,216.41,0,0,2,2,1,1,0
1782,"07b93a667d70fb8a99f90528e31a6b47",75,1,2,195.2,221.34,221.34,0,0,0,0,0,0,0
1783,"938061f16c1cedb380db468abf7fe3a7",1740,1,3,241.6,275.313333333333,278.46,0,1,3,4,3,1,0
1784,"b8d85939eb57e50aa9c458fbc5ba9ee0",2175,2,3,285.87,256.416666666667,285.87,0,0,1,1,1,0,0
1785,"0d819f07e19c9aa236a004864e281422",145,2,5,206.82,240.496,206.82,0,0,4,4,2,1,1
1786,"cae358d7b2d59aafe8e41e70b363a198",2370,2,5,186.03,205.468,186.07,0,3,5,12,5,4,3
1787,"28f0e6f42e4e32eee4e2be1f80a7f1ec",507,2,2,214.55,209.18,209.18,0,0,0,0,0,0,0
1788,"d7c9cc29ce9de669970a236b13ed2763",2517,2,3,215.71,229.636666666667,215.71,0,0,0,0,0,0,0
1789,"66bd8903879696052812a8e347b2619d",1205,1,2,388.54,347.23,347.23,0,0,0,0,0,0,0
1790,"8e555fe342cee7b2da7e76e3f2ca39e4",1681,1,2,364.09,362.33,362.33,0,1,2,2,0,1,1
1791,"7ab3a3bc89934a74af7f652bd12fa070",1434,1,1,384.23,384.23,384.23,0,0,0,0,0,0,0
1792,"799f44c0e1fd21c6b1533eb8a2eff191",1420,1,3,191.31,181.086666666667,191.31,0,1,1,1,1,0,0
1793,"814c7ffcae102fe0074dd5ab30010567",1510,1,1,191.4,191.4,191.4,0,1,1,1,1,0,0
1794,"5707bea04f286481e32dca2459509ea2",1034,4,8,328.01,307.695,287.425,0,0,2,2,2,0,0
1795,"48175635f8a946aeddb5a591693786f1",854,3,5,457.26,720.24,655.75,3,0,0,0,0,0,0
1796,"94e4d69c5ddc637c67a82f8d4cc916f6",1753,1,2,185.33,189.36,189.36,0,2,2,4,2,1,1
1797,"6e2c312f3083d7b8896298c1c2a6e986",1287,1,2,239.47,212.565,212.565,0,1,1,1,1,0,0
1798,"b4626b9aaf71b406cbbddb315e16d27c",2122,1,4,237.15,255.595,255.93,0,0,1,1,1,0,0
1799,"8cdec5c60ac4348bfa4241919c942188",1664,3,6,210.66,259.606666666667,261.355,0,1,4,4,0,1,3
1800,"bdb8e50b496c4b6d49ad436837b3365b",2225,1,2,203.95,199.205,199.205,0,1,2,3,2,0,1
1801,"1da7915bceefc92c2bd892150fe4aa13",363,2,3,187.14,217.163333333333,187.14,0,2,2,3,0,1,2
1802,"42f39f91b7c6ecafb5278de1792492cd",796,6,22,185.47,188.091818181818,187.535,0,0,2,4,1,1,2
1803,"e4b6fcb218e89ab725ef1bd5fa0a92a3",2671,1,3,185.33,188.033333333333,187.56,0,1,2,2,1,0,1
1804,"ca62d366ff625c54f241ea96e024dfd0",2363,1,3,95.95,166.776666666667,191.72,0,0,1,1,0,0,1
1805,"800b33cd1575976728aecbd7d9add596",1497,1,3,186.58,146.88,156.48,0,0,2,2,0,1,1
1806,"338dd5f8928d0f48d5c7a811063ff8ff",636,2,2,182.83,186.165,186.165,0,0,0,0,0,0,0
1807,"2e989e6f794ee75ceaf90f65cdc4924c",579,1,1,377.15,377.15,377.15,0,0,0,0,0,0,0
1808,"ce835f518bf3abe760ac2883191d3373",2404,2,6,186.44,170.256666666667,185.355,0,1,4,8,1,3,4
1809,"679820802c6cd9c16508a63c76a9d840",1213,6,11,308.29,197.218181818182,186.17,0,0,5,9,3,4,2
1810,"f0457f9792b1f313811d0f417e48839e",2796,1,1,125.27,125.27,125.27,0,0,0,0,0,0,0
1811,"4c0e0bedf85b4630681264b94e2f3f79",904,2,3,467.04,430.886666666667,464.26,0,2,3,5,1,2,2
1812,"175940f67631dc7454614bae0854e6b9",283,2,7,230.72,209.857142857143,206.96,0,0,6,8,4,1,3
1813,"ec24514b1111c522f5b6dd84c5418560",2751,2,3,192.51,193.853333333333,192.51,0,0,1,1,0,1,0
1814,"7bce427a01e0217aeed09711fadf05a0",1450,2,2,225.16,184.965,184.965,0,0,0,0,0,0,0
1815,"040ed2be8316c95c67636780745fd3d5",39,1,2,100.21,139.53,139.53,0,0,1,1,1,0,0
1816,"2c2c7668addbac54a0b93f0258171805",550,1,1,186.4,186.4,186.4,0,2,1,2,1,1,0
1817,"b03f320b54312ca54dc2b9dbe7226a0c",2066,2,7,231.46,240.667142857143,231.46,0,0,0,0,0,0,0
1818,"1f0feaac8ab91d4e516d98e828a6ca83",383,2,3,187.19,195.613333333333,188.94,0,0,0,0,0,0,0
1819,"f7a4d3003aeb9b280e523542b404231d",2873,1,5,209.97,183.712,189.36,0,0,1,1,1,0,0
1820,"3a9b9d355b85de0b93af41aebd910b94",707,2,3,186.12,185.843333333333,186.03,0,0,0,0,0,0,0
1821,"d407e201d751971fdec16f105429a8fe",2466,2,5,184.36,136.578,135.18,0,0,1,1,1,0,0
1822,"cff6c0f16ce02150d1e27b71e203b784",2424,3,4,186.44,213.1875,209.065,0,0,0,0,0,0,0
1823,"fed5d4cd3cd98e84bd05e3f04ac9f377",2948,2,2,196.82,202.375,202.375,0,0,0,0,0,0,0
1824,"5be5797bd03689d4a3daa5a3477a13e9",1092,2,4,257.85,308.1225,311.735,0,0,1,1,1,0,0
1825,"16b7f38a8b78dc003f5c1f79c4f712d3",277,2,3,227.89,228.2,227.89,0,0,0,0,0,0,0
1826,"dd91eb2c1d1a4d15e3c5fdd3baa255b1",2588,2,2,329.26,268.71,268.71,0,0,0,0,0,0,0
1827,"dbe8972147635c5cf2386cf3716eb471",2566,2,4,105.59,128.1975,109.595,0,1,3,3,0,3,0
1828,"65b49ac7d01432d9db37b5e88f02933c",1193,1,2,102.9,99.68,99.68,0,1,1,1,1,0,0
1829,"f2002c466d531e41f00158257a31e1bd",2809,1,3,438.83,391.966666666667,382.24,0,1,1,1,0,0,1
1830,"7507bb78f8d59b30aaf0a4e74355448e",1370,3,9,189.13,194.92,191.45,0,0,5,6,5,1,0
1831,"1132b3ab2bb4e638a8a5205ad4794404",200,5,9,268.55,480.851111111111,477.73,4,0,1,1,1,0,0
1832,"5071fcaab552c55b431780225216121a",962,1,3,255.91,441.21,465.55,1,1,1,1,1,0,0
1833,"795beb12742a210cdbf0a7f8134718eb",1417,3,6,209.74,200.978333333333,197.955,0,1,2,2,0,1,1
1834,"13076fef3eb1c1560b0d7ce4db44c305",225,3,8,301.48,438.12125,293.885,3,0,2,4,1,1,2
1835,"da65bea82db459b230e64c3a414939b7",2548,3,6,94.1,156.42,94.66,0,1,3,3,2,0,1
1836,"d7db63201c4a35e660b8fd346a6bd286",2518,1,2,158.94,149.05,149.05,0,0,1,2,0,1,1
1837,"a2e52fca8ffa91efd873fa56991b13f2",1918,3,6,319.72,291.72,297.91,0,1,3,3,2,1,0
1838,"109fda07c96272fd5fadf7613e88b057",192,3,4,226.18,262.4275,217.54,0,1,3,6,2,1,3
1839,"cf32c4ed5a80fe1ae07b265e494789a2",2411,3,7,308.84,258.858571428571,260.26,0,1,5,6,5,1,0
1840,"e3cd17911e9f038cb594f89d40f0a095",2655,3,5,225.21,209.36,199.74,0,0,1,1,0,0,1
1841,"a159fbc11d084cef4faa1f3564c6baf5",1897,1,2,465.65,335.4,335.4,0,1,2,2,0,1,1
1842,"04d411d44f412d2fc73a467a938dc6ca",49,2,5,222.98,226.084,222.98,0,0,0,0,0,0,0
1843,"1e6c838ccc56b3f77a7d262cfd4836fd",375,1,2,382.2,418.665,418.665,0,0,1,1,0,0,1
1844,"b506edf952fbaaa72ea115d262649f00",2129,2,3,228.31,243.19,228.31,0,1,2,2,2,0,0
1845,"ad87ec10b1154cb5175a0283dc3f7f9b",2040,2,4,204.92,203.89,198.925,0,0,3,6,3,1,2
1846,"7ab3bb791338a27416f1272cf95fe23b",1435,1,1,189.78,189.78,189.78,0,1,1,1,0,1,0
1847,"a7e190ebf14ead14e8802eb8562fca48",1986,3,7,189.18,178.56,188.39,0,2,4,5,1,3,1
1848,"429854cd82ef2427c97b35181c1a326e",791,2,3,279.2,248.406666666667,266.7,0,0,0,0,0,0,0
1849,"4d24df990ba0c681795c3a8932d1ab0f",919,2,3,256.93,224.173333333333,227.15,0,0,1,1,0,1,0
1850,"15128d48c193016630724fb88f7b0007",251,4,10,283,203.097,186.975,0,0,5,7,4,2,1
1851,"52b3ca7f266b6ba8f8d764cb0a6f7e0a",987,2,4,207.47,221.0725,219.535,0,0,1,2,1,1,0
1852,"e64f5a0a7314864cfae43f0cdf038efd",2687,3,8,206.54,165.61625,157.035,0,0,4,4,2,1,1
1853,"9ddbc3f477d31b609f962555d72503ad",1860,4,9,311.76,337.631111111111,345.1,0,2,5,6,1,4,1
1854,"a124cb543a9534b70bbed13bfe7426bf",1895,1,1,290.69,290.69,290.69,0,3,1,3,1,1,1
1855,"679820802c6cd9c16508a63c76a9d840",1213,7,11,186.54,197.218181818182,186.17,0,3,5,9,3,4,2
1856,"65050048373e724f0c729f1dfae7470c",1188,2,2,454.02,563.57,563.57,1,1,1,1,0,0,1
1857,"5d9b850aa9418742a63bc7fb38e4db0f",1119,2,3,279.48,268.613333333333,279.48,0,0,0,0,0,0,0
1858,"28720fa345427917d55d53feda1201db",501,1,1,314.91,314.91,314.91,0,1,1,1,1,0,0
1859,"10ab595b93e12f2232084345731f8ad2",194,1,1,131.38,131.38,131.38,0,0,0,0,0,0,0
1860,"b48dc9c8691b60fcc7900d54a4d8131b",2125,8,14,185.66,213.41,185.73,1,1,9,12,8,1,3
1861,"f54a5231292e81393a2808adf13a6d9c",2848,1,5,284.9,321.726,298.84,1,1,2,3,1,0,2
1862,"2a27780c10c26a6d676795df63bd7cdb",521,1,1,472.87,472.87,472.87,0,0,0,0,0,0,0
1863,"f93dce3719c7969f43552aff431ba902",2888,2,4,162.69,141.825,144,0,0,0,0,0,0,0
1864,"a4511fb2fd8b54a1ee1b2eafdcd04d00",1935,2,4,283.65,257.8675,279.09,0,1,2,3,1,1,1
1865,"9402582047f8a06d8c703cc43c2c476f",1747,1,2,166.58,178.48,178.48,0,0,1,1,0,0,1
1866,"9830bcab201894c746595fc48854e803",1792,1,1,344.87,344.87,344.87,0,1,1,1,1,0,0
1867,"69e307d333a5aa6e129c7f3494258741",1243,1,2,96.97,95.235,95.235,0,1,2,4,1,2,1
1868,"675ba45b823511e77dd7f1aa5b58afd8",1212,2,4,188.99,155.3125,155.835,0,0,2,3,2,0,1
1869,"f89745692e28c926cadb84f38e28556c",2877,1,5,141.8,163.094,172.09,0,1,2,2,1,0,1
1870,"4296fd6548fcbd66e4f946e92e97c203",790,2,4,313.61,255.575,242.805,0,0,1,1,0,1,0
1871,"4978f48508f1bd6023e5d66a8882fd92",875,2,4,187,140.1,139.695,0,1,4,5,2,1,2
1872,"cad497a5c21b10f13c0e662895def959",2368,1,3,280.82,226.61,211.64,0,1,3,4,1,3,0
1873,"dc2b1b5f1b05da5f86bdb6ff656fef8b",2570,1,2,329.68,320.325,320.325,0,2,2,5,2,1,2
1874,"98bdd838e2f105c298ada2ba9bfed0f0",1795,3,12,109.99,160.8475,130.225,0,1,3,5,2,2,1
1875,"bda40ffabf04d28588c79e0639af3e7b",2223,1,1,186.58,186.58,186.58,0,0,0,0,0,0,0
1876,"2b2ed3c29278ce0ceadae9f1187d765a",537,2,6,219.97,196.48,200.85,0,1,3,3,1,1,1
1877,"1dc3a34782529c7f4313c36a0848559c",366,2,2,104.2,158.775,158.775,0,0,0,0,0,0,0
1878,"59fccc52a3e789a4b04a673dd4eb4551",1069,3,6,298.51,206.318333333333,186.28,0,2,4,5,2,0,3
1879,"9c2f62978a28d5c29356d560a9b7e732",1841,2,3,322.92,315.016666666667,322.92,0,1,2,2,1,0,1
1880,"2560b4c5ec51789f2ee35906cb39312b",471,3,8,278.28,237.7,230.28,0,1,2,2,2,0,0
1881,"3235704e28be39339a9a06c7fcc1dd40",624,4,5,107.16,112.136,107.16,0,0,0,0,0,0,0
1882,"937716f85ec9a0f0474ae3bed062eb27",1739,2,7,228.73,203.077142857143,201.22,0,1,1,1,1,0,0
1883,"ec4f1202f7bd1b9738ecb86fb4eaab12",2752,1,1,468.7,468.7,468.7,0,0,0,0,0,0,0
1884,"0fd484f59db2e98ad53026ae45a0bb51",186,1,2,209.14,207.565,207.565,0,0,1,2,1,1,0
1885,"db78eb6f35c1a9f54940131cb8edec9d",2557,2,3,158.52,188.573333333333,188.11,0,0,0,0,0,0,0
1886,"47423ef2ddfdd83e87e206cb219a151c",843,2,5,137.17,138.3,137.17,0,0,3,3,2,1,0
1887,"8621536f30b01f1d0360ba81cc4cc972",1563,1,1,316.67,316.67,316.67,0,1,1,1,1,0,0
1888,"a8fe1c43db69bdd65e0fed63456c9586",1998,2,3,316.67,236.77,259.71,0,1,2,2,1,1,0
1889,"3e43ff62b9d0a4da779ad8b03aca8ce6",740,1,1,167.97,167.97,167.97,0,1,1,1,1,0,0
1890,"42a80679147cdc2c42acabba27d0f1c0",792,1,1,424.06,424.06,424.06,0,2,1,2,1,0,1
1891,"2bab1752b217fdd3704199dead8fa372",542,7,30,465.46,506.875,526.845,17,1,12,13,7,2,4
1892,"36fed74d1f4cc8d71e3544f6b4646e9b",670,1,1,484.31,484.31,484.31,0,2,1,2,0,1,1
1893,"2a3600d52b79c723bb0ec2e47f4649ac",524,1,2,185.66,246.535,246.535,0,2,2,4,2,1,1
1894,"9e44e8e268e435993c0672d393804aa8",1865,2,3,123.51,259.83,303.38,0,0,0,0,0,0,0
1895,"f0432014fd819a2521ea8a91bafbc999",2795,1,1,119.29,119.29,119.29,0,2,1,2,1,0,1
1896,"65f2c3185cec1a0a2248a9fbae5d0e89",1195,2,2,222.43,204.53,204.53,0,0,0,0,0,0,0
1897,"35a73549b37dd35e9d54298ce0726c5b",657,1,1,283.93,283.93,283.93,0,0,0,0,0,0,0
1898,"a69d99776bee9d47f5f5f4bab61eeda6",1970,2,4,183.48,198.935,196.7,0,0,1,1,0,1,0
1899,"5628234f2608e74a593d898b35c27e0e",1023,1,1,157.32,157.32,157.32,0,0,0,0,0,0,0
1900,"c00da5173c517dfa877f03bbec727ed8",2252,2,7,166.25,151.274285714286,148.47,0,1,2,2,2,0,0
1901,"1b84efba25cc3d45141c6f60aa045d4b",338,2,2,369.41,304.14,304.14,0,2,2,5,1,2,2
1902,"0ed6aca88d66f53bf281774371401f3e",167,2,3,311.99,262.423333333333,239.61,0,1,1,1,0,1,0
1903,"bf23e175f796724280ea5099d0d555ac",2244,3,9,94.43,105.298888888889,99.2,0,0,4,4,0,2,2
1904,"b767e0e5cda30fc2e7c39f8049eebb5a",2160,2,5,347,338.498,347,0,2,2,3,2,1,0
1905,"037c0bcee6d412354b95a62f5dd02937",28,2,5,677.65,344.618,280.87,1,1,2,2,1,1,0
1906,"a25d3313efdc4a3d59bf2123d8c7abb2",1908,1,1,196.54,196.54,196.54,0,1,1,1,0,0,1
1907,"8184702bd3f0fc4836bdb1856c9a8118",1514,1,1,143.51,143.51,143.51,0,3,1,3,1,1,1
1908,"043cc419dc9fc14614b5098b6889f88b",43,1,1,310.97,310.97,310.97,0,1,1,1,0,0,1
1909,"294ae1a990738f5ea5447f4757310e00",511,4,9,308.66,330.024444444444,324.12,0,1,6,7,1,3,3
1910,"a289227cbf21ff32586d4f7aafca502c",1911,1,3,188.2,176.5,185.47,0,2,3,5,3,1,1
1911,"737ff246f1d4b7438b80ef92e011d8d1",1351,4,9,212.7,213.344444444444,191.68,0,1,3,3,0,1,2
1912,"4e6f1f07112d86525df0c46968e1d4bc",932,1,1,456.15,456.15,456.15,0,0,0,0,0,0,0
1913,"a8d4989c74548f1edc7f68fdc609e501",1996,2,2,559.61,468.08,468.08,1,1,1,1,1,0,0
1914,"8ebf48535ae4a070e5aa0c9c714207b5",1686,1,1,460.6,460.6,460.6,0,2,1,2,1,0,1
1915,"7104f8b08957bfbd5160a25174bfa9bb",1318,2,4,370.67,317.965,311.92,0,0,2,2,1,0,1
1916,"41c0294d385e276814672addb3eef086",775,2,4,156.9,246.345,262.205,0,2,2,3,1,1,1
1917,"4eff70685ea5db54dc1cca387c3b0aaa",937,4,7,298.65,303.98,259.85,1,0,2,2,1,1,0
1918,"7bd58c0c1fdcd905bb8dd098f55deb78",1451,1,2,416.42,447.77,447.77,0,1,2,2,1,1,0
1919,"d35b2d8b0e84defa467114121d500392",2460,1,1,184.78,184.78,184.78,0,0,0,0,0,0,0
1920,"67d557946ce948b3533ecac908c71f3a",1216,1,1,315.14,315.14,315.14,0,2,1,2,1,1,0
1921,"f397af9e8c2ec29e06c49a4a9855164d",2827,2,3,260.91,219.91,208.58,0,0,1,1,1,0,0
1922,"d82f136bcd2062b0b71e615d43028f0d",2521,3,7,281.52,222.288571428571,227.29,0,3,6,14,3,6,5
1923,"9d7ebc5a37cb8976c07a2b49b645ba8b",1857,1,2,192.23,200.5,200.5,0,2,2,4,1,1,2
1924,"d6660258a45588fa10b27baad01aafd6",2497,1,2,186.86,159.47,159.47,0,0,0,0,0,0,0
1925,"eca60f730c83a38ffe760cf159942003",2756,1,2,265.22,228.75,228.75,0,2,2,3,2,0,1
1926,"be713258059f60eaae35346a7593bd34",2236,2,4,400.16,540.205,547.66,2,0,0,0,0,0,0
1927,"dfa86a092922d6353b398e77cbd1c95c",2607,2,3,392.15,288.293333333333,276.93,0,1,1,1,0,0,1
1928,"7a8229e01a8ab0483853ae0dfb5e8a37",1429,2,4,292.96,242.0275,249.865,0,0,0,0,0,0,0
1929,"ce815cc967c756ab3f98a9265118f173",2403,1,3,189.13,187.756666666667,187.28,0,0,1,2,0,1,1
1930,"03c41f884db2e2978fc34b192664ec64",32,1,4,395.58,313.7275,294.855,0,1,1,1,1,0,0
1931,"85e0eecefdc3d780b069c58142c9ff08",1561,1,1,93.87,93.87,93.87,0,1,1,1,1,0,0
1932,"e4514ef31f1dadbd05d2e8a881395029",2662,3,5,284.11,213.144,191.21,0,2,4,7,3,0,4
1933,"81afa157c5eab22882c6ab9a9b292b4f",1517,1,2,282.86,225.575,225.575,0,0,0,0,0,0,0
1934,"a1125bc9ed01d4a1f68efbec63862598",1894,2,5,303.52,208.192,215.48,0,1,1,1,0,0,1
1935,"23b78c9284e2aab0df7ccdc7dbff54a3",449,4,5,107.16,211.884,212.05,0,0,0,0,0,0,0
1936,"34f2280fd13d0199206d96fe70a3ce03",652,2,3,312.08,236.35,209.41,0,2,3,6,2,3,1
1937,"b40cd5a7ea6bcd68a6c5ad0e0e418a9a",2116,1,2,188.81,191.195,191.195,0,0,1,1,0,1,0
1938,"9cb3c696129457966fcdfa3c549b6282",1846,1,1,93.04,93.04,93.04,0,2,1,2,1,1,0
1939,"edbb8642199675ea8e10cdf72b31bf20",2767,1,2,138.19,141.985,141.985,0,1,2,2,1,1,0
1940,"8966c92a6128c88504d5cc64bf6bf3df",1612,1,1,1893.75,1893.75,1893.75,1,2,1,2,1,1,0
1941,"7898b75db8a29baf96c80fc96282503a",1406,1,2,206.68,207.675,207.675,0,1,2,3,2,1,0
1942,"8a5339ed8ce1f80656359410ff528c8e",1626,2,3,578.13,546.193333333333,547.29,3,0,0,0,0,0,0
1943,"d6a7e10fbb5af17b9fe7016cd0d69ddd",2500,1,2,213.26,204.97,204.97,0,2,1,2,1,1,0
1944,"bd2897b8c08136ef4e0456d5647ffd73",2218,2,6,255.72,289.066666666667,282.4,0,0,2,2,2,0,0
1945,"1d3e06a0909564a2206bf988f58e5beb",360,2,4,200.52,223.5725,210.755,0,0,0,0,0,0,0
1946,"5e57db43a576e403b021c41bfbd03d59",1123,1,1,363.95,363.95,363.95,0,2,1,2,1,1,0
1947,"ac03d76fcdae5b6bd56a5b3e6ccaac25",2026,3,4,286.15,386.48,369.74,1,0,1,1,0,0,1
1948,"b60b64897bd5d494e6ad58b055222136",2140,1,1,294.49,294.49,294.49,0,3,1,3,1,1,1
1949,"5b8aa3bc3d96137c70fbeb9c3dee456c",1088,1,1,307.22,307.22,307.22,0,1,1,1,0,0,1
1950,"98be7e5850d6449c8ddd7dce4994757e",1796,1,1,287.54,287.54,287.54,0,3,1,3,1,1,1
1951,"46233abe6c7900ee79a7d167f5a26e79",826,1,1,497.37,497.37,497.37,0,0,0,0,0,0,0
1952,"5b0264b8b02a78bd3fdad7ca31fdb60a",1081,2,6,124.99,126.008333333333,126.495,0,0,0,0,0,0,0
1953,"91f80277084ef8937eae7e105430af78",1720,1,2,530.81,364.9,364.9,1,0,1,1,1,0,0
1954,"8c4acae357fa981bfaf8159fa6783357",1650,1,2,335.65,260.93,260.93,0,2,1,2,1,1,0
1955,"a4cf889a78d0bbf9dec62acbff814f56",1944,1,3,186.17,180.563333333333,186.17,0,1,1,1,0,0,1
1956,"ed255c5549dbe2bbbaab421efa6805dc",2762,2,2,180.38,155.485,155.485,0,1,1,1,0,1,0
1957,"9b459d65fc0caac363fc8cecb1458b0a",1828,1,1,185.75,185.75,185.75,0,0,0,0,0,0,0
1958,"0f1d7995933cb3d0b96e7fced3ca55e1",173,1,2,310.28,288.885,288.885,0,0,1,2,1,1,0
1959,"8684dd2fccea2decb8bc4d3421baaff9",1571,1,1,151.9,151.9,151.9,0,0,0,0,0,0,0
1960,"13a7596330cc51ac3cdfd1ba3f78dcf1",235,3,4,179.03,167.55,167.315,0,0,0,0,0,0,0
1961,"dcc870229ed54d045746ce2587bbeacd",2580,5,13,191.77,145.581538461538,141.48,0,1,4,4,0,2,2
1962,"615ce80093f0af35c1f469bf7e9f7f10",1151,2,2,145.32,134.185,134.185,0,0,0,0,0,0,0
1963,"21ed54e2ef0cf787dce5c271ab375d3a",423,2,3,500.33,470.583333333333,500.33,2,0,0,0,0,0,0
1964,"12fea14e883836ffa2737edde20b6e18",224,1,1,96.28,96.28,96.28,0,0,0,0,0,0,0
1965,"4024d746b7fc128280b6edc8bb05b06e",754,2,5,838.95,642.522,609.16,4,2,2,3,1,1,1
1966,"5071fcaab552c55b431780225216121a",962,2,3,602.17,441.21,465.55,1,0,1,1,1,0,0
1967,"57c8f6e684256f0669767f9d0685ff4a",1048,1,3,192.51,195.366666666667,192.51,0,0,0,0,0,0,0
1968,"0b21ca0cd43262bbd46e1e0cb90701f8",112,4,9,125.22,146.91,138.88,0,0,3,5,1,1,3
1969,"3ff2869d491199a80bb452b3264f38fd",752,3,6,197.98,213.706666666667,202.515,0,1,3,3,3,0,0
