orderID,nCoupon1Used,nCoupon2Used,nCoupon3Used,pCoupon1Used,pCoupon2Used,pCoupon3Used,nCoup1Col1Used,nCoup1Col2Used,nCoup1Col3Used,nCoup2Col1Used,nCoup2Col2Used,nCoup2Col3Used,nCoup3Col1Used,nCoup3Col2Used,nCoup3Col3Used,pCoup1Col1Used,pCoup1Col2Used,pCoup1Col3Used,pCoup2Col1Used,pCoup2Col2Used,pCoup2Col3Used,pCoup3Col1Used,pCoup3Col2Used,pCoup3Col3Used
1498,1,0,1,0.5,0,0.25,0,1,0,0,0,0,0,0,1,0,1,0,,,,0,0,1
1499,1,5,24,0.0714285714285714,0.131578947368421,0.263736263736264,1,0,0,0,5,0,2,5,17,1,0,0,0,1,0,0.0833333333333333,0.208333333333333,0.708333333333333
1500,17,3,2,0.68,1,0.25,13,3,1,0,2,1,1,1,0,0.764705882352941,0.176470588235294,0.0588235294117647,0,0.666666666666667,0.333333333333333,0.5,0.5,0
1501,5,0,3,0.138888888888889,0,0.130434782608696,5,0,0,0,0,0,0,1,2,1,0,0,,,,0,0.333333333333333,0.666666666666667
1502,0,1,9,0,0.25,0.105882352941176,0,0,0,0,1,0,1,1,7,,,,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
1503,3,1,0,0.333333333333333,0.0454545454545455,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
1504,12,2,1,0.324324324324324,0.117647058823529,0.25,12,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
1505,2,8,1,0.285714285714286,0.16,0.166666666666667,2,0,0,0,8,0,0,0,1,1,0,0,0,1,0,0,0,1
1506,0,1,1,0,0.0769230769230769,0.125,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
1507,7,3,0,0.333333333333333,0.111111111111111,0,7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
1508,1,7,2,0.0666666666666667,0.636363636363636,0.666666666666667,1,0,0,4,2,1,0,1,1,1,0,0,0.571428571428571,0.285714285714286,0.142857142857143,0,0.5,0.5
1509,17,1,1,0.346938775510204,0.25,0.333333333333333,17,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1510,6,6,0,0.157894736842105,0.230769230769231,0,6,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
1511,1,3,1,0.0476190476190476,0.375,0.166666666666667,1,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1
1512,3,0,0,0.3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,,,,,,
1513,7,1,1,0.333333333333333,1,0.5,7,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1514,44,1,1,0.321167883211679,0.166666666666667,0.5,43,0,1,0,0,1,0,0,1,0.977272727272727,0,0.0227272727272727,0,0,1,0,0,1
1515,1,1,3,0.142857142857143,0.0588235294117647,0.12,1,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
1516,1,0,1,0.0303030303030303,0,0.0625,1,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1519,5,5,2,0.15625,0.147058823529412,0.0909090909090909,5,0,0,0,5,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
1520,3,5,0,0.375,0.119047619047619,0,3,0,0,0,5,0,0,0,0,1,0,0,0,1,0,,,
1521,7,2,0,0.1,0.117647058823529,0,7,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
1522,3,0,17,0.5,0,0.68,1,1,1,0,0,0,13,3,1,0.333333333333333,0.333333333333333,0.333333333333333,,,,0.764705882352941,0.176470588235294,0.0588235294117647
1523,1,1,2,0.0666666666666667,0.111111111111111,0.1,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
1524,0,4,5,0,0.181818181818182,0.25,0,0,0,0,4,0,0,1,4,,,,0,1,0,0,0.2,0.8
1525,2,0,2,0.285714285714286,0,0.166666666666667,2,0,0,0,0,0,0,2,0,1,0,0,,,,0,1,0
1526,1,2,4,0.125,0.285714285714286,0.571428571428571,0,1,0,0,0,2,0,2,2,0,1,0,0,0,1,0,0.5,0.5
1527,2,1,2,0.0625,0.0526315789473684,0.125,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
1528,11,4,9,0.354838709677419,0.285714285714286,0.105882352941176,11,0,0,0,4,0,1,1,7,1,0,0,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
1529,4,2,0,0.285714285714286,0.25,0,3,0,1,0,2,0,0,0,0,0.75,0,0.25,0,1,0,,,
1530,2,3,1,0.0625,0.75,1,2,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1
1531,0,4,2,0,0.8,0.333333333333333,0,0,0,0,2,2,1,0,1,,,,0,0.5,0.5,0.5,0,0.5
1532,0,0,2,0,0,0.222222222222222,0,0,0,0,0,0,0,2,0,,,,,,,0,1,0
1533,4,4,5,0.266666666666667,0.307692307692308,0.25,4,0,0,0,4,0,0,1,4,1,0,0,0,1,0,0,0.2,0.8
1534,1,2,2,0.333333333333333,0.111111111111111,0.25,1,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,1,0
1535,4,10,4,0.266666666666667,0.161290322580645,0.333333333333333,4,0,0,0,10,0,0,0,4,1,0,0,0,1,0,0,0,1
1536,8,0,0,0.2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1537,11,4,0,0.354838709677419,0.2,0,11,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
1538,12,6,1,0.324324324324324,0.153846153846154,0.0714285714285714,12,0,0,0,6,0,0,0,1,1,0,0,0,1,0,0,0,1
1539,6,4,1,0.25,0.16,0.333333333333333,6,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
1540,3,24,1,0.333333333333333,0.263736263736264,0.333333333333333,3,0,0,2,5,17,1,0,0,1,0,0,0.0833333333333333,0.208333333333333,0.708333333333333,1,0,0
1541,7,0,0,0.205882352941176,0,0,6,1,0,0,0,0,0,0,0,0.857142857142857,0.142857142857143,0,,,,,,
1542,7,2,1,0.142857142857143,0.153846153846154,0.333333333333333,6,0,1,0,0,2,0,0,1,0.857142857142857,0,0.142857142857143,0,0,1,0,0,1
1543,0,6,1,0,0.4,1,0,0,0,1,3,2,0,0,1,,,,0.166666666666667,0.5,0.333333333333333,0,0,1
1544,5,8,6,0.294117647058824,0.16,0.230769230769231,5,0,0,0,8,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
1545,2,0,0,0.666666666666667,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1546,2,4,3,0.222222222222222,0.285714285714286,0.0833333333333333,2,0,0,0,4,0,0,0,3,1,0,0,0,1,0,0,0,1
1547,2,0,1,0.222222222222222,0,0.0769230769230769,2,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
1548,1,0,6,0.5,0,0.857142857142857,1,0,0,0,0,0,0,1,5,1,0,0,,,,0,0.166666666666667,0.833333333333333
1549,7,0,1,0.142857142857143,0,0.333333333333333,6,0,1,0,0,0,1,0,0,0.857142857142857,0,0.142857142857143,,,,1,0,0
1550,0,4,0,0,0.235294117647059,0,0,0,0,0,4,0,0,0,0,,,,0,1,0,,,
1551,1,2,2,0.111111111111111,0.166666666666667,0.333333333333333,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
1552,1,0,0,0.0555555555555556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1553,1,0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1554,4,5,0,0.222222222222222,0.357142857142857,0,3,0,1,1,4,0,0,0,0,0.75,0,0.25,0.2,0.8,0,,,
1555,5,3,1,0.119047619047619,0.25,1,5,0,0,0,1,2,0,0,1,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1
1556,4,0,0,0.285714285714286,0,0,3,0,1,0,0,0,0,0,0,0.75,0,0.25,,,,,,
1557,0,0,6,0,0,0.666666666666667,0,0,0,0,0,0,3,0,3,,,,,,,0.5,0,0.5
1558,3,3,1,0.428571428571429,0.6,0.333333333333333,3,0,0,1,2,0,0,0,1,1,0,0,0.333333333333333,0.666666666666667,0,0,0,1
1559,0,1,2,0,0.111111111111111,0.285714285714286,0,0,0,0,1,0,0,1,1,,,,0,1,0,0,0.5,0.5
1560,2,1,3,0.25,0.0588235294117647,0.428571428571429,2,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0.666666666666667,0.333333333333333
1561,5,4,0,0.357142857142857,0.173913043478261,0,1,4,0,0,0,4,0,0,0,0.2,0.8,0,0,0,1,,,
1562,7,4,0,0.148936170212766,0.2,0,7,0,0,1,1,2,0,0,0,1,0,0,0.25,0.25,0.5,,,
1563,20,4,2,0.210526315789474,0.2,0.125,20,0,0,0,4,0,1,0,1,1,0,0,0,1,0,0.5,0,0.5
1564,3,1,3,0.3,0.0526315789473684,0.142857142857143,3,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
1565,5,8,0,0.119047619047619,0.16,0,5,0,0,0,8,0,0,0,0,1,0,0,0,1,0,,,
1566,4,0,0,0.19047619047619,0,0,4,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1567,3,1,1,0.111111111111111,0.111111111111111,0.2,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1568,4,1,3,0.2,0.0666666666666667,0.25,4,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
1569,3,1,0,0.1875,0.0625,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
1570,44,4,1,0.321167883211679,0.16,0.142857142857143,43,0,1,0,4,0,0,0,1,0.977272727272727,0,0.0227272727272727,0,1,0,0,0,1
1571,44,4,9,0.321167883211679,0.235294117647059,0.128571428571429,43,0,1,0,4,0,0,1,8,0.977272727272727,0,0.0227272727272727,0,1,0,0,0.111111111111111,0.888888888888889
1572,7,5,6,0.318181818181818,0.357142857142857,0.272727272727273,7,0,0,1,4,0,0,3,3,1,0,0,0.2,0.8,0,0,0.5,0.5
1573,1,5,8,0.0666666666666667,0.147058823529412,0.285714285714286,1,0,0,0,5,0,1,1,6,1,0,0,0,1,0,0.125,0.125,0.75
1574,0,4,9,0,0.16,0.105882352941176,0,0,0,0,4,0,1,1,7,,,,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
1575,7,3,3,0.205882352941176,0.214285714285714,0.1875,6,1,0,0,3,0,0,2,1,0.857142857142857,0.142857142857143,0,0,1,0,0,0.666666666666667,0.333333333333333
1576,3,0,2,0.3,0,0.666666666666667,3,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
1577,4,0,0,0.222222222222222,0,0,4,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1578,1,0,2,0.0303030303030303,0,0.333333333333333,1,0,0,0,0,0,1,0,1,1,0,0,,,,0.5,0,0.5
1579,10,10,0,0.4,0.204081632653061,0,10,0,0,0,10,0,0,0,0,1,0,0,0,1,0,,,
1580,10,1,0,0.263157894736842,0.166666666666667,0,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
1581,5,2,1,0.333333333333333,0.0869565217391304,1,5,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
1582,3,0,4,0.111111111111111,0,0.2,3,0,0,0,0,0,0,2,2,1,0,0,,,,0,0.5,0.5
1583,3,3,0,0.375,0.166666666666667,0,3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
1584,49,0,9,0.628205128205128,0,0.18,34,8,7,0,0,0,0,3,6,0.693877551020408,0.163265306122449,0.142857142857143,,,,0,0.333333333333333,0.666666666666667
1585,1,2,2,0.2,0.181818181818182,0.1,1,0,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
1586,2,0,2,0.142857142857143,0,0.133333333333333,2,0,0,0,0,0,0,1,1,1,0,0,,,,0,0.5,0.5
1587,5,6,0,0.227272727272727,0.230769230769231,0,4,0,1,0,6,0,0,0,0,0.8,0,0.2,0,1,0,,,
1588,1,1,2,0.111111111111111,0.2,0.0952380952380952,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
1589,5,6,0,0.119047619047619,0.260869565217391,0,5,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
1590,0,0,1,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,,,,,,,1,0,0
1591,1,0,1,0.0769230769230769,0,1,1,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
1592,1,4,1,0.2,0.153846153846154,0.0526315789473684,1,0,0,0,1,3,0,0,1,1,0,0,0,0.25,0.75,0,0,1
1593,2,0,1,0.285714285714286,0,0.142857142857143,2,0,0,0,0,0,0,1,0,1,0,0,,,,0,1,0
1594,2,1,1,0.5,0.333333333333333,0.2,1,0,1,0,1,0,0,0,1,0.5,0,0.5,0,1,0,0,0,1
1595,6,1,1,0.545454545454545,0.0588235294117647,1,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1596,5,24,4,0.119047619047619,0.263736263736264,0.125,5,0,0,2,5,17,0,1,3,1,0,0,0.0833333333333333,0.208333333333333,0.708333333333333,0,0.25,0.75
1597,44,9,2,0.321167883211679,0.257142857142857,0.153846153846154,43,0,1,0,9,0,0,0,2,0.977272727272727,0,0.0227272727272727,0,1,0,0,0,1
1598,9,2,0,0.5,0.25,0,9,0,0,1,1,0,0,0,0,1,0,0,0.5,0.5,0,,,
1599,14,2,0,0.175,0.1,0,14,0,0,0,1,1,0,0,0,1,0,0,0,0.5,0.5,,,
1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1601,0,0,3,0,0,0.1875,0,0,0,0,0,0,3,0,0,,,,,,,1,0,0
1602,44,1,0,0.321167883211679,0.0526315789473684,0,43,0,1,0,1,0,0,0,0,0.977272727272727,0,0.0227272727272727,0,1,0,,,
1603,10,1,7,0.434782608695652,0.0526315789473684,0.291666666666667,10,0,0,0,1,0,0,3,4,1,0,0,0,1,0,0,0.428571428571429,0.571428571428571
1604,1,4,4,0.0909090909090909,0.133333333333333,0.2,1,0,0,0,4,0,1,2,1,1,0,0,0,1,0,0.25,0.5,0.25
1605,4,3,0,0.19047619047619,0.272727272727273,0,4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
1606,2,1,1,0.1,0.166666666666667,0.2,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1607,7,0,0,0.1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1608,1,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1609,2,1,0,0.4,0.25,0,1,0,1,0,1,0,0,0,0,0.5,0,0.5,0,1,0,,,
1610,2,4,3,0.285714285714286,0.285714285714286,1,2,0,0,0,4,0,0,0,3,1,0,0,0,1,0,0,0,1
1611,20,4,0,0.210526315789474,0.133333333333333,0,20,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
1612,2,0,3,0.285714285714286,0,0.230769230769231,2,0,0,0,0,0,2,1,0,1,0,0,,,,0.666666666666667,0.333333333333333,0
1613,1,10,3,0.166666666666667,0.204081632653061,0.15,1,0,0,0,10,0,0,0,3,1,0,0,0,1,0,0,0,1
1614,49,0,9,0.628205128205128,0,0.18,34,8,7,0,0,0,0,3,6,0.693877551020408,0.163265306122449,0.142857142857143,,,,0,0.333333333333333,0.666666666666667
1615,4,4,0,0.166666666666667,0.2,0,4,0,0,0,2,2,0,0,0,1,0,0,0,0.5,0.5,,,
1616,1,3,0,0.0625,0.333333333333333,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
1617,0,2,2,0,0.117647058823529,0.5,0,0,0,0,2,0,0,0,2,,,,0,1,0,0,0,1
1618,14,6,1,0.175,0.230769230769231,0.1,14,0,0,0,6,0,0,0,1,1,0,0,0,1,0,0,0,1
1619,5,1,1,0.3125,0.0434782608695652,0.1,3,1,1,0,1,0,0,0,1,0.6,0.2,0.2,0,1,0,0,0,1
1620,7,0,0,0.259259259259259,0,0,7,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1621,8,1,3,0.181818181818182,0.142857142857143,0.136363636363636,8,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
1622,5,10,1,0.227272727272727,0.204081632653061,0.0714285714285714,5,0,0,0,10,0,0,1,0,1,0,0,0,1,0,0,1,0
1623,7,5,3,0.205882352941176,0.147058823529412,0.375,6,1,0,0,5,0,0,1,2,0.857142857142857,0.142857142857143,0,0,1,0,0,0.333333333333333,0.666666666666667
1624,7,4,1,0.583333333333333,0.173913043478261,0.142857142857143,4,2,1,0,0,4,0,0,1,0.571428571428571,0.285714285714286,0.142857142857143,0,0,1,0,0,1
1625,1,1,3,0.1,0.037037037037037,0.12,1,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,0.333333333333333,0.666666666666667
1626,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,1,,,,,,,0,0,1
1627,3,1,0,0.157894736842105,0.0714285714285714,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
1628,44,3,0,0.321167883211679,0.428571428571429,0,43,0,1,1,2,0,0,0,0,0.977272727272727,0,0.0227272727272727,0.333333333333333,0.666666666666667,0,,,
1629,8,2,9,0.470588235294118,0.0869565217391304,0.105882352941176,8,0,0,0,2,0,1,1,7,1,0,0,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
1630,1,0,0,0.0588235294117647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1631,0,4,1,0,0.19047619047619,0.2,0,0,0,0,4,0,0,1,0,,,,0,1,0,0,1,0
1632,2,6,2,0.285714285714286,0.333333333333333,0.333333333333333,2,0,0,0,6,0,0,0,2,1,0,0,0,1,0,0,0,1
1633,1,1,0,0.25,0.333333333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
1634,6,0,13,0.206896551724138,0,0.333333333333333,6,0,0,0,0,0,1,3,9,1,0,0,,,,0.0769230769230769,0.230769230769231,0.692307692307692
1635,1,10,2,0.0476190476190476,0.204081632653061,1,1,0,0,0,10,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
1636,7,3,1,0.148936170212766,0.176470588235294,0.2,7,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1
1637,8,7,1,0.333333333333333,0.583333333333333,0.5,8,0,0,4,2,1,0,0,1,1,0,0,0.571428571428571,0.285714285714286,0.142857142857143,0,0,1
1638,7,5,9,0.194444444444444,0.357142857142857,0.128571428571429,7,0,0,1,4,0,0,1,8,1,0,0,0.2,0.8,0,0,0.111111111111111,0.888888888888889
1639,5,1,0,0.25,0.5,0,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,,
1640,0,1,6,0,0.0526315789473684,0.230769230769231,0,0,0,0,1,0,0,1,5,,,,0,1,0,0,0.166666666666667,0.833333333333333
1641,1,1,2,0.333333333333333,0.5,0.666666666666667,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
1642,28,11,2,0.345679012345679,0.150684931506849,0.153846153846154,26,1,1,0,11,0,0,0,2,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,0,0,1
1643,2,3,0,0.5,0.111111111111111,0,0,2,0,0,3,0,0,0,0,0,1,0,0,1,0,,,
1644,0,1,1,0,0.0526315789473684,0.0714285714285714,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
1645,3,5,6,0.3,0.25,0.272727272727273,3,0,0,0,1,4,0,1,5,1,0,0,0,0.2,0.8,0,0.166666666666667,0.833333333333333
1646,1,8,0,0.2,0.242424242424242,0,1,0,0,0,7,1,0,0,0,1,0,0,0,0.875,0.125,,,
1647,1,3,0,0.0833333333333333,0.333333333333333,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
1648,7,1,1,0.1,0.111111111111111,0.1,7,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1649,1,0,1,0.166666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,1,,,,0,0,1
1650,7,2,2,0.4375,0.5,0.666666666666667,7,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
1651,3,0,3,0.214285714285714,0,0.111111111111111,2,1,0,0,0,0,3,0,0,0.666666666666667,0.333333333333333,0,,,,1,0,0
1652,24,4,2,0.19672131147541,0.133333333333333,0.285714285714286,24,0,0,0,4,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
1653,4,2,0,0.363636363636364,0.111111111111111,0,4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
1654,4,1,4,0.222222222222222,0.0526315789473684,0.285714285714286,4,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0.25,0.25,0.5
1655,4,5,0,0.0930232558139535,0.119047619047619,0,4,0,0,0,5,0,0,0,0,1,0,0,0,1,0,,,
1656,0,1,2,0,0.5,0.166666666666667,0,0,0,0,1,0,1,1,0,,,,0,1,0,0.5,0.5,0
1657,2,6,3,0.142857142857143,0.153846153846154,0.428571428571429,2,0,0,0,6,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
1658,10,0,5,0.434782608695652,0,0.227272727272727,10,0,0,0,0,0,0,4,1,1,0,0,,,,0,0.8,0.2
1659,4,2,3,0.181818181818182,0.166666666666667,0.375,1,1,2,1,0,1,0,1,2,0.25,0.25,0.5,0.5,0,0.5,0,0.333333333333333,0.666666666666667
1660,20,0,1,0.555555555555556,0,0.0833333333333333,17,1,2,0,0,0,0,0,1,0.85,0.05,0.1,,,,0,0,1
1661,1,3,1,0.333333333333333,0.75,0.0909090909090909,1,0,0,0,2,1,0,0,1,1,0,0,0,0.666666666666667,0.333333333333333,0,0,1
1662,1,2,2,0.5,0.0952380952380952,0.153846153846154,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
1663,11,3,6,0.366666666666667,0.176470588235294,0.375,11,0,0,2,0,1,1,1,4,1,0,0,0.666666666666667,0,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667
1664,7,0,0,0.259259259259259,0,0,7,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1665,5,0,0,0.227272727272727,0,0,0,4,1,0,0,0,0,0,0,0,0.8,0.2,,,,,,
1666,1,1,2,0.1,0.2,0.25,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
1667,2,0,3,0.333333333333333,0,0.333333333333333,2,0,0,0,0,0,0,0,3,1,0,0,,,,0,0,1
1668,6,1,9,0.157894736842105,0.0588235294117647,0.105882352941176,6,0,0,0,1,0,1,1,7,1,0,0,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
1669,4,3,0,0.173913043478261,0.25,0,4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
1670,3,3,0,0.6,0.272727272727273,0,2,1,0,0,0,3,0,0,0,0.666666666666667,0.333333333333333,0,0,0,1,,,
1671,3,1,3,0.1875,0.0833333333333333,0.333333333333333,3,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0.666666666666667,0.333333333333333
1672,1,2,0,0.333333333333333,0.25,0,1,0,0,1,1,0,0,0,0,1,0,0,0.5,0.5,0,,,
1673,1,0,1,0.2,0,0.5,1,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
1674,28,2,0,0.345679012345679,0.111111111111111,0,26,1,1,0,2,0,0,0,0,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,,,
1675,20,1,1,0.210526315789474,0.0666666666666667,0.0714285714285714,20,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
1676,1,11,0,0.0833333333333333,0.366666666666667,0,1,0,0,11,0,0,0,0,0,1,0,0,1,0,0,,,
1677,28,6,4,0.345679012345679,0.272727272727273,0.235294117647059,26,1,1,0,6,0,0,0,4,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,0,0,1
1678,0,2,0,0,0.111111111111111,0,0,0,0,0,2,0,0,0,0,,,,0,1,0,,,
1679,0,2,1,0,0.222222222222222,0.2,0,0,0,0,2,0,0,0,1,,,,0,1,0,0,0,1
1680,2,4,1,0.333333333333333,0.235294117647059,0.0833333333333333,2,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
1681,5,0,1,0.25,0,0.5,0,1,4,0,0,0,0,1,0,0,0.2,0.8,,,,0,1,0
1682,1,1,4,0.5,0.0625,0.2,1,0,0,0,1,0,1,2,1,1,0,0,0,1,0,0.25,0.5,0.25
1683,6,9,3,0.545454545454545,0.128571428571429,0.75,6,0,0,0,1,8,1,1,1,1,0,0,0,0.111111111111111,0.888888888888889,0.333333333333333,0.333333333333333,0.333333333333333
1684,1,0,0,0.166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,
1685,5,10,1,0.227272727272727,0.204081632653061,0.0714285714285714,5,0,0,0,10,0,0,1,0,1,0,0,0,1,0,0,1,0
1686,1,1,0,0.333333333333333,0.142857142857143,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
1687,1,0,1,0.166666666666667,0,0.0666666666666667,1,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
1688,4,3,2,0.2,0.230769230769231,0.5,4,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,1
1689,7,0,24,0.259259259259259,0,0.263736263736264,7,0,0,0,0,0,2,5,17,1,0,0,,,,0.0833333333333333,0.208333333333333,0.708333333333333
1690,2,3,0,0.166666666666667,0.428571428571429,0,2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
1691,0,2,3,0,0.5,0.5,0,0,0,2,0,0,1,1,1,,,,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333
1692,0,1,1,0,0.0714285714285714,0.2,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
1693,9,0,1,0.375,0,0.125,6,2,1,0,0,0,0,0,1,0.666666666666667,0.222222222222222,0.111111111111111,,,,0,0,1
1694,4,4,0,0.222222222222222,0.133333333333333,0,4,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
1695,2,1,6,1,0.25,0.4,1,0,1,0,1,0,1,3,2,0.5,0,0.5,0,1,0,0.166666666666667,0.5,0.333333333333333
1696,0,0,6,0,0,0.666666666666667,0,0,0,0,0,0,3,0,3,,,,,,,0.5,0,0.5
1697,4,0,0,0.222222222222222,0,0,4,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1698,2,3,0,0.333333333333333,0.166666666666667,0,2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
1699,5,6,1,0.15625,0.157894736842105,0.125,5,0,0,0,6,0,0,1,0,1,0,0,0,1,0,0,1,0
1700,9,4,1,0.257142857142857,0.16,0.166666666666667,9,0,0,0,4,0,0,1,0,1,0,0,0,1,0,0,1,0
1701,8,1,0,0.205128205128205,0.0666666666666667,0,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
1702,6,4,2,0.25,0.148148148148148,0.285714285714286,6,0,0,0,4,0,0,0,2,1,0,0,0,1,0,0,0,1
1703,1,5,0,0.333333333333333,0.147058823529412,0,0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,,,
1704,6,0,0,0.25,0,0,6,0,0,0,0,0,0,0,0,1,0,0,,,,,,
1705,5,0,3,0.15625,0,0.136363636363636,5,0,0,0,0,0,0,0,3,1,0,0,,,,0,0,1
1706,5,0,3,0.15625,0,0.136363636363636,5,0,0,0,0,0,0,0,3,1,0,0,,,,0,0,1
